ID,Title,SKU,Price,Is_Discounted,Category,Company,Weight,Colors,Materials,Dimensions
2817,Child Craft London Euro 2-in-1 Mini Crib in White,41961803.0,199.99,False,Furniture / Baby Furniture / Cribs,Child Craft,,,wood,-/-/-
2818,Foundations Serenity Compact SafeReach Mirror End Crib in Natural,40307138.0,259.99,False,Furniture / Baby Furniture / Cribs,Foundations, 45 lb.,,plastic,"38""/24""/-"
2819,DaVinci Meadow 4-in-1 Convertible Crib in Slate,44365462.0,349.99,False,Furniture / Baby Furniture / Cribs,DaVinci,,,wood / pine,"60.25""/30.25""/46.63"""
2820,Child Craft Coventry 4-in-1 Convertible Sleigh Crib in Select Cherry,41961728.0,249.99,False,Furniture / Baby Furniture / Cribs,Child Craft,,,wood / metal,"1/8""/54""/3/4"""
2821,Baby Appleseed Davenport 4-in-1 Convertible Crib in Coco,41010969.0,649.99,False,Furniture / Baby Furniture / Cribs,Baby Appleseed,,gold,wood,"62""/31.5""/51.25"""
2822,DaVinci Laurel 4-in-1 Convertible Crib in Slate,44365431.0,279.99,False,Furniture / Baby Furniture / Cribs,DaVinci,,,wood / pine,"55.75""/30.75""/44.5"""
2823,DaVinci Piedmont 4-in-1 Convertible Crib in Espresso,43921690.0,289.99,False,Furniture / Baby Furniture / Cribs,DaVinci,,espresso,wood / pine,"57.75""/30.88""/42"""
2824,DaVinci Jayden 4-in-1 Convertible Crib in White,43921652.0,259.99,False,Furniture / Baby Furniture / Cribs,DaVinci,,,wood / pine,"58.25""/31.13""/48.38"""
2825,Child Craft London 3-in-1 Euro Style Convertible Crib in Matte White,18680971.0,199.99,False,Furniture / Baby Furniture / Cribs,Child Craft,,,metal,-/-/-
2826,Sorelle Bedford Classic Crib in French White,41244951.0,279.99,True,Furniture / Baby Furniture / Cribs,Sorelle,,,pine,"55.6""/30""/44.7"""
2827,Baby Appleseed Millbury 4-in-1 Convertible Crib in Pure White,42613961.0,599.99,False,Furniture / Baby Furniture / Cribs,Baby Appleseed,,gold,wood,"60""/31.5""/51.25"""
2828,Foundations Serenity Compact Fixed-Side Clearview Crib in White,40277691.0,239.99,False,Furniture / Baby Furniture / Cribs,Foundations, 40 lb.,,plastic,"38""/24""/-"
2829,Munire Jackson 4-in-1 Convertible Crib in Ash Grey,44421496.0,599.99,False,Furniture / Baby Furniture / Cribs,Munire,,grey,wood,"60.75""/31.5""/48.5"""
2830,Stokke Sleepi Mini Bundle in White,42727453.0,599.99,False,Furniture / Baby Furniture / Cribs,Stokke,35 lb.,,microfiber / wood,"32""/26""/34"""
2831,DaVinci Brook 4-in-1 Convertible Crib in Slate,44761684.0,329.99,False,Furniture / Baby Furniture / Cribs,DaVinci,,,wood / pine / phthalate,"58-1/2""/31""/46-3/4"""
2832,Million Dollar Baby Classic Ashbury 4-in-1 Convertible Crib in White,42968924.0,399.99,False,Furniture / Baby Furniture / Cribs,Million Dollar Baby Classic,,,wood / pine,"30-1/2""/59""/50"""
2833,Delta Layla 4-in-1 Convertible Crib in White,44148560.0,179.99,False,Furniture / Baby Furniture / Cribs,Delta,,,wood,"54.75""/29.75""/43.78"""
2834,Babyletto Lolly 3-in-1 Convertible Crib in Grey/Natural,44365288.0,399.99,False,Furniture / Baby Furniture / Cribs,Babyletto,,,wood / pine / phthalate,"53.6""/30.25""/35.25"""
2835,Baby Appleseed Davenport 4-in-1 Convertible Crib in Slate,42504597.0,699.99,False,Furniture / Baby Furniture / Cribs,Baby Appleseed,,gold,wood,"62""/31.5""/51.25"""
2836,Munire Brunswick 4-in-1 Convertible Crib in Ash Grey,44228033.0,449.99,False,Furniture / Baby Furniture / Cribs,Munire,,grey,wood,"60""/31.5""/48.5"""
2837,Delta Children's Portable Crib in Natural,16806528.0,129.99,False,Furniture / Baby Furniture / Cribs,Delta,,,,"40""/26""/41"""
2838,Babyletto Modo 3-in-1 Convertible Crib in Grey,42964032.0,329.99,False,Furniture / Baby Furniture / Cribs,Babyletto,,grey,wood / pine,"53.63""/29.88""/34.5"""
2839,DaVinci Highland 4-in-1 Convertible Crib in Espresso,42968986.0,389.99,False,Furniture / Baby Furniture / Cribs,DaVinci,,espresso,wood / pine,"56""/30.75""/39.25"""
2840,Foundations Pinnacle Compact Steel Folding Crib,40277745.0,279.99,False,Furniture / Baby Furniture / Cribs,Foundations, 54 lb.,,,"38""/24""/-"
2841,Child Craft Logan 4-in-1 Convertible Crib in Jamocha,18681013.0,279.99,False,Furniture / Baby Furniture / Cribs,Child Craft,,,wood / metal,"57""/31.5""/44"""
2842,DaVinci Highland 4-in-1 Convertible Crib in Chestnut/Natural,42968979.0,389.99,False,Furniture / Baby Furniture / Cribs,DaVinci,,,wood / pine,"30-3/4""/56""/39-1/4"""
2843,Babyletto Modo 3-in-1 Convertible Crib in Espresso and White,42964001.0,329.99,False,Furniture / Baby Furniture / Cribs,Babyletto,,,wood / pine,"53.6""/30""/34.5"""
2844,Argington Bam Collection Crib Conversion Kit in White,16993751.0,230.99,True,Furniture / Baby Furniture / Cribs,Argington,,,,"54.5""/30""/38"""
2845,Child Craft SOHO 4-in-1 Convertible Crib in Natural,43597055.0,399.99,False,Furniture / Baby Furniture / Cribs,Child Craft,,,wood / metal,"54-5/8""/29-1/2""/36"""
2846,Munire Brunswick 4-in-1 Convertible Crib in White,41831137.0,449.99,False,Furniture / Baby Furniture / Cribs,Munire,,,wood,"60""/31.5""/48.5"""
2847,Foundations Serenity Compact SafeReach Clearview Crib,40307114.0,259.99,False,Furniture / Baby Furniture / Cribs,Foundations, 45 lb.,,plastic,"38""/24""/-"
2848,DaVinci Glenn 4-in-1 Convertible Crib in White,44365417.0,299.99,False,Furniture / Baby Furniture / Cribs,DaVinci,,,wood / pine,"60.75""/30""/46"""
2849,Baby Appleseed Millbury 4-in-1 Convertible Crib in Moon Grey,44561505.0,599.99,False,Furniture / Baby Furniture / Cribs,Baby Appleseed,,gold / grey,wood,"60""/31.5""/51.25"""
2850,Stokke Sleepi Natural Crib,15967528.0,799.99,False,Furniture / Baby Furniture / Cribs,Stokke,,,wood,-/-/-
2851,Babyletto Origami Mini Crib in Lagoon,44148010.0,249.99,False,Furniture / Baby Furniture / Cribs,Babyletto,,,wood / pine,"39.1""/25.6""/33.6"""
2852,Babyletto Scoot 3-in-1 Convertible Crib in White/Walnut,44365264.0,399.99,False,Furniture / Baby Furniture / Cribs,Babyletto,,,wood / pine,"54.25""/30.63""/35"""
2853,Delta Manhattan 3-in-1 Convertible Crib in Grey,44148621.0,249.99,False,Furniture / Baby Furniture / Cribs,Delta,,grey,wood,"29-3/4""/54""/36"""
2854,Child Craft Monterey 3-in-1 Convertible Crib in Jamocha,43717842.0,179.99,False,Furniture / Baby Furniture / Cribs,Child Craft,,,wood / pine,"55.3""/32.8""/40.9"""
2855,Stokke Sleepi White Crib,15967498.0,799.99,False,Furniture / Baby Furniture / Cribs,Stokke,,,wood,-/-/-
2856,Imagio Baby by Westwood Design Casey 3-in-1 Convertible Crib and Changing Table Set in White,43468508.0,299.99,False,Furniture / Baby Furniture / Cribs,Westwood Design,,grey,wood / pine,"55.5""/31""/36"""
2857,DaVinci Perse 4-in-1 Convertible Crib in White,44365486.0,299.99,False,Furniture / Baby Furniture / Cribs,DaVinci,,,wood / pine,"58.5""/30.875""/47"""
2858,Child Craft Coventry Traditional 3-in-1 Convertible Sleigh Crib in White,41961766.0,199.99,False,Furniture / Baby Furniture / Cribs,Child Craft,,,wood / metal,-/-/-
2859,Foundations HideAway Easy Roll Folding Fixed Side Full-Size Crib in Natural,40306513.0,299.99,False,Furniture / Baby Furniture / Cribs,Foundations,,,wood,"54""/30.4""/36.25"""
2860,Imagio Baby by Westwood Design Midtown Cottage Crib in White,43302697.0,249.99,False,Furniture / Baby Furniture / Cribs,Westwood Design,,,,-/-/-
2861,Baby Appleseed Davenport 4-in-1 Convertible Crib in Espresso,18230569.0,699.99,False,Furniture / Baby Furniture / Cribs,Baby Appleseed,,espresso / gold,wood,"62""/31.5""/51.25"""
2862,Child Craft London Euro 2-in-1 Mini Crib in Jamocha,41961797.0,199.99,False,Furniture / Baby Furniture / Cribs,Child Craft,,,wood,-/-/-
2863,Foundations HideAway Easy Roll Compact Fixed-Side Folding Crib in Natural,40306551.0,249.99,False,Furniture / Baby Furniture / Cribs,Foundations,,,wood,"39.6""/26""/-"
2864,DaVinci Meadow 4-in-1 Convertible Crib in Dark Java,44365455.0,349.99,False,Furniture / Baby Furniture / Cribs,DaVinci,,,wood / pine,"60.25""/30.25""/46.63"""
2865,Child Craft Coventry Traditional 3-in-1 Convertible Sleigh Crib in Cherry,41961759.0,199.99,False,Furniture / Baby Furniture / Cribs,Child Craft,,,wood / metal,-/-/-
2866,DaVinci Grove 4-in-1 Convertible Crib in Chestnut,44761660.0,269.99,False,Furniture / Baby Furniture / Cribs,DaVinci,,,wood / pine / phthalate,"57-1/2""/30""/43"""
2867,DaVinci Porter 4-in-1 Convertible Crib in White,43921683.0,269.99,False,Furniture / Baby Furniture / Cribs,DaVinci,,,wood / pine,"54.38""/34.25""/41.88"""
2868,Westwood Design Waverly Cottage Crib in Tuscan,40649122.0,299.99,False,Furniture / Baby Furniture / Cribs,Westwood Design,,,,"-/56""/47"""
2869,Foundations Serenity Compact Fixed-Side Clearview Crib in Natural,40277684.0,239.99,False,Furniture / Baby Furniture / Cribs,Foundations, 40 lb.,,plastic,"38""/24""/-"
2870,DaVinci Jenny Lind Stationary Crib in Sunshine,42960713.0,249.99,False,Furniture / Baby Furniture / Cribs,DaVinci,,,wood / pine,"54.63""/30.38""/41.13"""
2871,Babyletto Mercer 3-in-1 Convertible Crib in White/Espresso,15850736.0,399.99,False,Furniture / Baby Furniture / Cribs,Babyletto,,espresso,wood / pine / metal,"53.88""/30""/35"""
2872,Stokke Sleepi Mini Bundle in Natural,42727439.0,599.99,False,Furniture / Baby Furniture / Cribs,Stokke,35 lb.,,microfiber / wood,"32""/26""/34"""
2873,Baby Appleseed Millbury 4-in-1 Convertible Crib in Slate,42504580.0,599.99,False,Furniture / Baby Furniture / Cribs,Baby Appleseed,,gold,wood,"60""/31.5""/51.25"""
2874,DaVinci Piedmont 4-in-1 Convertible Crib in Slate,43921713.0,289.99,False,Furniture / Baby Furniture / Cribs,DaVinci,,,wood / pine,"57.75""/30.88""/42"""
2875,Karla Dubois Copenhagen Convertible Crib in Slate,43741939.0,349.99,False,Furniture / Baby Furniture / Cribs,Karla Dubois,80 lb.,gold,wood,"30""/53.75""/35.75"""
2876,Foundations StowAway Compact-Size Steel Folding Crib,40277738.0,199.99,False,Furniture / Baby Furniture / Cribs,Foundations, 50 lb.,,,"40""/25-1/2""/39-1/2"""
2877,Munire Jackson 4-in-1 Convertible Crib in Slate,44410216.0,599.99,False,Furniture / Baby Furniture / Cribs,Munire,,,wood,"60.75""/31.5""/48.5"""
2878,DaVinci Jenny Lind Stationary Crib in White,42960690.0,199.99,False,Furniture / Baby Furniture / Cribs,DaVinci,,,pine,"54.63""/30.38""/41.13"""
2879,Babyletto Modo 3-in-1 Convertible Crib in Espresso,42963998.0,329.99,False,Furniture / Baby Furniture / Cribs,Babyletto,,espresso,wood / pine,"53.63""/29.88""/34.5"""
2880,Argington Bam Collection Trundle Drawer in White,16993603.0,139.99,False,Furniture / Baby Furniture / Cribs,Argington,,,,"1/2""/1/2""/3/4"""
2881,Child Craft SOHO 4-in-1 Convertible Crib in White/Natural,43597147.0,349.99,False,Furniture / Baby Furniture / Cribs,Child Craft,,,wood / metal,"54-5/8""/29-1/2""/36"""
2882,Babyletto Harlow 3-in-1 Convertible Crib with Acrylic Front Slats,44761639.0,649.99,False,Furniture / Baby Furniture / Cribs,Babyletto,,,phthalate / pine,"53.62""/30""/34.62"""
2883,Babyletto Hudson 3-in-1 Convertible Crib in Grey/White,44365257.0,379.99,False,Furniture / Baby Furniture / Cribs,Babyletto,,grey,wood / pine / phthalate,"54""/29.75""/35"""
2884,Bassettbaby PREMIER Benbrooke 4-in-1 Convertible Crib in Cottage Cream,40923079.0,599.99,False,Furniture / Baby Furniture / Cribs,BassettBaby Premier,,,pine,"59-5/16""/33-3/8""/53-3/8"""
2885,Child Craft Wadsworth 4-in-1 Convertible Crib,41961742.0,249.99,False,Furniture / Baby Furniture / Cribs,Child Craft,,,wood / metal,"-/5/8""/-"
2886,DaVinci Glenn 4-in-1 Convertible Crib in Espresso,44365332.0,299.99,False,Furniture / Baby Furniture / Cribs,DaVinci,,espresso,wood / pine,"60.75""/30""/46"""
2887,Karla Dubois OSLO 3-in-1 Convertible Crib in Moon Grey/Pure White,44695217.0,399.99,False,Furniture / Baby Furniture / Cribs,Karla Dubois,,gold,wood,"30""/54""/39.25"""
2888,Foundations Biltmore Compact SafeReach Clearview Crib,40307152.0,269.99,False,Furniture / Baby Furniture / Cribs,Foundations, 46 lb.,,plastic,"38""/24""/-"
2889,DaVinci Perse 4-in-1 Convertible Crib in Espresso,44365479.0,299.99,False,Furniture / Baby Furniture / Cribs,DaVinci,,espresso,wood / pine,"58.5""/30.875""/47"""
2890,Child Craft Coventry Mini 4-in-1 Covertible Sleigh Crib in White,41961780.0,199.99,False,Furniture / Baby Furniture / Cribs,Child Craft,,,wood / metal,"3/8""/1/2""/5/8"""
2891,Imagio Baby by Westwood Design Midtown Island Crib in Chocolate Mist,43302703.0,249.99,False,Furniture / Baby Furniture / Cribs,Westwood Design,,chocolate,,-/-/-
2892,DaVinci Laurel 4-in-1 Convertible Crib in White,44365448.0,279.99,False,Furniture / Baby Furniture / Cribs,DaVinci,,,wood / pine,"55.75""/30.75""/44.5"""
2893,DaVinci Porter 4-in-1 Convertible Crib in Espresso,43921676.0,269.99,False,Furniture / Baby Furniture / Cribs,DaVinci,,espresso,wood / pine,"54.38""/34.25""/41.88"""
2894,Westwood Design Waverly Cottage Crib in Chocolate Mist,40649115.0,299.99,False,Furniture / Baby Furniture / Cribs,Westwood Design,,,,"-/60.25""/49.5"""
2895,Foundations SafetyCraft Compact Fixed-Side Clearview Crib in Natural,40277677.0,199.99,False,Furniture / Baby Furniture / Cribs,Foundations, 42 lb.,,plastic / phthalate,"39.25""/26.25""/38"""
2896,DaVinci Jenny Lind Stationary Crib in Lagoon,42960706.0,249.99,False,Furniture / Baby Furniture / Cribs,DaVinci,,,wood / pine,"54.63""/30.38""/41.13"""
2897,Stokke Sleepi Mini Bundle in Walnut,42727446.0,599.99,False,Furniture / Baby Furniture / Cribs,Stokke,35 lb.,,microfiber / wood,"32""/26""/34"""
2898,DaVinci Grove 4-in-1 Convertible Crib in Espresso,44761677.0,269.99,False,Furniture / Baby Furniture / Cribs,DaVinci,,,wood / pine / phthalate,"57-1/2""/30""/43"""
2899,Delta Remi 4-in-1 Convertible Crib in Dark Chocolate,44148614.0,199.99,False,Furniture / Baby Furniture / Cribs,Delta,,chocolate,wood,"32""/54""/44-3/4"""
2900,DaVinci Piedmont 4-in-1 Convertible Crib in White,43921706.0,289.99,False,Furniture / Baby Furniture / Cribs,DaVinci,,,wood / pine,"57.75""/30.88""/42"""
2901,Foundations First Responder Evacuation Crib in Natural,40277714.0,289.99,False,Furniture / Baby Furniture / Cribs,Foundations, 70 lb.,,,"40""/26.25""/39.5"""
2902,DaVinci Jenny Lind Stationary Crib in Ebony,42960683.0,199.99,False,Furniture / Baby Furniture / Cribs,DaVinci,,,wood / pine,"54.63""/30.38""/41.13"""
2903,Child Craft Coventry Mini 4-in-1 Covertible Sleigh Crib in Cherry,41961773.0,199.99,False,Furniture / Baby Furniture / Cribs,Child Craft,,,wood / metal,-/-/-
2904,DaVinci Clover Pine 4-in-1 Convertible Crib in White,44365325.0,279.99,False,Furniture / Baby Furniture / Cribs,DaVinci,,,wood / pine / phthalate,"58.25""/31""/49"""
2905,Delta Layla 4-in-1 Convertible Crib in Dark Chocolate,44148584.0,179.99,False,Furniture / Baby Furniture / Cribs,Delta,,,wood,"54.75""/29.75""/43.78"""
2906,Imagio Baby by Westwood Design Midtown Cottage Crib in Chocolate Mist,43302680.0,249.99,False,Furniture / Baby Furniture / Cribs,Westwood Design,,chocolate,,-/-/-
2907,DaVinci Flora 4-in-1 Convertible Crib in Fog Grey,44761653.0,329.99,False,Furniture / Baby Furniture / Cribs,DaVinci,,gold / grey,wood / pine,"55.74""/31""/50"""
2908,DaVinci Porter 4-in-1 Convertible Crib in Cherry,43921669.0,269.99,False,Furniture / Baby Furniture / Cribs,DaVinci,,,wood / pine,"54.38""/34.25""/41.88"""
2909,Child Craft London 3-in-1 Euro Style Convertible Crib in Jamocha,18680963.0,199.99,False,Furniture / Baby Furniture / Cribs,Child Craft,,,metal,-/-/-
2910,Foundations SafetyCraft Compact Fixed-Side Slatted Crib in Natural,40277660.0,189.99,False,Furniture / Baby Furniture / Cribs,Foundations, 42 lb.,,plastic / phthalate,"39.25""/26.25""/38"""
2911,Million Dollar Baby Classic Louis 4-in-1 Convertible Crib in Espresso,42968962.0,399.99,False,Furniture / Baby Furniture / Cribs,Million Dollar Baby Classic,,,,"31""/59.5""/48"""
2912,Delta Remi 4-in-1 Convertible Crib in Chocolate,44148607.0,199.99,False,Furniture / Baby Furniture / Cribs,Delta,,chocolate,wood,"32""/54""/44-3/4"""
2913,Foundations Serenity Compact Fixed-Side Mirror End Crib in Natural,40277707.0,239.99,False,Furniture / Baby Furniture / Cribs,Foundations, 40 lb.,,plastic,"38""/24""/-"
2914,DaVinci Jenny Lind Stationary Crib in Cherry,42960676.0,199.99,False,Furniture / Baby Furniture / Cribs,DaVinci,,,wood / pine,"54.63""/30.38""/41.13"""
2915,Karla Dubois OSLO 3-in-1 Convertible Crib in Moon Grey/Pure White,44695217.0,399.99,False,Furniture / Baby Furniture / Cribs,Karla Dubois,,gold,wood,"30""/54""/39.25"""
2916,DaVinci Clover 4-in-1 Convertible Crib in Espresso,44365318.0,279.99,False,Furniture / Baby Furniture / Cribs,DaVinci,,espresso,wood / pine,"58.25""/31""/49"""
2917,Fisher-Price Mia 4-in-1 Crib in Misty Grey,45328213.0,259.99,False,Furniture / Baby Furniture / Cribs,Fisher Price,,grey,pine / metal,"56.2""/30.8""/45.1"""
2918,Million Dollar Baby Classic Foothill 4-in-1 Convertible Crib in Espresso,42968948.0,399.99,False,Furniture / Baby Furniture / Cribs,Million Dollar Baby Classic,,,wood / pine,"31""/59""/43"""
2919,Delta Remi 4-in-1 Convertible Crib in White,44148591.0,199.99,False,Furniture / Baby Furniture / Cribs,Delta,,,wood,"44.75""/32""/44.75"""
2920,DaVinci Brook 4-in-1 Convertible Crib in Dark Java,44761691.0,329.99,False,Furniture / Baby Furniture / Cribs,DaVinci,,,wood / pine / phthalate,"58-1/2""/31""/46-3/4"""
2921,DaVinci Clover 4-in-1 Convertible Crib in Chestnut,44365301.0,279.99,False,Furniture / Baby Furniture / Cribs,DaVinci,,,wood / pine,"58.25""/31""/49"""
2922,Delta Bentley S Series 4-in-1 Convertible Crib in Black Cherry Espresso,44148553.0,269.99,False,Furniture / Baby Furniture / Cribs,Delta,,,wood,"34-1/4""/54-1/4""/42-1/4"""
2923,Million Dollar Baby Classic Ashbury 4-in-1 Convertible Crib in Espresso,42968917.0,399.99,False,Furniture / Baby Furniture / Cribs,Million Dollar Baby Classic,,,wood / pine,"59""/31""/48"""
2924,Delta Layla 4-in-1 Convertible Crib in Chocolate,44148577.0,179.99,False,Furniture / Baby Furniture / Cribs,Delta,,,wood,"54.75""/29.75""/43.78"""
2925,Babyletto Lolly 3-in-1 Convertible Crib in White/Natural,44365295.0,399.99,False,Furniture / Baby Furniture / Cribs,Babyletto,,,wood / pine / phthalate,"53.6""/30.25""/35.25"""
2926,Bassettbaby PREMIER Addison 4-in-1 Convertible Crib in Pearl White,41302293.0,699.99,False,Furniture / Baby Furniture / Cribs,BassettBaby Premier,,,,"58.5""/34.75""/53"""
2927,Babyletto Modo 3-Drawer Changer Dresser in Espresso,43491773.0,359.99,False,Furniture / Baby Furniture / Dressers,Babyletto,,,,-/-/-
2928,Babyletto Modo 3-Drawer Changer Dresser in White,43491780.0,359.99,False,Furniture / Baby Furniture / Dressers,Babyletto,,,,-/-/-
2929,Babyletto Hudson 3-Drawer Changer Dresser in Grey and White,43491797.0,399.99,False,Furniture / Baby Furniture / Dressers,Babyletto,,,,"39.75""/19.25""/37"""
2930,Delta Bentley 6-Drawer Dresser in White,44387235.0,269.99,False,Furniture / Baby Furniture / Dressers,Delta,,,wood / metal,"49""/19""/33.5"""
2931,Babyletto Hudson 3-Drawer Changer Dresser in Espresso and White,43491803.0,399.99,False,Furniture / Baby Furniture / Dressers,Babyletto,,,wood / pine / phthalate,"39.75""/19.25""/37"""
2932,Babyletto Scoot 3-Drawer Changer Dresser in White/Walnut,44305628.0,399.99,False,Furniture / Baby Furniture / Dressers,Babyletto,90 lb.,,wood / pine / metal,"33.5""/19.1""/35"""
2933,Babyletto Hudson 3-Drawer Changer Dresser in White,43491810.0,399.99,False,Furniture / Baby Furniture / Dressers,Babyletto,,,,"39.75""/19.25""/37"""
2934,Karla Dubois OSLO Dresser in Slate,42518181.0,399.99,False,Furniture / Baby Furniture / Dressers,Karla Dubois,,gold,,"22.75""/36""/34"""
2935,Munire Brunswick 6-Drawer Double Dresser in Ash Grey,44228040.0,599.99,False,Furniture / Baby Furniture / Dressers,Munire,,,wood,"56""/19""/34"""
2936,Babyletto Scoot 3-Drawer Changer Dresser in White/Washed Natural,44305635.0,399.99,False,Furniture / Baby Furniture / Dressers,Babyletto,90 lb.,,wood / pine / metal,"33.5""/19.1""/35"""
