ID,Title,Authors,ISBN13,Pages,Rating,Ratings_Count,Publisher,Publish_Date
1191,Jumbo's Keeper: The Autobiography of Matthew Scott and His Biography of P. T. Barnum's Great Elephant Jumbo,Matthew Scott,9781480107984,100,,,CreateSpace Publishing,10/22/2012
1192,Marion Harland's Autobiography,Marion Harland,9780405128608,497,,,"Ayer Company Publishers, Incorporated",01/01/1980
1193,Lew Wallace; an autobiography ..,Lew Wallace,2940018780892,,,,"New York, London, Harper &amp; brothers",
1194,"Shaker Autobiographies, Biographies and Testimonies, 1806-1907",Glendyne R Wergland,9781848933958,1456,,,Taylor &amp; Francis,08/14/2015
1195,Literature,"the Working Class: English Autobiographies, 1820-1848",9781604978452,266,,,Cambria Press,05/08/2013
1196,"The Writings of Thomas Jefferson: Being His Autobiography, Correspondence, Reports, Messages, Addresses and Other Writings, Official and Private",Thomas Jefferson,9781108032872,648,,,Cambridge University Press,09/22/2011
1197,Autobiography and Other Poems,Tony Towle,9780915342181,68,,,Hanging Loose Press,01/01/1977
1198,Adventures in Order and Chaos: A Scientific Autobiography / Edition 1,George Contopoulos,9781402030390,200,,,Springer Netherlands,02/28/2005
1199,The Autobiography of John Stuart Mill,John Stuart Mill,2940150218840,,,,HM,11/29/2014
1200,Reputations Live on: An Early Malay Autobiography,Amin Sweeney,9780520040731,150,,,University of California Press,01/28/1980
1201,The Life of an Artist: an Autobiography,Jules Breton,9781290500722,370,,,HardPress Publishing,08/01/2012
1202,"The Miracles and Riches of God: Autobiography of John Nimley Wulu, Sr. of Monrovia, Liberia, West Africa (Founder and Builder of Schools)","John Nimley Wulu, Sr.",9781438917993,136,,,AuthorHouse,12/10/2008
1203,"Autobiography of Capt. Benjamin Webster, 1900: To Which Is Added Extracts From the Diary of Mrs. Benjamin Webster (Classic Reprint)",Benjamin Webster,9781330885413,244,,,FB &amp;c Ltd,07/07/2015
1204,"Autobiography Of Andrew George Salzer, An American Life",Andrew George Salzer,9780977723553,232,,,Writers Cramp Publishing,02/14/2010
1205,"Beginning Early, Starting Late : (An Autobiography)",Unity Grantham,9781447565611,,,,Lulu.com,06/14/2011
1206,The autobiography of Maharshi Devendranath Tagore,Debendranatha Thakura,2940017734483,,,,London : Macmillan,
1207,"The Arvon Book of Life Writing: Writing Biography, Autobiography and Memoir","Sally Cline, Carole Angier",9781408124185,288,,,Bloomsbury Academic,08/15/2010
1208,"Goethe's Knabenjahre. (1749-1761.) Goethe's boyhood : being the first three books of his autobiography, arranged and annotated","Wilhelm Wagner, ... New edition, revised and enlarged",2940018545576,,,,Cambridge : University press,
1209,Confessions of an Actor : The Autobiography,Laurence Olivier,9781857974935,,,,Gardners Books,11/03/1994
1210,"Autobiography of Thomas Guthrie, D.D. And Memoir / [edited]",David K. Guthrie and Charles J. Guthrie [microform],2940028998348,,,,Toronto : Belford,
1211,Odyssey to Life: An Autobiography and Abortion Analysis,Don Hochanadel,9781585973484,413,,,Leathers Publishing,01/28/2006
1212,The Autobiography of Colin Jackson,"Colin Jackson, David Conn",9780563487388,224,,,B B C Worldwide Americas,08/01/2003
1213,Autobiography Of A Farm Boy,Isaac Phillips Roberts,9781444689518,348,4.0,1,Read Books Design,12/09/2009
1214,The Bridge Builder's Daughter: An Autobiography Part 1,"Donna K. Mackert, Beverly Kraut",9780971391932,85,,,,12/01/2007
1215,An Autobiography By Herbert Spencer Vol Ii,Herbert Spencer,9781409784784,556,,,Brooks Press,06/30/2008
1216,"Dan Shanahan-If You Don't Know Me, Don't Judge Me: My Autobiography",Dan Shanahan,9781848270985,320,,,Transworld Publishers Limited,11/01/2010
1217,The Autobiography of the Emperor Charles V,Charles V,9781298883346,210,,,Sagwan Press,08/21/2015
1218,"To Tell a Free Story: The First Century of Afro-American Autobiography, 1760-1865 / Edition 1",William L. Andrews,9780252060335,368,,,University of Illinois Press,05/28/1988
1219,A GRANDMOTHER'S OLD TESTAMENT HYMNS: A Living Autobiography,Helen Schmill,9781462863921,,,,Xlibris Corporation,05/18/2011
1220,Men of mark in Connecticut; ideals of American life told in biographies and autobiographies of eminent living Americans,Norris Galpin Osborn,2940020559530,,,,"Hartford, Conn., W.R. Goodspeed",
1221,Mark Rutherford's deliverance : being the second part of his autobiography,Mark Rutherford,2940020684300,,,,London : Trübner,
1222,Good Morning Blues: The Autobiography of Count Basie,Count Basie,9780394548647,399,,,Random House Publishing Group,01/12/1986
1223,Stunt Man: The Autobiography of Yakima Canutt,Oliver Drake,9780806129273,288,3.0,1,University of Oklahoma Press,03/01/1997
1224,The Autobiography Of A Blind Minister: Including Sketches Of The Men And Events Of His Time,Timothy Woodbridge,2940027397296,,,,"Boston, J. P. Jewett and company; New York, Sheldon, Blakeman and company; [etc., etc.]",
1225,Unreasonable Behaviour:: An Autobiography,Don McCullin,9780099437765,288,,,"Random House of Canada, Limited",06/28/2002
1226,Huxley's autobiography and selected essays from lay sermons,Thomas Henry Huxley,2940021372534,,,,"New York [etc.] Longmans, Green, and co.",
1227,The Petticoat Dominant: Or Woman's Revenge: The Autobiography of a Young Nobleman as a Pendant to Gynecocracy,M. Le Compte Du Bouleau,9781775560876,,,,The Floating Press,06/01/2012
1228,Reminiscences of a Soldier's Wife: an autobiography,John A. Logan Mary Simmerson Cunningham Logan,2940022795257,,,,C. Scribner's sons,
1229,The Autobiography and Letters of Mrs M. O. W. Oliphant,Margaret Oliphant,9781108033855,386,,,Cambridge University Press,07/14/2011
1230,Autobiography of love,Warren Holden,2940017677230,,,,[Philadelphia] : Press of J.B. Lippincott Company,
1231,"Recollections of a Long Life, an Autobiography",Theodore Ledyard Cuyler,9781314393859,388,,,HardPress Publishing,06/22/2013
1232,Autobiographies: Charles Darwin and Thomas Henry Huxley,"Charles Darwin, Thomas Henry Huxley",9780192851314,149,,,"Oxford University Press, USA",03/29/1984
1233,"One of Them, Chapters from a Passionate Autobiography",Hasanovitz Elizabeth,9781313124362,354,,,HardPress Publishing,01/28/2013
1234,"Autobiography of Anton Rubinstein, 1829-1889",Anton Rubinstein,2940039201413,,,,"Boston : Little, Brown",
1235,Maverick's Progress: An Autobiography,"James Flexner, James T. Flexner",9780823216604,510,,,Fordham University Press,01/01/1996
1236,God Knows What: The Autobiography of Pope Bing the First,Jeff Block,9781494825058,434,,,CreateSpace Publishing,01/14/2014
1237,My Inventions; The Autobiography of Nikola Tesla,Nikola Tesla,9780910077019,111,,,Hart Brothers Publishing,10/01/1982
1238,"Miss Rhythm: The Autobiography of Ruth Brown, Rhythm and Blues Legend","Maurice J. E. Brown, Andrew Yule",9780306808883,272,,,Da Capo Press,05/06/1999
1239,"Dr. Gheist, an autobiography from the midlands",David Gheist,2940024073094,,,,,
1240,The Inside Truth: An Autobiography of a Foot-Fetish Model,Lyla Verone,9781413726466,250,,,Publish America,08/02/2013
1241,Cosmic Religion: An Autobiography of the Universe,Konstantin Kolenda,9780385419628,156,,,The Crown Publishing Group,08/28/1998
1242,Autobiography,Andrew Dickson White,2940017594698,,,,New York Century,
1243,Lay Down Your Arms: The Autobiography of Martha Von Tilling,Freifrau von Bertha Felicie Sophie  Suttner Bertha von Suttner,2940018745754,,,,"Longmans, Green",
1244,The Strength of the Hills: An Autobiography,"George Ewart Evans, David Gentleman",9780571135509,1,,,Faber and Faber,01/01/1985
1245,All In My Head: The Autobiography,Lar Corbett,9781848271470,320,4.0,4,Transworld Publishers Limited,11/01/2013
1246,An autobiography,John B. Gough,2940017594100,,,,"Boston, The author",
1247,Autobiography of Seventy Years,Hoar George Frisbie 1826-1904,9781313642316,462,,,HardPress Publishing,01/28/2013
1248,"Genealogical notes of the Carpenter family, including the autobiography, and personal reminiscences of Dr. Seymour D. Carpenter, lieutenant colonel in the war for the union. With genealogical and biographical appendix .. - War College Series",Seymour D. 1826?- Carpenter,9781293976258,304,,,War College Series,02/12/2015
1249,I'm Alive: An Autobiography,Cecil Williams,9780062509505,224,,,HarperCollins Publishers,04/01/1980
1250,"Autobiography of O. P. Alderman,: From Early Life to the Fifty-fifth Year of His Age, Up to ...",Oliver P. Alderman,2940023961316,,,,"Baker, Jones &amp; Co ., printers",
1251,True to Type: An Autobiography of Ruari McLean,Ruari McLean,9781884718960,216,,,Oak Knoll Press DE,10/28/2000
1252,The Autobiography Of Goethe. Truth And Poetry,John Oxenford,9781409784814,532,,,Brown Press,06/30/2008
1253,Stupid Boy: The Autobiography of the Creator of Dad's Army,Jimmy Perry,9780753199121,288,,,ISIS Large Print Books,05/28/2004
1254,Rewards. an Autobiography,Marian Ewurama Addy,9789988037826,334,,,African Books Collective Limited,08/25/2011
1255,To Dwell in Peace: An Autobiography,Daniel Berrigan,9781556354731,364,,,Wipf &amp; Stock Publishers,10/28/2007
1256,"Faith, Doubt, and Evidence: God's Vouchers for His Written Word, with Critical Illustrations from the Autobiography of Dr. Franklin...",Cheever George Barrell 1807-1890,9781314822335,398,,,HardPress Publishing,12/15/2013
1257,Northern Windows: An Anthology of Ulster Autobiography,Lyn Gallagher,9780856403750,256,,,"Blackstaff Press, The",12/01/1987
1258,The Autobiography of Phineas Pett,Pett Phineas 1570-1647,9781290996013,358,,,HardPress Publishing,01/28/2013
1259,Molly Dear: The Autobiography of an Android,Stephen Fine,9780312022549,320,,,St. Martin's Press,10/01/1988
1260,Just Joe: My Autobiography,Joe Duffy,9781848271005,384,,,Transworld Publishers Limited,05/10/2012
1261,Echoes of an Autobiography,Naguib Mahfouz,9780385485562,144,3.0,1,Knopf Doubleday Publishing Group,12/28/1997
1262,The Writings of Thomas Jefferson,Thomas Jefferson,2940151059275,,4.5,4,Magic Fairy Tales,08/07/2015
1263,Against Autobiography: Albert Memmi and the Production of Theory,Lia Nicole Brozgal,9780803240421,256,,,University of Nebraska Press,12/01/2013
1264,Autobiography of a Naturalist and Environmentalist,"S. K. Eltringham, R. B. Eltringham",9781467894708,560,,,AuthorHouse,04/13/2012
1265,Men of mark in Massachusetts. Ideals of American life told in biographies and autobiographies of eminent living americans,John Howard Brown,2940020559660,,,,"Boston, Mass., Johnson-Wynne co.",
1266,The Autobiography of an ExtraTerrestrial Saga: I AM Thyron,Craig Campobasso,9781467044790,312,,,AuthorHouse,11/07/2011
1267,From Coal-pit to joyful News Mission : fragments of autobiography,Owd Mo,2940025465485,,,,Rochdale : Joyful News Book Depot,
1268,The Autobiography of Osugi Sakae / Edition 1,Sakae Osugi,9780520077607,188,,,University of California Press,12/17/1992
1269,The Power: My Autobiography,"Phil Taylor, Sid Waddell",9780007168217,384,,,HarperCollins UK,10/01/2003
1270,The Autobiography of Elder Joseph Bates,Joseph Bates,9781479602872,174,,,"TEACH Services, Inc.",03/31/2014
1271,Phases of opinion and experience during a long life [microform] : an autobiography,Charles Bray,2940030739205,,,,"London : Longmans, Green",
1272,First Generation: An Autobiography,Ernest Sirluck,9780802007933,800,,,University of Toronto Press,06/01/1996
1273,My Early Life on St. Kitts and Nevis: An Autobiography of the First 22 Years,Clement Bouncin Williams,9781477264850,142,5.0,1,AuthorHouse,08/29/2012
1274,University library of autobiography,,2940028499647,,,,"New York : F. Tyler Daniels company, inc.",
1275,"John G. Paton, missionary to the New Hebrides. An autobiography",John Gibson Paton,2940018791751,,5.0,1,"New York, Chicago [etc.] : Fleming H. Revell co.",
1276,With No Regrets An Autobiography,Krishna Nehru Hutheesing,2940026185313,,,,The John Day Company,
1277,A Totally Free Man: An Unauthorized Autobiography of Fidel Castro,John Krich,9780916870386,171,,,Creative Arts Book Company,12/28/1982
1278,Sealed Orders: The Autobiography of a Christian Mystic,Agnes Mary White. Sanford,9780912106373,313,,,Bridge-Logos Foundation,01/01/1972
1279,"Autobiography of a Shaker, and Revelation of the Apocalypse",Evans F. W. (Frederick Willi 1808-1893,9781314131017,186,,,HardPress Publishing,01/28/2013
1280,William Barclay: A Spiritual Autobiography,William Barclay,9780802834645,122,,,"Eerdmans, William B. Publishing Company",01/01/1975
1281,Autobiography and memoirs,George Douglas Campbell Argyll,2940017677360,,,,London J. Murray,
1282,Kolokotrones the Klepht and the Warrior. Sixty Years of Peril and Daring. An Autobiography - Scholar's Choice Edition,"Edmonds, Theodoros Kolokotrones, Ioannes Gennadius",9781298396884,360,,,Scholar's Choice,02/19/2015
1283,Finding a Way Out an Autobiography - Scholar's Choice Edition,Robert Russa Moton,9781296126568,308,,,Scholar's Choice,02/17/2015
1284,Trial And Error The Autobiography,Chaim Weizmann,9781297524097,518,,,Andesite Press,08/08/2015
1285,Men of mark in Connecticut; ideals of American life told in biographies and autobiographies of eminent living Americans,Norris Galpin Osborn,2940020559523,,,,"Hartford, Conn., W.R. Goodspeed",
1286,To the Fairway Born: The Autobiography,Sandy Lyle,9780755314720,320,,,"Headline Book Publishing, Limited",05/31/2007
1287,"In the Beginning, Woman Was the Sun: The Autobiography of a Japanese Feminist",Hiratsuka Raicho,9780231138123,432,,,Columbia University Press,10/17/2006
1288,The Confessions and Autobiography of Harry Orchard [pseud.],Albert E. Horsley,9781407667324,298,,,HardPress Publishing,01/10/2012
1289,"Still Spitting at Sixty: From the '60s to My Sixties, a Sort of Autobiography","Roger Law, Lewis Chester",9780007182503,304,,,HarperCollins UK,05/28/2006
1290,Edward Wortley Montagu: An Autobiography [ficious],Edward Vaughan Hyde Kenealy,2940024373620,,,,T. C. Newby,
1291,"Oneida Community: An Autobiography, 1851-1876",Constance Noyes Robertson,9780815601661,364,,,Syracuse University Press,08/01/1990
1292,"Men of Mark in Georgia: A Complete and Elaborate History of the State From Its Settlement to the Present Time, Chiefly Told in Biographies and Autobiographies of the Most Eminent Men of Each Period of Georgia's Progress and Development, Volume 6",William J. Northen,9781298596604,814,,,Andesite Press,08/08/2015
1293,The Autobiography of Benvenuto Cellini,BENVENUTI. CELLINI,2940023961132,,,,P.F. Collier,
1294,Autobiography of Self,Nobody: The Autobiography That We All Live,9780692427330,53,,,"Leland M. Johnston, MD, PC",01/26/2015
1295,My Life Auw Autobiography: Bross,Yehuda Halfon,9781447568711,,,,Lulu.com,06/02/2011
1296,Apology to Apostrophe: Autobiography and the Rhetoric of Self-Representation in Spain,James D. Fernandez,9780822312543,182,,,Duke University Press Books,08/28/1992
1297,Autobiography Rev. Joseph Tarkington - Scholar's Choice Edition,T. A. Goodwin,9781296179359,178,,,Scholar's Choice,02/18/2015
1298,Force of Circumstance: The Autobiography of Simone de Beauvoir,Simone de Beauvoir,9781557785244,,,,Da Capo Press,09/01/1992
1299,"Autobiography of Samuel D. Gross, M.D.",Samuel Gross,9781429044288,448,,,Applewood Books,06/08/2010
1300,Blues of a Lifetime: The Autobiography of Cornell Woolrich,Cornell Woolrich,9780879725365,170,,,University of Wisconsin Press,06/01/1991
1301,Mucking about: An Autobiography,Paul N. Hasluck,9781875560356,335,,,University of Western Australia Press,02/28/1996
1302,The autobiography of a seaman,Thomas Cochrane Dundonald,2940017113073,,,,"London, R. Bentley",
1303,"The Life of John Collins Warren, M.D.: Comp. Chiefly From His Autobiography and Journals",Edward Warren,2940021530446,,,,"Boston, Ticknor and Fields",
1304,The Bill Alexander Story: An Autobiography,W. Alexander,9780840329905,244,,,Kendall/Hunt Publishing Company,01/01/1983
1305,"Tales of Alaska's Bush Rat Governor: The Extraordinary Autobiography of Jay Hammond, Wilderness Guide and Reluctant Politician",Jay Hammond,9780945397175,352,,,"Epicenter Press, Incorporated",04/01/1994
1306,Milligan's Meaning of Life: An Autobiography of Sorts,Spike Milligan,9780670920785,,,,Penguin UK,10/06/2011
1307,Looking back : an autobiography,Merrick Abner Richardson,2940021052122,,,,Chicago : Priv. print.,
1308,The Writing On Wall: Women's Autobiography And The Asylum,Mary Wood,9780252020988,216,,,University of Illinois Press,12/01/1994
1309,Lennox Lewis: The Autobiography of the WBC Heavyweight Champion of the World,"Lewis, Joe Steeples",9780571198443,208,,,Faber and Faber,03/15/1994
1310,Man Without A Face / Edition 1,"Markus Wolf, Anne McElvoy",9781891620126,460,4.0,3,PublicAffairs,01/01/1997
1311,Patrick Moore: The Autobiography,Patrick Moore,9780752473543,224,,,The History Press,10/24/2011
1312,"Wellington's men, some soldier autobiographies: Kincaid's Adventures in the Rifle brigade; Rifleman Harris; Anton's Military life; Mercer's Waterloo",W. H. Fitchett,2940023227191,,,,London G. Bell,
