#key=_id
#ltable=POINTER
#rtable=POINTER
#foreign_key_ltable=ltable.ID
#foreign_key_rtable=rtable.ID
_id,ltable.ID,rtable.ID,ltable.address,ltable.name,ltable.phone,ltable.zip,rtable.address,rtable.name,rtable.phone,rtable.zip
702,1158,587,"2119 N. Clark Street, Chicago",Riccardo Trattoria,(773) 549-0038,60614,2701 N Halsted St,Sapori Trattoria,(312) 967-9358,60614
703,1160,680,"1471 N. Milwaukee Avenue, Chicago",Xoco Bistro,(872) 829-3821,60622,1471 N Milwaukee Ave,Xoco,(872) 829-3821,60622
704,1167,32,"5665 N. Lincoln Avenue, Chicago",The Angry Crab,(773) 784-6848,60659,5665 N Lincoln Ave,The Angry Crab,(773) 784-6848,60659
705,1168,520,"2506 N. Clybourn Avenue, Chicago",Crio,(773) 525-2100,60614,2506 N Clybourn Ave,CRĪO Bar and Restaurant,(773) 525-2100,60614
706,1170,68,"53 E. Lake Street, Chicago","Pastoral Artisan Cheese, Bread & Wine",(312) 658-1250,60601,53 E Lake St,Pastoral,(312) 658-1250,60601
707,1174,146,"1240 W. Randolph Street, Chicago",Alhambra Palace,(312) 666-9555,60607,1408 W Madison St,Palace Grill,(312) 226-9529,60607
708,1175,240,"3002 N. Sheffield Avenue, Chicago",Panes Bread Cafe,(773) 665-0972,60657,3435 N Sheffield Ave,Rice’N Bread,(773) 281-4452,60657
709,1175,250,"3002 N. Sheffield Avenue, Chicago",Panes Bread Cafe,(773) 665-0972,60657,3002 N Sheffield Ave,Panes Bread Cafe,(773) 665-0972,60657
710,1181,88,"4609 N. Lincoln Avenue, Chicago",Luella's Southern Kitchen,(773) 961-8196,60625,4609 N Lincoln Ave,Luella’s Southern Kitchen,(773) 961-8196,60625
711,1183,305,"1769 W. Sunnyside Avenue, Chicago",Spacca Napoli,(773) 878-2420,60640,1769 W Sunnyside Ave,Spacca Napoli,(773) 878-2420,60640
712,1184,403,"1250 S. Union Avenue, Chicago",Jim's Original,(312) 733-7820,60607,1250 S Union Ave,Jim’s Original Hot Dog,(312) 733-7820,60607
713,1185,617,"875 N. Michigan Avenue, Chicago",L' Appetito,(312) 787-9881,60611,30 E Huron St,L’Appetito,(312) 787-9881,60611
714,1188,342,"Hyatt Centric Hotel, 100 W. Monroe Street, Chicago",Cochon Volant,(312) 754-6560,60603,100 W Monroe St,Cochon Volant,(312) 754-6560,60603
715,1192,455,5018 N. Broadway Street,Ba Le Sandwich Shop,(773) 561-4424,60640,1613 W Lawrence Ave,CoCo Vietnamese Sandwiches & Pho,(773) 516-4760,60640
716,1193,61,"2607 W. 17th Street, Chicago",Lagunitas Tap Room,(773) 522-1347,60608,1725 W 18th St,Carnitas Uruapan Restaurant,(312) 226-2654,60608
717,1205,744,"2957 W. Diversey Avenue, Chicago",Fat Rice,(773) 661-9170,60647,2957 W Diversey Ave,Fat Rice,(773) 661-9170,60647
718,1208,705,"108 N. Green Street, Chicago",Parlor Pizza Bar,(312) 600-6090,60607,816 W Van Buren St,Primos Chicago Pizza Pasta,(312) 243-1052,60607
719,1211,630,"1601 W. Montrose Avenue, Chicago",Mixteco Grill,(773) 868-1601,60613,1804 W Irving Park Rd,Anna’s Asian Grill & Sushi Bar,(773) 975-3404,60613
720,1211,693,"1601 W. Montrose Avenue, Chicago",Mixteco Grill,(773) 868-1601,60613,1635 W Irving Park Rd,Diner Grill,(773) 248-2030,60613
721,1216,582,"100 E. Chestnut Street, Chicago",Mike Ditka's - The Tremont,(312) 587-8989,60611,100 E Chestnut St,Mike Ditkas,(312) 587-8989,60611
722,1217,85,"2258 W. Chicago Avenue, Chicago",Fatso's Last Stand,(773) 245-3287,60622,2258 W Chicago Ave,Fatso’s Last Stand,(773) 245-3287,60622
723,1225,180,"2005 W. Roscoe Street, Chicago",Kitsch'n on Roscoe,(773) 248-7372,60618,2116 W Roscoe St,Altiro Latin Fusion - Roscoe,(773) 935-4000,60618
724,1228,98,"800 W. Randolph Street, Chicago",Au Cheval,(312) 929-4580,60607,800 W Randolph S,Au Cheval,(312) 929-4580,60607
725,1230,48,723 N. Milwaukee Avenue,Spears,(847) 353-8933,60090,2323 N Milwaukee Ave,Revolution Brewing,(773) 227-2739,60647
726,1230,116,723 N. Milwaukee Avenue,Spears,(847) 353-8933,60090,2523 N Milwaukee Ave,Analogue,(773) 904-8567,60647
727,1230,219,723 N. Milwaukee Avenue,Spears,(847) 353-8933,60090,2333 N Milwaukee Ave,The Chicago Diner,(773) 252-3211,60647
728,1230,620,723 N. Milwaukee Avenue,Spears,(847) 353-8933,60090,401 N. Milwaukee Ave,Black Iron Tavern,(312) 690-4000,60654
729,1235,493,"455 W. North Avenue, Chicago",Old Town Social,(312) 266-2277,60610,455 W North Ave,Old Town Social,(312) 266-2277,60610
730,1239,538,"5707 N. Clark Street, Chicago",M. Henry,(773) 561-1600,60660,5707 N Clark St,m.henry,(773) 561-1600,60660
731,1244,9,"2115 N. Milwaukee Avenue, Chicago",Wasabi,(773) 227-8180,60647,2115 N Milwaukee Ave,Wasabi,(773) 227-8180,60647
732,1245,316,"3155 N. Broadway Street, Chicago",Dryhop Brewers,(773) 857-3155,60657,3155 N Broadway,DryHop Brewers,(773) 857-3155,60657
733,1245,552,"3155 N. Broadway Street, Chicago",Dryhop Brewers,(773) 857-3155,60657,3446 N Southport,Corridor Brewery & Provisions,(773) 270-4272,60657
734,1246,251,"Thomson Hotels Chicago, 1015 N. Rush Street",Nico Osteria - Thomson Hotels Chicago,(312) 994-7100,60611,233 E Erie St,Do-Rite Donuts & Chicken,(312) 344-1374,60611
735,1246,544,"Thomson Hotels Chicago, 1015 N. Rush Street",Nico Osteria - Thomson Hotels Chicago,(312) 994-7100,60611,1015 N Rush St,Nico Osteria,(312) 994-7100,60611
736,1246,599,"Thomson Hotels Chicago, 1015 N. Rush Street",Nico Osteria - Thomson Hotels Chicago,(312) 994-7100,60611,River East Center322 E Illinois St,FTW Chicago,(312) 881-5000,60611
737,1246,624,"Thomson Hotels Chicago, 1015 N. Rush Street",Nico Osteria - Thomson Hotels Chicago,(312) 994-7100,60611,535 N Michigan Ave,Labriola Chicago: La Stanza Ristorante and Labriola Cafe,(312) 955-3100,60611
738,1246,735,"Thomson Hotels Chicago, 1015 N. Rush Street",Nico Osteria - Thomson Hotels Chicago,(312) 994-7100,60611,198 E Delaware Pl,The Local Chicago,(312) 280-8887,60611
739,1251,881,5200 Main Street,Emmett's Brewing Company,(630) 434-8500,60515,1200 Main St,WingBucket,(214) 760-9491,75202
740,1251,968,5200 Main Street,Emmett's Brewing Company,(630) 434-8500,60515,3600 Main St,Cold Beer Company,(214) 370-9301,75226
741,1251,1305,5200 Main Street,Emmett's Brewing Company,(630) 434-8500,60515,1520 Main St,Iron Cactus,(214) 749-4766,75201
742,1251,3159,5200 Main Street,Emmett's Brewing Company,(630) 434-8500,60515,218 S. Main Street,1855 Saloon and Grill,(608) 839-3700,53527
743,1253,119,517 N. Halsted Street,Iguana Cafe,(312) 432-0663,60622,517 N Halsted St,Iguana Café,(312) 432-0663,60642
744,1254,545,"1835 W. North Avenue, Chicago",Las Palmas Mexican Restaurant,(773) 289-4991,60622,1024 N Ashland Ave,Restaurant Veneno De Nayarit,(773) 252-7200,60622
745,1254,596,"1835 W. North Avenue, Chicago",Las Palmas Mexican Restaurant,(773) 289-4991,60622,2617 W Division St,La Plena Restaurant,(773) 276-5795,60622
746,1254,673,"1835 W. North Avenue, Chicago",Las Palmas Mexican Restaurant,(773) 289-4991,60622,1835 W North Ave,Las Palmas,(773) 289-4991,60622
747,1254,677,"1835 W. North Avenue, Chicago",Las Palmas Mexican Restaurant,(773) 289-4991,60622,1924 W Division St,MAK Restaurant,(773) 772-6251,60622
748,1257,202,"4018 N. Western Avenue, Chicago",Sticky Rice,(773) 588-0133,60618,4018 N Western Ave,Sticky Rice,(773) 588-0133,60618
749,1261,583,"1152 S. Wabash Avenue, Chicago",The Bongo Room,(312) 291-0100,60605,1152 S Wabash Ave,The Bongo Room,(312) 291-0100,60605
750,1266,8,"1260 N. Dearborn Street, Chicago",3rd Coast Cafe & Wine Bar,(312) 649-0730,60610,1260 N Dearborn Pkwy,The 3rd Coast,(312) 649-0730,60610
751,1271,492,"104 E. Oak Street, Chicago",Fig and Olive,(212) 924-1200,60611,104 E Oak St,Fig & Olive,(312) 445-0060,60611
752,1272,589,"2172 S. Archer Avenue, Chicago",Lao Sze Chuan,(312) 326-5040,60616,2172 S Archer Ave,Lao Sze Chuan,(331) 248-3524,60616
753,1277,80,"4600 N. Lincoln Avenue, Chicago",Fork Chicago,(773) 751-1500,60625,4600 N Lincoln Ave,Fork,(773) 751-1500,60625
754,1280,632,"2913 N. Clark Street, Chicago",Duke of Perth,(773) 477-1741,60657,2913 N Clark St,Duke Of Perth,(773) 477-1741,60657
755,1285,558,"310 W. Adams Street, Chicago",Rōti Mediterranean Grill,(312) 236-3500,60606,309 W Washington St,Naf Naf Grill,(312) 251-9000,60606
756,1285,707,"310 W. Adams Street, Chicago",Rōti Mediterranean Grill,(312) 236-3500,60606,10 S Riverside Plz,Roti Mediterranean Grill,(312) 775-7000,60606
757,1287,74,1658 W. Belmont Avenue,Scooter's Frozen Custard,(773) 244-6415,60657,1258 W Belmont Ave,Fahlstrom’s Fresh Fish Market,(773) 281-6000,60657
758,1288,238,"1212 N. Dearborn Street, Chicago",Eduardo's Enoteca,(312) 337-4490,60610,1212 N Dearborn St,Eduardo’s Enoteca,(312) 337-4490,60610
759,1292,234,"19 N. Wells Street, Chicago",Haifa Cafe,(312) 214-1144,60606,176 N Franklin St,Taza Cafe,(312) 201-9885,60606
760,1295,29,"Raffaello Hotel, 201 E. Delaware Plaza, Chicago",Pelago Ristorante,(312) 280-0700,60611,201 E Grand Ave,Volare Ristorante Italiano,(312) 410-9900,60611
761,1295,624,"Raffaello Hotel, 201 E. Delaware Plaza, Chicago",Pelago Ristorante,(312) 280-0700,60611,535 N Michigan Ave,Labriola Chicago: La Stanza Ristorante and Labriola Cafe,(312) 955-3100,60611
762,1301,430,"900 N. Franklin Street, Chicago",Kiki's Bistro,(312) 335-5454,60610,1131 N State St,Bistrot Zinc,(312) 337-1131,60610
763,1303,404,"1639 S. Wabash Avenue, Chicago",Acadia,(312) 360-9500,60616,1639 S Wabash Ave,Acadia,(312) 360-9500,60616
764,1305,156,"2954 N. Sheffield Avenue, Chicago",DMK Burger Bar,(773) 360-8686,60657,2954 N Sheffield Ave,DMK Burger Bar,(773) 360-8686,60657
765,1307,160,1030 N. State Street,Dublin's Bar & Grill,(312) 266-6340,60610,100 W Ontario St,Portillo’s Hot Dogs & Barnelli’s Salad Bowl,(312) 587-8910,60610
766,1308,3722,610 Central Avenue,Real Urban Barbecue,(224) 770-4227,60035,84 Central Ave,Central Station,(718) 483-9884,11206
767,1310,270,3333 N. Kimball Avenue,Joong Boo Market Snack Corner,(773) 478-5566,60618,2753 N Western Ave,Cornerstone Cafe,(773) 235-1155,60618
768,1310,734,3333 N. Kimball Avenue,Joong Boo Market Snack Corner,(773) 478-5566,60618,2900 W Belmont Ave,Kuma’s Corner,(773) 604-8769,60618
769,1316,283,"1141 S. Jefferson Street, Chicago",Manny's Cafeteria & Delicatessen,(312) 939-2855,60607,1154 W Fulton Market,Pizzeria Del Mercato,(312) 226-6898,60607
770,1316,731,"1141 S. Jefferson Street, Chicago",Manny's Cafeteria & Delicatessen,(312) 939-2855,60607,719 W Maxwell St,Lotus Cafe & Bánh Mì Sandwiches,(312) 733-7595,60607
771,1318,139,"601 S. Wabash Avenue, Chicago",Thai Spoon and Sushi,(312) 427-9470,60605,1255 S State St,Kai Sushi,(312) 583-0567,60605
772,1328,154,2803 W. Chicago Avenue,Feed,(773) 489-4600,60622,2803 W Chicago Ave,Feed,(773) 489-4600,60622
773,1330,379,"111 W. Kinzie Street, Chicago",Untitled Supper Club,(312) 880-1511,60654,660 N Orleans St,Bernie’s Lunch & Supper,(312) 624-9892,60654
774,1331,364,"3000 W. Lyndale Street, Chicago",Tropi Cuba Restaurant,(773) 252-0230,60647,2200 N Kimball Ave,Punta Cana Restaurant,(773) 292-7400,60647
775,1331,515,"3000 W. Lyndale Street, Chicago",Tropi Cuba Restaurant,(773) 252-0230,60647,2731 W Fullerton Ave,El Nandu Restaurant,(773) 278-0900,60647
776,1332,304,"2723 N. Clark Street, Chicago",The Peasantry,(773) 868-4888,60614,2723 N Clark St,The Peasantry,(773) 868-4888,60614
777,1333,166,"1966 N. Halsted Street, Chicago",Pasta Palazzo,(773) 248-1400,60614,2434 N Clark St,The Pasta Bowl,(773) 525-2695,60614
778,1333,386,"1966 N. Halsted Street, Chicago",Pasta Palazzo,(773) 248-1400,60614,1966 N Halsted St,Pasta Palazzo,(773) 248-1400,60614
779,1335,620,"2601 N. Milwaukee Avenue, Chicago",Webster's Wine Bar,(773) 292-9463,60647,401 N. Milwaukee Ave,Black Iron Tavern,(312) 690-4000,60654
780,1339,110,"820 W. Randolph Street, Chicago",Little Goat Diner,(312) 888-3455,60607,809 W Randolph St,Girl & the Goat,(312) 492-6262,60607
781,1339,287,"820 W. Randolph Street, Chicago",Little Goat Diner,(312) 888-3455,60607,820 W Randolph St,Little Goat,(312) 888-3455,60607
782,1341,519,"2001 N. Western Avenue, Chicago",Arturo's Tacos,(773) 772-4944,60647,2050 N Milwaukee Ave,Turbo Tacos,(773) 360-8892,60647
783,1341,698,"2001 N. Western Avenue, Chicago",Arturo's Tacos,(773) 772-4944,60647,2815 W Diversey Ave,L’ Patron Tacos,(773) 252-6335,60647
784,1345,219,333 S. Milwaukee Avenue,Superdawg Drive-in,(847) 459-1900,60090,2333 N Milwaukee Ave,The Chicago Diner,(773) 252-3211,60647
785,1345,620,333 S. Milwaukee Avenue,Superdawg Drive-in,(847) 459-1900,60090,401 N. Milwaukee Ave,Black Iron Tavern,(312) 690-4000,60654
786,1348,132,"3404 N. Halsted Street, Chicago",Home Bistro,(773) 661-0299,60657,3404 N Halsted St,Home Bistro,(773) 661-0299,60657
787,1348,567,"3404 N. Halsted Street, Chicago",Home Bistro,(773) 661-0299,60657,2965 N Lincoln Ave,Bistro Dre,(773) 697-9067,60657
788,1352,139,"400 S. Michigan Avenue, Chicago",Osaka Sushi Express,(312) 566-0118,60605,1255 S State St,Kai Sushi,(312) 583-0567,60605
789,1356,1186,1701 Maple Avenue,Bravo! Cucina Italiana,(847) 733-0917,60201,5611 Maple Ave,Tortas La Hechizera,(214) 688-0236,75235
790,1361,495,"1800 N. Clybourn Avenue, Chicago",Goose Island Brewpub,(312) 915-0071,60614,1800 N Clybourn Ave,Goose Island Brew Pub,(312) 915-0071,60614
791,1362,692,"18 S. Michigan Avenue, Chicago",Acanto,(312) 578-0763,60603,18 S Michigan Ave,Acanto,(312) 578-0763,60603
792,1366,3510,930 Church Street,Noodles & Company,(847) 733-1200,60201,200 Church St,Tribeca’s Kitchen,(646) 893-1022,10013
793,1369,57,"2210 N. California Avenue, Chicago",The Boiler Room,(773) 276-5625,60647,3581 W Belden Ave,Wyler Road,(773) 661-0675,60647
794,1369,453,"2210 N. California Avenue, Chicago",The Boiler Room,(773) 276-5625,60647,2210 N California Ave,The Boiler Room,(773) 276-5625,60647
795,1369,737,"2210 N. California Avenue, Chicago",The Boiler Room,(773) 276-5625,60647,2246 W Armitage Ave,The Bento Box,(773) 278-3932,60647
796,1373,303,"Merchandise Mart, 222 W. Merchandise Mart Plaza, Level 1, Suite 116, Chicago",Artisan Cellar Gourmet Market,(312) 527-5810,60654,222 Merchandise Mart PlzSte 116,The Artisan Cellar,(312) 527-5810,60654
797,1379,355,"2013 W. Division Street, Chicago",Takito Kitchen,(773) 687-9620,60622,2013 W Division St,Takito Kitchen,(773) 687-9620,60622
798,1379,509,"2013 W. Division Street, Chicago",Takito Kitchen,(773) 687-9620,60622,1954 W Armitage,AMK Kitchen Bar,(773) 276-4400,60622
799,1380,294,"1876 N. Damen Avenue, Chicago",George's Hot Dogs,(773) 227-4034,60647,1747 N Damen Ave,Mindy’s Hot Chocolate,(773) 489-1747,60647
800,1381,296,"2421 W. North Avenue, Chicago",Rangoli,(773) 697-7114,60647,2421 W North Ave,Rangoli,(773) 697-7114,60647
801,1382,502,2507 N. Lincoln Avenue,Ringo Japanese Kitchen,(773) 248-5788,60614,1970 N Lincoln Ave,Stanley’s Kitchen and Tap,(312) 642-0007,60614
802,1382,653,2507 N. Lincoln Avenue,Ringo Japanese Kitchen,(773) 248-5788,60614,1625 N Halsted St,Dawali Mediterranean Kitchen,(312) 944-5800,60614
803,1383,295,"22 W. Hubbard Street, Chicago",Rockit Bar & Grill,(312) 645-6000,60654,445 N Clark St,Frontera Grill,(312) 661-1434,60654
804,1387,330,"2947 N. Broadway Street, Chicago",Bar Pastoral,(773) 472-4781,60657,2945 N Broadway,Pastoral,(773) 472-4781,60657
805,1388,600,"9 W. Hubbard Street, Chicago",Theory,(312) 644-0004,60654,9 W Hubbard St,Theory,(312) 644-0004,60654
806,1389,203,"2453 N. Halsted Street, Chicago",Noodles in the Pot,(773) 975-6177,60614,2453 N Halsted St,Noodles In the Pot,(773) 975-6177,60614
807,1391,95,604 N. Milwaukee Avenue,Buca di Beppo,(847) 808-9898,60090,2934 N Milwaukee Ave,Kerelys Pizzeria & Cafe,(773) 394-4040,60618
808,1391,363,604 N. Milwaukee Avenue,Buca di Beppo,(847) 808-9898,60090,6154 N Milwaukee Ave,The Garage Bar & Sandwiches,(773) 647-1386,60646
809,1391,504,604 N. Milwaukee Avenue,Buca di Beppo,(847) 808-9898,60090,1324 N Milwaukee Ave,Kokopelli,(815) 600-8421,60622
810,1391,620,604 N. Milwaukee Avenue,Buca di Beppo,(847) 808-9898,60090,401 N. Milwaukee Ave,Black Iron Tavern,(312) 690-4000,60654
811,1391,638,604 N. Milwaukee Avenue,Buca di Beppo,(847) 808-9898,60090,4914 N Milwaukee Ave,Gale Street Inn,(773) 725-1300,60630
812,1391,655,604 N. Milwaukee Avenue,Buca di Beppo,(847) 808-9898,60090,1414 N Milwaukee Ave,Cumin,(773) 342-1414,60622
813,1393,4,9014 N Milwaukee Avenue,Papagalino Pastry Shop & Cafe,(847) 803-9260,60714,3030 N Milwaukee Ave,Staropolska Restaurant,(773) 342-0779,60618
814,1393,9,9014 N Milwaukee Avenue,Papagalino Pastry Shop & Cafe,(847) 803-9260,60714,2115 N Milwaukee Ave,Wasabi,(773) 227-8180,60647
815,1393,10,9014 N Milwaukee Avenue,Papagalino Pastry Shop & Cafe,(847) 803-9260,60714,455 N Milwaukee Ave,The Roost Carolina Kitchen,(312) 877-5738,60654
816,1393,48,9014 N Milwaukee Avenue,Papagalino Pastry Shop & Cafe,(847) 803-9260,60714,2323 N Milwaukee Ave,Revolution Brewing,(773) 227-2739,60647
817,1393,82,9014 N Milwaukee Avenue,Papagalino Pastry Shop & Cafe,(847) 803-9260,60714,1360 N Milwaukee Ave,Antique Taco,(773) 687-8697,60622
818,1393,94,9014 N Milwaukee Avenue,Papagalino Pastry Shop & Cafe,(847) 803-9260,60714,1865 N Milwaukee Ave,Irazu,(773) 252-5687,60647
819,1393,95,9014 N Milwaukee Avenue,Papagalino Pastry Shop & Cafe,(847) 803-9260,60714,2934 N Milwaukee Ave,Kerelys Pizzeria & Cafe,(773) 394-4040,60618
820,1393,116,9014 N Milwaukee Avenue,Papagalino Pastry Shop & Cafe,(847) 803-9260,60714,2523 N Milwaukee Ave,Analogue,(773) 904-8567,60647
821,1393,130,9014 N Milwaukee Avenue,Papagalino Pastry Shop & Cafe,(847) 803-9260,60714,1385 N Milwaukee Ave,Oiistar,(773) 360-8791,60622
822,1393,149,9014 N Milwaukee Avenue,Papagalino Pastry Shop & Cafe,(847) 803-9260,60714,1480 N Milwaukee Ave,Umami Burger,(773) 423-2005,60622
823,1393,158,9014 N Milwaukee Avenue,Papagalino Pastry Shop & Cafe,(847) 803-9260,60714,2375 N Milwaukee Ave,The Radler,(773) 276-0270,60647
824,1393,163,9014 N Milwaukee Avenue,Papagalino Pastry Shop & Cafe,(847) 803-9260,60714,3592 N Milwaukee Ave,Thai Aree House,(773) 725-6751,60641
825,1393,164,9014 N Milwaukee Avenue,Papagalino Pastry Shop & Cafe,(847) 803-9260,60714,5691 N Milwaukee Ave,Brgrbelly,(773) 775-6650,60646
826,1393,219,9014 N Milwaukee Avenue,Papagalino Pastry Shop & Cafe,(847) 803-9260,60714,2333 N Milwaukee Ave,The Chicago Diner,(773) 252-3211,60647
827,1393,345,9014 N Milwaukee Avenue,Papagalino Pastry Shop & Cafe,(847) 803-9260,60714,669 N Milwaukee Ave,Delux Bar & Grill,(312) 850-4008,60622
828,1393,363,9014 N Milwaukee Avenue,Papagalino Pastry Shop & Cafe,(847) 803-9260,60714,6154 N Milwaukee Ave,The Garage Bar & Sandwiches,(773) 647-1386,60646
829,1393,370,9014 N Milwaukee Avenue,Papagalino Pastry Shop & Cafe,(847) 803-9260,60714,1470 N Milwaukee Ave,The Bongo Room,(773) 489-0690,60622
830,1393,418,9014 N Milwaukee Avenue,Papagalino Pastry Shop & Cafe,(847) 803-9260,60714,1072 N Milwaukee Ave,Frontier,(773) 772-4322,60642
831,1393,423,9014 N Milwaukee Avenue,Papagalino Pastry Shop & Cafe,(847) 803-9260,60714,4038 N Milwaukee Ave,Community Tavern,(773) 283-6080,60641
832,1393,504,9014 N Milwaukee Avenue,Papagalino Pastry Shop & Cafe,(847) 803-9260,60714,1324 N Milwaukee Ave,Kokopelli,(815) 600-8421,60622
833,1393,517,9014 N Milwaukee Avenue,Papagalino Pastry Shop & Cafe,(847) 803-9260,60714,1558 N Milwaukee Ave,Taxim,(773) 252-1558,60622
834,1393,519,9014 N Milwaukee Avenue,Papagalino Pastry Shop & Cafe,(847) 803-9260,60714,2050 N Milwaukee Ave,Turbo Tacos,(773) 360-8892,60647
835,1393,541,9014 N Milwaukee Avenue,Papagalino Pastry Shop & Cafe,(847) 803-9260,60714,1501 N Milwaukee Ave,Bom Bolla,(773) 698-6601,60622
836,1393,573,9014 N Milwaukee Avenue,Papagalino Pastry Shop & Cafe,(847) 803-9260,60714,1317 N Milwaukee Ave,Falafel & Grill,(773) 292-8888,60622
837,1393,616,9014 N Milwaukee Avenue,Papagalino Pastry Shop & Cafe,(847) 803-9260,60714,3382 N Milwaukee Ave,La Oaxaqueña,(773) 545-8585,60641
838,1393,638,9014 N Milwaukee Avenue,Papagalino Pastry Shop & Cafe,(847) 803-9260,60714,4914 N Milwaukee Ave,Gale Street Inn,(773) 725-1300,60630
839,1393,654,9014 N Milwaukee Avenue,Papagalino Pastry Shop & Cafe,(847) 803-9260,60714,2607 N Milwaukee Ave,Reno,(773) 697-4234,60647
840,1393,655,9014 N Milwaukee Avenue,Papagalino Pastry Shop & Cafe,(847) 803-9260,60714,1414 N Milwaukee Ave,Cumin,(773) 342-1414,60622
841,1393,671,9014 N Milwaukee Avenue,Papagalino Pastry Shop & Cafe,(847) 803-9260,60714,2732 N Milwaukee Ave,The Harding Tavern,(773) 697-9340,60647
842,1393,680,9014 N Milwaukee Avenue,Papagalino Pastry Shop & Cafe,(847) 803-9260,60714,1471 N Milwaukee Ave,Xoco,(872) 829-3821,60622
843,1393,702,9014 N Milwaukee Avenue,Papagalino Pastry Shop & Cafe,(847) 803-9260,60714,2919 N Milwaukee Ave,Tacos Tequilas,(773) 278-9901,60618
844,1393,713,9014 N Milwaukee Avenue,Papagalino Pastry Shop & Cafe,(847) 803-9260,60714,415 N Milwaukee Ave,Paramount Room,(312) 829-6300,60654
845,1393,748,9014 N Milwaukee Avenue,Papagalino Pastry Shop & Cafe,(847) 803-9260,60714,3265 N Milwaukee Ave,Outdoor Grill,(773) 202-9980,60618
846,1394,71,"1515 W. 18th Street, Chicago",Nuevo Leon,(312) 421-1517,60608,1515 W 18th St,Nuevo Leon Restaurant,(312) 421-1517,60608
