ID,Title,Authors,ISBN,Publisher,Pages,Price
B1815,Lectures on Advances in Combinatorics (Universitext),Rudolf Ahlswede,9783540786016.0," Springer; 2008 edition (June 3, 2008)",318.0,
B1816,Using I. B. M. Microcomputers in Business: Decision Making with Lotus 1-2-3 and dBase III Plus,John O. Mason,9780155944893.0, Thomson Learning (April 1991),750.0,
B1817,Administration Solutions for DB2 Udb for Z/os,,9780738490595.0," Ibm (April 11, 2005)",350.0,
B1818,Information Visualization: An Introduction,Robert Spence,9783319073408.0," Springer; 3rd ed. 2014 edition (November 4, 2014)",321.0,$40.17
B1819,Learn Personal Oracle 8.0 With Power Objects 2.0,,9781556225468.0, Wordware (June 1998),433.0,
B1820,"Rough Sets and Knowledge Technology: 9th International Conference, RSKT 2014, Shanghai, China, October 24-26, 2014, Proceedings (Lecture Notes in ... / Lecture Notes in Artificial Intelligence)",,9783319117393.0," Springer; 2014 edition (September 26, 2014)",867.0,$143.00
B1821,Learning SQL: A Step-By-Step Guide Using Oracle,,9780201773637.0," Addison Wesley; 1St Edition edition (May 25, 2002)",368.0,$25.21
B1822,SQL Short Course (Database Programming),,9781937842338.0," Questing Vole Press (September 8, 2014)",268.0,
B1823,Talend Open Studio Cookbook,,9781782167266.0," Packt Publishing (October 25, 2013)",270.0,
B1824,Exploring: Integrated Case Studies (Grauer Exploring Office 2003 Series),Robert T. Grauer,9780131435001.0," Prentice Hall (February 24, 2004)",72.0,$5.50
B1825,Programming Microsoft® ADO.NET 4,David Sceppa,9780735648012.0," Microsoft Press; 1 edition (September 25, 2013)",770.0,
B1826,"NoSQL with MongoDB in 24 Hours, Sams Teach Yourself",Brad Dayley,9780672337130.0," Sams Publishing; 1 edition (September 18, 2014)",544.0,$21.49
B1827,RFID Essentials (Theory in Practice (O'Reilly)),Bill Glover,9780596009441.0," O'Reilly Media; 1 edition (January 29, 2006)",278.0,$38.75
B1828,IBM Cognos Business Intelligence 10: The Official Guide,Dan Volitich,9780071775939.0," McGraw-Hill Education; 1 edition (April 20, 2012)",802.0,$46.72
B1829,Programming Microsoft® Visual Basic® .NET for Microsoft Access Databases (Developer Reference),Rick Dobson,9780735618190.0," Microsoft Press; 1 edition (January 16, 2003)",656.0,$16.50
B1830,Writing for Computer Science,Justin Zobel,9781852338022.0," Springer; 2nd edition (April 27, 2004)",280.0,$32.95
B1831,FileMaker Pro 6 for the Mac Fast & Easy (Fast & Easy (Premier Press)),,9781592000708.0," Course Technology PTR; 1 edition (April 11, 2003)",384.0,$19.99
B1832,Getting Started with Oracle Hyperion Planning 11,Reddy Enti Sandeep,9781849681384.0," Packt Publishing (September 23, 2011)",620.0,
B1833,"Foundations of Intelligent Systems: 21st International Symposium, ISMIS 2014, Roskilde, Denmark, June 25-27, 2014. Proceedings (Lecture Notes in Computer Science)",,9783319083254.0," Springer; 2014 edition (May 31, 2014)",568.0,$6.27
B1834,"Four Software Tools With Lotus 1-2-3, Wordperfect, and dBASE Iii+ (Wadsworth series in computer information systems)",Tim Duffy,9780534092108.0, Wadsworth Pub Co (February 1988),110.0,
B1835,Interview Questions and Answers for DB2 10.1,Robert Wingate,9781478380412.0," CreateSpace Independent Publishing Platform (August 17, 2012)",72.0,
B1836,"Advances in Digital Forensics VIII: 8th IFIP WG 11.9 International Conference on Digital Forensics, Pretoria, South Africa, January 3-5, 2012, Revised ... in Information and Communication Technology)",,9783642428432.0," Springer; 2012 edition (October 15, 2014)",334.0,$140.00
B1837,"Relational Database Design Clearly Explained, Second Edition (The Morgan Kaufmann Series in Data Management Systems)",Jan L. Harrington,9781558608207.0," Morgan Kaufmann; 2 edition (April 30, 2002)",416.0,$51.32
B1838,"Learning Dos, Wordperfect 4.2, Lotus 1-2-3/Twin, and dBASE III Plus",Don Cassel,9780139461873.0, Prentice Hall College Div (April 1990),150.0,
B1839,PowerBuilder 9: Advanced Client/Server Development,,9780672325007.0," Sams Publishing; 1 edition (August 4, 2003)",840.0,$47.65
B1840,10 Minute Guide to Access for Windows 95,Faithe Wempen,9780789705556.0, Que Pub; 1st edition (October 1995),178.0,
B1841,"Relational Methods in Computer Science: 6th International Conference, RelMiCS 2001 and 1st Workshop of COST Action 274 TARSKI Oisterwijk, The ... Papers (Lecture Notes in Computer Science)",,9783540003151.0," Springer; 2002 edition (February 12, 2003)",325.0,
B1842,Programming Microsoft  SQL Server 2005,,9780735619234.0," Microsoft Press (June 28, 2006)",950.0,$49.99
B1843,"Data Science: Learn the What, Where, and How of Data Science",Sandya Mannarswamy,9781430261186.0," Apress; 2015 edition (June 24, 2015)",300.0,
B1844,"SAS/Warehouse Administrator(TM) Metadata API Reference, Release 1.3,",,9781580251914.0," Sas Inst (May 20, 1998)",108.0,
B1845,Easy Access 2000,,9780789719027.0," Que; 1 edition (January 1, 1999)",256.0,$0.30
B1846,"SQL Server MVP Deep Dives, Volume 2","Louis Davidson, Greg Low",9781617290473.0," Manning Publications; 1 edition (October 24, 2011)",688.0,$36.65
B1847,Data Mining & Statistical Analysis Using SQL,,9781893115545.0," Apress; 1 edition (September 17, 2001)",250.0,
B1848,SQL: Practical Guide for Developers (The Practical Guides),Michael J. Donahoo,9780122205316.0," Morgan Kaufmann; 1 edition (August 15, 2005)",272.0,$28.36
B1849,Systems: Theory and Practice (Advances in Computing Sciences),,9783211832066.0," Springer; Softcover reprint of the original 1st ed. 1998 edition (September 18, 1998)",314.0,
B1850,NeuroDynamix: Computer Models for Neurophysiology (Computational Neuroscience S),W. Otto Friesen,9780195082821.0," Oxford University Press; Pap/Dskt edition (October 20, 1994)",224.0,$0.01
B1851,Mining Your Own Business in Retail Using DB2 Intelligent Miner for Data,,9780738422947.0, Ibm (August 2001),208.0,
B1852,Managing Multidimensional Data Marts With Visual Warehouse and DB2 Olap Server,,9780738412412.0, Ibm (September 1999),380.0,
B1853,dBASE IV 2.0 Inside & Out,Edward Jones,9780078819445.0, Mcgraw-Hill Osborne Media (February 1993),752.0,
B1854,"Using Flume: Flexible, Scalable, and Reliable Data Streaming",Hari Shreedharan,9781449368302.0," O'Reilly Media; 1 edition (June 12, 2014)",238.0,$36.36
B1855,DBASE 5.0 for Windows Handbook (Borland Press),,9780679791317.0," Random House Information Group (December 27, 1994)",768.0,
B1856,"The Integrated Data Hub, The Next Generation Data Warehouse: The Smartest Way To Deal With The Data Integration Challenges",Dario Mangano,9781481061407.0," CreateSpace Independent Publishing Platform; 1.0 edition (October 22, 2013)",286.0,
B1857,Informix Dynamic Server with Universal Data Option : Best Practices 1/e,"Informix Press, Angela Sanchez",9780139110740.0, Prentice Hall PTR (September 1998),432.0,
B1858,Oracle8 DBA: Database Administration Exam Cram (Exam: 1Z0-013),Paul Collins,9781576106037.0," Coriolis Group Books; illustrated edition edition (April 19, 2000)",404.0,
B1859,Powering Up: Learning to Teach Well with Technology,Eileen M. Coppola,9780807744987.0," Teachers College Press (October 1, 2004)",189.0,$4.25
B1860,SQL Server Interview Questions and Answers,Pinal Dave,9780985226855.0," Joes 2 Pros International LLC (January 1, 2011)",210.0,
B1861,Oracle Enterprise Manager 12c Command-Line Interface,Ray Smith,9781484202395.0," Apress; 2014 edition (October 29, 2014)",188.0,$47.20
B1862,Administering Informix Dynamic Server on Windows NT,Carlton Doe,9780130805331.0," Prentice Hall (April 29, 1999)",752.0,
B1863,Bases de Datos con MySQL (Spanish Edition),Ángel Arias,9781495480089.0," CreateSpace Independent Publishing Platform (February 8, 2014)",150.0,
B1864,GO! with Microsoft Office 2010 Volume 1 with GO! with Windows 7 Getting Started and myitlab (Access Card),,9780132911252.0," Prentice Hall; 1 edition (August 21, 2011)",829.0,
B1865,Information Modeling of Organizations,Vaclav Repa,9788090466135.0," Tomas Bruckner (October 1, 2012)",110.0,
B1866,Introduction to SQL: Mastering the Relational Database Language (4th Edition),Rick F. van der Lans,9780321305961.0," Addison-Wesley Professional; 4 edition (October 6, 2006)",1056.0,$36.85
B1867,Index Structures for Data Warehouses,Marcus Jürgens,9783540433682.0," Springer; 2002 edition (April 8, 2002)",142.0,
B1868,Database Management Using Microsoft Access,"John M. Preston, Robert Ferrett",9780697222831.0, William C Brown Pub (February 1994),128.0,$5.49
B1869,Data Structures with C++ Using STL (2nd Edition),,9780130858504.0," Pearson; 2 edition (July 27, 2001)",1039.0,$145.21
B1870,Data Preparation for Analytics Using SAS (SAS Press),,9781599940472.0," SAS Publishing (November 30, 2006)",440.0,$61.86
B1871,Machine Learning in Python: Essential Techniques for Predictive Analysis,Michael Bowles,9781118961742.0," Wiley; 1 edition (April 27, 2015)",360.0,$40.00
B1872,Oracle 8i Guia De Aprendizaje,,9788448126834.0," Mcgraw-Hill Spanish (January 3, 2000)",744.0,
B1873,"Database and Expert Systems Applications: 25th International Conference, DEXA 2014, Munich, Germany, September 1-4, 2014. Proceedings, Part II ... Applications, incl. Internet/Web, and HCI)",,9783319100845.0," Springer; 2014 edition (July 24, 2014)",483.0,$27.57
B1874,Oracle JDeveloper 10g: Empowering J2EE Development (Expert's Voice),Harshad Oak,9781590591420.0," Apress; 1 edition (January 21, 2004)",296.0,
B1875,Coloured Petri Nets: Modelling and Validation of Concurrent Systems,,9783642425813.0," Springer; 2009 edition (November 1, 2014)",384.0,
B1876,"Web Services, Service-Oriented Architectures, and Cloud Computing, Second Edition: The Savvy Manager's Guide (The Savvy Manager's Guides)",Douglas K. Barry,9780123983572.0," Morgan Kaufmann; 2 edition (January 24, 2013)",248.0,$49.95
B1877,SQL For Dummies,Allen G. Taylor,9781118607961.0," For Dummies; 8 edition (September 3, 2013)",480.0,$20.80
B1878,FileMaker Pro 14: The Missing Manual,,9781491917480.0," O'Reilly Media; 1 edition (May 23, 2015)",972.0,$26.06
B1879,"Excel Tables: A Complete Guide for Creating, Using and Automating Lists and Tables","Zack Barresse, Kevin Jones",9781615470280.0," Holy Macro! Books (September 1, 2014)",160.0,
B1880,Data Structures and Algorithms with JavaScript,Michael McMillan,9781449364939.0," O'Reilly Media; 1 edition (March 24, 2014)",250.0,$32.40
B1881,C Programming Professional Made Easy & MYSQL Programming Professional Made Easy (Volume 24),Sam Key,9781511730259.0," CreateSpace Independent Publishing Platform (April 14, 2015)",58.0,
B1882,Oracle DBA 101: A Beginner's Guide,Rao R. Uppaluri,9781581127645.0," Universal Publishers; 1 edition (January 15, 2000)",128.0,
B1883,Teach Yourself VISUALLY Dreamweaver CS3,,9780470144756.0," Visual; 1 edition (August 6, 2007)",320.0,$3.79
B1884,Building VBA Apps: Using Microsoft Access 2010,,9780615927114.0," Sycamore Technical Press (February 6, 2014)",260.0,
B1885,Advanced Oracle SQL Programming: The Expert Guide to Writing Complex Queries (Oracle In-Focus series) (Volume 28),Laurent Schneider,9780977671588.0," Rampant Techpress; First edition (December 1, 2008)",450.0,
B1886,"Discrete Geometry, Combinatorics and Graph Theory: 7th China-Japan Conference, CJCDGCGT 2005, Tianjin, China, November 18-20, 2005, and Xi'an, China, ... Computer Science and General Issues)",,9783540706656.0," Springer; 2007 edition (March 12, 2007)",289.0,$99.00
B1887,High-Dimensional Indexing: Transformational Approaches to High-Dimensional Range and Similarity Searches (Lecture Notes in Computer Science),Cui Yu,9783540441991.0," Springer; 2002 edition (December 16, 2002)",161.0,$99.00
B1888,"Microsoft Office Access 2003: Complete Concepts and Techniques, CourseCard Edition (Shelly Cashman)",Gary B. Shelly,9781418843625.0," Course Technology; 2 edition (March 29, 2005)",464.0,$97.95
B1889,SQL Fundamentals (3rd Edition),John J. Patrick,9780137126026.0," Prentice Hall; 3 edition (September 12, 2008)",832.0,$38.72
B1890,The GSEC Prep Guide: Mastering SANS GIAC Security Essentials,Mike Chapple,9780764539329.0," Wiley (June 27, 2003)",474.0,$5.78
B1891,Beginning SSRS Joes 2 Pros,Kathi Kellenberger,9781939666215.0," Joes 2 Pros International LLC (July 4, 2013)",226.0,
B1892,Professional Microsoft SQL Server 2014 Administration,"Adam Jorgensen, Bradley Ball, Steven Wort",9781118859131.0," Wrox; 1 edition (September 9, 2014)",936.0,$32.74
B1893,"Machine Learning and Data Mining in Pattern Recognition: 4th International Conference, MLDM 2005, Leipzig, Germany, July 9-11, 2005, Proceedings (Lecture Notes in Computer Science)",,9783540269236.0," Springer; 2005 edition (August 22, 2005)",698.0,$179.00
B1894,Gellish: A Generic Extensible Ontological Language - Design and Application of a Universal Data Structure (Stand Alone Dup),,9789040725975.0," IOS Press/Delft University Press (January 1, 2005)",238.0,$75.00
B1895,dBase IV: Version 1.1 (From Start to Finish),Sue Orrell,9780273038160.0, Financial Times Prentice Hall (January 1993),288.0,
B1896,Creating a Website: The Missing Manual (English and English Edition),Matthew MacDonald,9781449301729.0," O'Reilly Media; Third Edition edition (May 10, 2011)",584.0,$18.31
B1897,Filemaker Pro 3 for Macs for Dummies,Tom Maremaa,9781568849065.0, John Wiley & Sons Inc (Computers) (November 1995),344.0,
B1898,Decision Support Systems and Data Warehouses,,9788122414547.0," New Age International Pvt Ltd Publishers (April 30, 2009)",212.0,
B1899,Look Smarter Than You Are with Smart View and Essbase 11: An End User's Guide,Edward Roske,9780557061259.0," lulu.com (April 10, 2009)",268.0,
B1900,Crystal Reports Beyond The Basics: Includes bonus chapter on using SAP Crystal Dashboard Design (formerly known as Xcelsius),,9781935208181.0," Tolana Publishing (March 24, 2012)",330.0,
B1901,Beginning Databases with MySQL,,9781861006929.0, Wrox Press; illustrated edition edition (February 2002),550.0,
B1902,Oracle Debugging,,9780982306147.0," Rampant TechPress (August 4, 2014)",126.0,
B1903,"Big Data Fundamentals: Concepts, Drivers, and Techniques (The Prentice Hall Service Technology Series from Thomas Erl)",,9780134291079.0," Prentice Hall; 1 edition (January 9, 2016)",300.0,$39.99
B1904,Software Design and Data Structures in Turbo PASCAL,Elliot B. Koffman,9780201156249.0, Addison Wesley Publishing Company (June 2000),593.0,$1.28
B1905,SQL for DB2,,9781583041239.0," 29th Street Press; 2 edition (January 16, 2009)",400.0,
B1906,Complete Idiot's Guide to Access,Paul McFedries,9781567614572.0, Alpha Books (March 1994),300.0,
B1907,PowerBuilder 6: A Developer's Guide,David McClanahan,9781558515819.0," Wiley (February 25, 1998)",1197.0,
B1908,High Performance Oracle8 SQL Programming and Tuning,Pete Cassidy,9781576102138.0, Coriolis Group (March 1998),604.0,
B1909,Relational Databases: Theory and Practice,Val Occardi,9781855540651.0, Blackwell Pub (April 1992),304.0,
B1910,25 Recipes for Getting Started with R,Paul Teetor,9781449303235.0," O'Reilly Media; 1 edition (March 10, 2011)",62.0,$17.51
B1911,BusinessObjects XI Release 2 For Dummies,"Derek Torres, Stuart Mudie",9780470181126.0," For Dummies; 1 edition (April 28, 2008)",344.0,$23.78
B1912,PHP and MySQL by Example,Ellie Quigley,9780131875081.0," Prentice Hall; 1 edition (December 2, 2006)",912.0,$30.48
B1913,"Practical Aspects of Declarative Languages: 9th International Symposium, PADL 2007, Nice, France, January 14-15, 2007, Proceedings (Lecture Notes in Computer Science)",,9783540696087.0," Springer; 2007 edition (February 13, 2007)",342.0,
B1914,Scripting Intelligence: Web 3.0 Information Gathering and Processing (Expert's Voice in Open Source),,9781430223511.0," Apress; 2009 edition (June 29, 2009)",392.0,$28.17
B1915,Mastering MySQL 4,Ian Gilfillan,9780782141627.0," Sybex; 1 edition (January 21, 2003)",772.0,$30.52
B1916,IBM Cognos TM1: The Official Guide,Karsten Oehler,9780071765695.0," McGraw-Hill; 1st edition (March 14, 2012)",800.0,$52.19
B1917,Building and Managing a Cloud Using Oracle Enterprise Manager 12c (Oracle Press),Madhup Gulati,9780071763226.0," McGraw-Hill Education; 1 edition (March 6, 2013)",304.0,$31.15
B1918,"Natural Language and Information Systems: 13th International Conference on Applications of Natural Language to Information Systems, NLDB 2008 London, ... Applications, incl. Internet/Web, and HCI)",,9783540698579.0," Springer; 2008 edition (October 7, 2008)",386.0,$119.00
B1919,"Combinatorial Pattern Matching: 10th Annual Symposium, CPM 99, Warwick University, UK, July 22-24, 1999 Proceedings (Lecture Notes in Computer Science)",,9783540662785.0," Springer; 1999 edition (August 13, 1999)",304.0,
