ID,Name,Director,Creator,Duration,Rating,Year,Release_Date,Genre
tt0280590,Mr. Deeds,Steven Brill,"Clarence Budington Kelland,Robert Riskin",96 min,5.8,2002,28 June 2002 (USA),"Comedy,Romance"
tt0960144,You Don't Mess with the Zohan,Dennis Dugan,"Adam Sandler,Robert Smigel",113 min,5.5,2008,6 June 2008 (USA),"Action,Comedy"
tt1375670,Grown Ups,Dennis Dugan,"Adam Sandler,Fred Wolf",102 min,6.0,2010,25 June 2010 (USA),Comedy
tt0120696,Hard Rain,Mikael Salomon,Graham Yost,97 min,5.8,1998,16 January 1998 (USA),"Action,Crime,Drama"
tt0115639,Beautiful Girls,Ted Demme,Scott Rosenberg,112 min,7.2,1996,9 February 1996 (USA),"Comedy,Drama,Romance"
tt0421073,Street Kings,David Ayer,"James Ellroy,Kurt Wimmer",109 min,6.8,2008,11 April 2008 (USA),"Action,Crime,Drama"
tt0080487,Caddyshack,Harold Ramis,"Brian Doyle-Murray,Harold Ramis",98 min,7.4,1980,25 July 1980 (USA),"Comedy,Sport"
tt0095082,Eight Men Out,John Sayles,"Eliot Asinof,John Sayles",119 min,7.3,1988,2 September 1988 (USA),"Drama,History,Sport"
tt0094812,Bull Durham,Ron Shelton,Ron Shelton,108 min,7.1,1988,15 June 1988 (USA),"Comedy,Romance,Sport"
tt0105812,White Men Can't Jump,Ron Shelton,Ron Shelton,115 min,6.7,1992,27 March 1992 (USA),"Comedy,Drama,Sport"
tt0110442,Major League II,David S. Ward,"David S. Ward,R.J. Stewart",105 min,5.4,1994,30 March 1994 (USA),"Comedy,Sport"
tt0120742,Major League: Back to the Minors,John Warren,"David S. Ward,John Warren",100 min,4.4,1998,17 April 1998 (USA),"Comedy,Sport"
tt0104694,A League of Their Own,Penny Marshall,"Kim Wilson,Kelly Candaele",128 min,7.2,1992,1 July 1992 (USA),"Comedy,Drama,Sport"
tt0021276,Puttin' on the Ritz,Edward Sloman,"William K. Wells,James Gleason",88 min,6.1,1930,1 March 1930 (USA),Musical
tt0089523,Lust in the Dust,Paul Bartel,Philip John Taylor,84 min,6.3,1985,1 March 1985 (USA),"Comedy,Western"
tt0407038,Pucked,Arthur Hiller,"Matty Simmons,William Dozier",83 min,4.2,2006,10 February 2006 (USA),"Comedy,Sport"
tt0023653,Vanity Street,Nick Grinde,"Frank Cavett,Edwards Roberts",67 min,7.2,1932,15 October 1932 (USA),"Adventure,Crime,Drama"
tt0050814,The Pajama Game,"George Abbott,Stanley Donen","George Abbott,Richard Bissell",101 min,6.9,1957,10 December 1957 (Portugal),"Comedy,Musical,Romance"
tt0046807,Brigadoon,Vincente Minnelli,"Alan Jay Lerner,Alan Jay Lerner",108 min,6.9,1954,8 September 1954 (USA),"Fantasy,Musical,Romance"
tt0032993,Road to Singapore,Victor Schertzinger,"Don Hartman,Frank Butler",85 min,7.1,1940,22 March 1940 (USA),"Comedy,Musical,Romance"
tt0038776,Night and Day,Michael Curtiz,"Charles Hoffman,Leo Townsend",128 min,6.2,1946,3 August 1946 (USA),"Biography,Drama,Musical"
tt0012136,Enchantment,Robert G. Vignola,"Frank R. Adams,Luther Reed",90 min,7.6,1921,30 October 1921 (USA),Comedy
tt0061439,Camelot,Joshua Logan,"Alan Jay Lerner,T.H. White",179 min,6.7,1967,25 October 1967 (USA),"Adventure,Comedy,Drama"
tt0038462,Decoy,Jack Bernhard,"Nedrick Young,Stanley Rubin",76 min,6.9,1946,14 September 1946 (USA),"Crime,Drama,Film-Noir"
tt0058708,The Unsinkable Molly Brown,Charles Walters,"Helen Deutsch,Richard Morris",128 min,6.7,1964,11 June 1964 (USA),"Biography,Comedy,Musical"
tt0219699,The Gift,Sam Raimi,"Billy Bob Thornton,Tom Epperson",111 min,6.7,2000,19 January 2001 (USA),"Drama,Horror,Mystery"
tt0106471,Boxing Helena,Jennifer Chambers Lynch,"Philippe Caland,Jennifer Chambers Lynch",107 min,4.5,1993,3 September 1993 (USA),"Drama,Mystery,Romance"
tt0179626,15 Minutes,John Herzfeld,John Herzfeld,120 min,6.1,2001,9 March 2001 (USA),"Action,Crime,Drama"
tt0289848,Analyze That,Harold Ramis,"Kenneth Lonergan,Peter Tolan",96 min,5.9,2002,6 December 2002 (USA),"Comedy,Crime"
tt2395970,Rewind This!,Josh Johnson,,91 min,7.2,2013,27 August 2013 (USA),Documentary
tt0128442,Rounders,John Dahl,"David Levien,Brian Koppelman",121 min,7.4,1998,11 September 1998 (USA),"Crime,Drama"
tt0482572,Pride and Glory,Gavin O'Connor,"Joe Carnahan,Gavin O'Connor",130 min,6.7,2008,24 October 2008 (USA),"Crime,Drama,Thriller"
tt0061584,Doctor Dolittle,Richard Fleischer,"Hugh Lofting,Leslie Bricusse",152 min,6.2,1967,19 December 1967 (USA),"Adventure,Comedy,Family"
tt0093779,The Princess Bride,Rob Reiner,"William Goldman,William Goldman",98 min,8.2,1987,9 October 1987 (USA),"Adventure,Comedy,Family"
tt0038650,It's a Wonderful Life,Frank Capra,"Frances Goodrich,Albert Hackett",130 min,8.6,1946,7 January 1947 (USA),"Drama,Family,Fantasy"
tt0076538,Pete's Dragon,Don Chaffey,"Malcolm Marmorstein,Seton I. Miller",128 min,6.3,1977,3 November 1977 (USA),"Adventure,Family,Fantasy"
tt0040458,I Remember Mama,George Stevens,"DeWitt Bodeen,John Van Druten",134 min,8.3,1948,17 March 1948 (USA),"Drama,Family"
tt0039628,Miracle on 34th Street,George Seaton,"George Seaton,Valentine Davies",96 min,7.9,1947,2 May 1947 (USA),"Comedy,Drama,Family"
tt0037536,The Bells of St. Mary's,Leo McCarey,"Dudley Nichols,Leo McCarey",126 min,7.5,1945,21 February 1946 (Sweden),"Drama,Family"
tt0039111,The Yearling,Clarence Brown,"Paul Osborn,Marjorie Kinnan Rawlings",128 min,7.3,1946,May 1947 (USA),"Drama,Family"
tt0035211,The Pride of the Yankees,Sam Wood,"Jo Swerling,Herman J. Mankiewicz",128 min,7.8,1942,5 March 1943 (USA),"Biography,Drama,Family"
tt0037059,Meet Me in St. Louis,Vincente Minnelli,"Irving Brecher,Fred F. Finklehoffe",113 min,7.7,1944,January 1945 (USA),"Comedy,Drama,Family"
tt0107863,Posse,Mario Van Peebles,"Sy Richardson,Dario Scardapane",111 min,5.4,1993,14 May 1993 (USA),Western
tt0052948,Journey to the Center of the Earth,Henry Levin,"Walter Reisch,Charles Brackett",132 min,7.0,1959,14 January 1960 (Sweden),"Adventure,Family,Fantasy"
tt0046672,20000 Leagues Under the Sea,Richard Fleischer,Earl Felton,127 min,7.2,1954,23 December 1954 (USA),"Adventure,Drama,Family"
tt0044030,Show Boat,George Sidney,"John Lee Mahin,Jerome Kern",108 min,7.0,1951,24 September 1951 (USA),"Drama,Family,Musical"
tt0024264,Little Women,George Cukor,"Louisa May Alcott,Sarah Y. Mason",115 min,7.4,1933,24 November 1933 (USA),"Drama,Family,Romance"
tt0031397,Gulliver's Travels,Dave Fleischer,"Jonathan Swift,Edmond Seward",76 min,6.8,1939,22 December 1939 (USA),"Animation,Adventure,Family"
tt0037120,National Velvet,Clarence Brown,"Enid Bagnold,Theodore Reeves",123 min,7.4,1944,26 January 1945 (USA),"Drama,Family,Sport"
tt0056255,Mr. Hobbs Takes a Vacation,Henry Koster,"Nunnally Johnson,Edward Streeter",116 min,6.9,1962,15 June 1962 (USA),"Comedy,Family"
tt0093582,Munchies,Tina Hirsch,Lance Smith,83 min,3.7,1987,March 1987 (USA),"Comedy,Fantasy,Horror"
tt0112431,Babe,Chris Noonan,"Dick King-Smith,George Miller",91 min,6.8,1995,4 August 1995 (USA),"Comedy,Drama,Family"
tt0098987,The Adventures of Ford Fairlane,Renny Harlin,"Daniel Waters,James Cappe",104 min,6.2,1990,11 July 1990 (USA),"Action,Adventure,Comedy"
tt1436559,"Love, Wedding, Marriage",Dermot Mulroney,"Anouska Chydzik,Caprice Crane",90 min,5.0,2011,24 June 2011 (Lithuania),Comedy
tt0350028,Raising Helen,Garry Marshall,"Patrick J. Clifton,Beth Rigazio",119 min,6.0,2004,28 May 2004 (USA),"Comedy,Drama,Romance"
tt0372532,The Wedding Date,Clare Kilner,"Elizabeth Young,Dana Fox",90 min,6.1,2005,4 February 2005 (USA),"Comedy,Romance"
tt0866439,Made of Honor,Paul Weiland,"Adam Sztykiel,Deborah Kaplan",101 min,5.8,2008,2 May 2008 (USA),"Comedy,Romance"
tt1185416,When in Rome,Mark Steven Johnson,"David Diamond,David Weissman",91 min,5.5,2010,29 January 2010 (USA),"Comedy,Romance"
tt0762114,License to Wed,Ken Kwapis,"Kim Barker,Tim Rasmussen",91 min,5.2,2007,3 July 2007 (USA),"Comedy,Romance"
tt1093908,Confessions of a Shopaholic,P.J. Hogan,"Tracey Jackson,Tim Firth",104 min,5.8,2009,13 February 2009 (USA),"Comedy,Romance"
tt0356680,The Family Stone,Thomas Bezucha,Thomas Bezucha,103 min,6.3,2005,16 December 2005 (USA),"Comedy,Drama,Romance"
tt0076363,The Many Adventures of Winnie the Pooh,"John Lounsbery,Wolfgang Reitherman","A.A. Milne,Larry Clemmons",74 min,7.6,1977,11 March 1977 (USA),"Animation,Family,Musical"
tt0040580,Melody Time,"Clyde Geronimi,Wilfred Jackson","Winston Hibler,Erdman Penner",72 min,6.5,1948,27 May 1948 (USA),"Animation,Family,Music"
tt0120910,Fantasia/2000,"James Algar,Gaëtan Brizzi","Eric Goldberg,Hans Christian Andersen",74 min,7.3,1999,16 June 2000 (USA),"Animation,Family,Fantasy"
tt0038166,The Three Caballeros,"Norman Ferguson,Clyde Geronimi","Homer Brightman,Ernest Terrazas",71 min,6.6,1944,4 February 1945 (Brazil),"Animation,Family,Fantasy"
tt0032455,Fantasia,"Norman Ferguson,James Algar","Joe Grant,Dick Huemer",125 min,7.8,1940,25 December 1940 (Brazil),"Animation,Family,Fantasy"
tt0038718,Make Mine Music,"Robert Cormack,Clyde Geronimi","Homer Brightman,Dick Huemer",75 min,6.5,1946,15 August 1946 (USA),"Animation,Family,Music"
tt0318010,Rachel's Attic,David Tybor,"Robert Skates,David Tybor",112 min,3.3,2002,16 July 2002 (USA),"Drama,Action,Horror"
tt0034091,The Reluctant Dragon,"Alfred L. Werker,Hamilton Luske","Kenneth Grahame,Ted Sears",74 min,7.0,1941,20 June 1941 (USA),"Animation,Comedy,Family"
tt0043067,Treasure Island,Byron Haskin,"Lawrence Edward Watkin,Robert Louis Stevenson",96 min,7.0,1950,19 July 1950 (USA),"Adventure,Family"
tt0041890,So Dear to My Heart,"Harold D. Schuster,Hamilton Luske","John Tucker Battle,Maurice Rapf",79 min,7.3,1948,19 January 1949 (USA),"Family,Drama"
tt1022603,(500) Days of Summer,Marc Webb,"Scott Neustadter,Michael H. Weber",95 min,7.8,2009,7 August 2009 (USA),"Comedy,Drama,Romance"
tt0117008,Matilda,Danny DeVito,"Roald Dahl,Nicholas Kazan",102 min,6.8,1996,2 August 1996 (USA),"Comedy,Fantasy"
tt0064603,The Love Bug,Robert Stevenson,"Bill Walsh,Don DaGradi",108 min,6.4,1968,13 March 1969 (USA),"Comedy,Family,Fantasy"
tt0076137,Herbie Goes to Monte Carlo,Vincent McEveety,"Arthur Alsberg,Don Nelson",105 min,5.5,1977,24 June 1977 (USA),"Action,Adventure,Comedy"
tt0080861,Herbie Goes Bananas,Vincent McEveety,"Don Tait,Gordon Buford",100 min,4.8,1980,25 June 1980 (USA),"Adventure,Comedy,Family"
tt0071607,Herbie Rides Again,Robert Stevenson,"Bill Walsh,Gordon Buford",88 min,5.6,1974,6 June 1974 (USA),"Comedy,Family,Fantasy"
tt0106375,Beethoven's 2nd,Rod Daniel,"John Hughes,Amy Holden Jones",89 min,4.7,1993,17 December 1993 (USA),"Comedy,Family,Romance"
tt0107131,Homeward Bound: The Incredible Journey,Duwayne Dunham,"Sheila Burnford,Caroline Thompson",84 min,6.9,1993,12 February 1993 (USA),"Adventure,Comedy,Drama"
tt0103786,Beethoven,Brian Levant,"John Hughes,Amy Holden Jones",87 min,5.5,1992,3 April 1992 (USA),"Comedy,Drama,Family"
tt0120701,Holy Man,Stephen Herek,Tom Schulman,114 min,4.8,1998,9 October 1998 (USA),"Comedy,Drama"
tt0112642,Casper,Brad Silberling,"Joseph Oriolo,Sherri Stoner",100 min,6.0,1995,26 May 1995 (USA),"Comedy,Family,Fantasy"
tt2081367,So This Is Christmas,Richard Foster,"Deborah Foster,Richard Foster",115 min,4.6,2013,1 October 2013 (USA),"Comedy,Drama,Family"
tt0085334,A Christmas Story,Bob Clark,"Jean Shepherd,Jean Shepherd",94 min,8.1,1983,18 November 1983 (USA),"Comedy,Family"
tt1232202,Nic & Tristan Go Mega Dega,Cosmo Segurson,"John Infantino,Cosmo Segurson",,5.1,2010,8 June 2010 (USA),Family
tt1007028,Zack and Miri Make a Porno,Kevin Smith,Kevin Smith,101 min,6.7,2008,31 October 2008 (USA),"Comedy,Romance"
tt0118842,Chasing Amy,Kevin Smith,Kevin Smith,113 min,7.4,1997,4 April 1997 (USA),"Comedy,Drama,Romance"
tt0424345,Clerks II,Kevin Smith,Kevin Smith,97 min,7.4,2006,21 July 2006 (USA),Comedy
tt0120655,Dogma,Kevin Smith,Kevin Smith,130 min,7.4,1999,12 November 1999 (USA),"Adventure,Comedy,Fantasy"
tt0873886,Red State,Kevin Smith,Kevin Smith,88 min,6.2,2011,30 September 2011 (UK),"Action,Crime,Horror"
tt0252076,Maid in Manhattan,Wayne Wang,"John Hughes,Kevin Wade",105 min,5.0,2002,13 December 2002 (USA),"Comedy,Drama,Romance"
tt0113749,Mallrats,Kevin Smith,Kevin Smith,94 min,7.2,1995,20 October 1995 (USA),"Comedy,Romance"
tt0109445,Clerks,Kevin Smith,Kevin Smith,92 min,7.9,1994,4 November 1994 (Italy),Comedy
tt0100944,The Witches,Nicolas Roeg,"Roald Dahl,Allan Scott",91 min,6.8,1990,24 August 1990 (USA),"Adventure,Comedy,Fantasy"
tt0109506,The Crow,Alex Proyas,"James O'Barr,David J. Schow",102 min,7.6,1994,13 May 1994 (USA),"Action,Fantasy"
tt0087928,Police Academy,Hugh Wilson,"Neal Israel,Pat Proft",96 min,6.6,1984,23 March 1984 (USA),Comedy
tt4172746,The Kids from 62-F,Imani Shakur,"Imani Shakur,Imani Shakur",90 min,,2015,,"Adventure,Drama,Family"
tt3511364,In the Dog House,Paul Rocha,Stephen Langford,,4.1,2014,10 September 2015 (Kuwait),Family
tt3685328,How to Beat a Bully,Doug Bilitch,"Marilyn Anderson,Richard Rossner",83 min,6.2,2014,,"Comedy,Family"
tt2276480,A Little Game,Evan Oppenheimer,Evan Oppenheimer,92 min,6.5,2014,26 April 2014 (USA),"Adventure,Family"
tt4622340,Curious George 3: Back to the Jungle,Phil Weinstein,Chuck Tately,81 min,5.2,2015,23 July 2015 (Denmark),"Animation,Family"
tt0846308,Kit Kittredge: An American Girl,Patricia Rozema,"Ann Peacock,Valerie Tripp",101 min,6.7,2008,2 July 2008 (USA),"Drama,Family"
tt2304459,23 Blast,Dylan Baker,"Bram Hoover,Toni Hoover",98 min,6.1,2014,24 October 2014 (USA),"Drama,Family,Sport"
tt0287717,Spy Kids 2: Island of Lost Dreams,Robert Rodriguez,Robert Rodriguez,100 min,5.1,2002,7 August 2002 (USA),"Action,Adventure,Comedy"
tt1669768,Ace Wonder: Message from a Dead Man,John Robert Moore,John Robert Moore,,4.8,2014,13 May 2014 (USA),"Adventure,Family,Mystery"
tt0488658,Unaccompanied Minors,Paul Feig,"Jacob Meszaros,Mya Stark",90 min,5.0,2006,8 December 2006 (USA),"Adventure,Comedy,Family"
tt1754902,Without a Father,LeRoy McDonald,LeRoy McDonald,101 min,4.6,2010,21 June 2010 (USA),"Drama,Family"
tt0116282,Fargo,"Joel Coen,Ethan Coen","Ethan Coen,Joel Coen",98 min,8.2,1996,5 April 1996 (USA),"Crime,Drama,Thriller"
tt1977087,Tom Sawyer & Huckleberry Finn,Jo Kastner,"Jo Kastner,Mark Twain",90 min,5.2,2014,7 April 2015 (USA),"Action,Adventure,Drama"
tt0457297,The Butterfly Effect 2,John R. Leonetti,"John Frankenheimer,Michael D. Weiss",92 min,4.4,2006,10 August 2006 (Israel),"Drama,Sci-Fi,Thriller"
tt1196141,Diary of a Wimpy Kid,Thor Freudenthal,"Jackie Filgo,Jeff Filgo",94 min,6.2,2010,19 March 2010 (USA),"Comedy,Family"
tt1650043,Diary of a Wimpy Kid: Rodrick Rules,David Bowers,"Gabe Sachs,Jeff Judah",99 min,6.6,2011,25 March 2011 (USA),"Comedy,Family"
tt0785006,Hotel for Dogs,Thor Freudenthal,"Jeff Lowell,Robert Schooley",100 min,5.4,2009,16 January 2009 (USA),"Comedy,Family"
tt0410377,Nim's Island,"Jennifer Flackett,Mark Levin","Joseph Kwong,Paula Mazur",96 min,6.0,2008,4 April 2008 (USA),"Adventure,Comedy,Family"
tt0822832,Marley & Me,David Frankel,"Scott Frank,Don Roos",115 min,7.1,2008,25 December 2008 (USA),"Comedy,Drama,Family"
tt0319343,Elf,Jon Favreau,David Berenbaum,97 min,6.9,2003,7 November 2003 (USA),"Comedy,Family,Fantasy"
tt0317132,Because of Winn-Dixie,Wayne Wang,"Kate DiCamillo,Joan Singleton",106 min,6.4,2005,18 February 2005 (USA),"Comedy,Drama,Family"
tt0070016,Charlotte's Web,"Charles A. Nichols,Iwao Takamoto","E.B. White,Earl Hamner Jr.",94 min,6.9,1973,1 March 1973 (USA),"Animation,Family,Musical"
tt0127247,The Ride,Michael O. Sajbel,"David Bowen,Michael O. Sajbel",101 min,7.0,1997,15 October 1997 (USA),"Drama,Family,Sport"
tt4651140,The Screwtape Letters,Johnny Gagnon,C.S. Lewis,,,2014,2014 (USA),"Short,Drama"
tt0113737,Magic in the Water,Rick Stevenson,"Rick Stevenson,Icel Dobell Massey",101 min,5.8,1995,30 August 1995 (USA),"Adventure,Family,Fantasy"
tt4834298,The Screwtape Letters: Letter 2,Johnny Gagnon,"Johnny Gagnon,C.S. Lewis",,,2015,31 October 2015 (USA),"Short,Drama"
tt2004304,Mission Blue,"Robert Nixon,Fisher Stevens","Mark Monroe,Jack Youngelson",95 min,8.0,2014,15 August 2014 (USA),"Documentary,Drama"
tt3045810,Keiko the Untold Story of the Star of Free Willy,Theresa Demarest,,75 min,7.9,2013,17 August 2013 (USA),Documentary
tt1308738,Pirate for the Sea,Ronald Colby,Ronald Colby,99 min,7.8,2008,30 August 2008 (USA),Documentary
tt1720073,Confessions of an Eco-Terrorist,Peter Brown,Tim Huntley,,7.5,2010,22 April 2012 (USA),Documentary
tt0381061,Casino Royale,Martin Campbell,"Neal Purvis,Robert Wade",144 min,8.0,2006,17 November 2006 (USA),"Action,Adventure,Thriller"
tt1093824,Encounters at the End of the World,Werner Herzog,Werner Herzog,99 min,7.8,2007,18 July 2008 (USA),Documentary
tt1664894,Cave of Forgotten Dreams,Werner Herzog,Werner Herzog,90 min,7.4,2010,31 August 2011 (France),"Documentary,History"
tt0342172,Capturing the Friedmans,Andrew Jarecki,,107 min,7.9,2003,18 July 2003 (USA),"Documentary,Biography"
tt0069762,Badlands,Terrence Malick,Terrence Malick,94 min,7.9,1973,5 January 1974 (Brazil),"Crime,Drama"
tt0067309,Klute,Alan J. Pakula,"Andy Lewis,David E. Lewis",114 min,7.2,1971,25 June 1971 (USA),"Crime,Mystery,Thriller"
tt1155592,Man on Wire,James Marsh,Philippe Petit,94 min,7.9,2008,29 August 2008 (USA),"Documentary,Biography,History"
tt1584016,Catfish,"Henry Joost,Ariel Schulman",,87 min,7.1,2010,1 October 2010 (USA),Documentary
tt1152758,Dear Zachary: A Letter to a Son About His Father,Kurt Kuenne,Kurt Kuenne,95 min,8.6,2008,January 2008 (USA),"Documentary,Crime,Drama"
tt0486358,Jesus Camp,"Heidi Ewing,Rachel Grady",,87 min,7.5,2006,18 April 2007 (France),"Documentary,Drama"
tt3093546,Listen Up Philip,Alex Ross Perry,Alex Ross Perry,108 min,6.4,2014,21 October 2014 (USA),"Comedy,Drama"
tt0096257,The Thin Blue Line,Errol Morris,Errol Morris,103 min,8.1,1988,25 August 1988 (USA),"Documentary,Crime,Mystery"
tt0117293,Paradise Lost: The Child Murders at Robin Hood Hills,"Joe Berlinger,Bruce Sinofsky",,150 min,8.4,1996,10 June 1996 (USA),"Documentary,Crime,Mystery"
tt0435715,Peaceable Kingdom,Jenny Stein,,70 min,8.5,2004,28 February 2004 (USA),Documentary
tt1814930,Vegucated,Marisa Miller Wolfson,Marisa Miller Wolfson,76 min,7.1,2011,10 September 2011 (USA),"Documentary,Comedy"
tt2359814,Speciesism: The Movie,Mark Devries,,94 min,8.3,2013,18 September 2013 (USA),"Documentary,Comedy"
tt2301057,Peaceable Kingdom: The Journey Home,Jenny Stein,,78 min,8.4,2009,26 September 2009 (USA),Documentary
tt0160236,Dudley Do-Right,Hugh Wilson,"Jay Ward,Hugh Wilson",77 min,3.8,1999,27 August 1999 (USA),"Comedy,Family,Romance"
tt0091554,The Morning After,Sidney Lumet,James Cresson,103 min,6.0,1986,25 December 1986 (USA),"Crime,Mystery,Romance"
tt2049636,Unity,Shaun Monson,Shaun Monson,99 min,7.9,2015,12 August 2015 (USA),Documentary
tt3302820,Cowspiracy: The Sustainability Secret,"Kip Andersen,Keegan Kuhn","Kip Andersen,Keegan Kuhn",85 min,8.8,2014,26 June 2014 (USA),"Documentary,Adventure,Comedy"
tt0086356,The Star Chamber,Peter Hyams,"Roderick Taylor,Peter Hyams",109 min,6.3,1983,5 August 1983 (USA),"Drama,Mystery,Thriller"
tt1567233,Forks Over Knives,Lee Fulkerson,Lee Fulkerson,90 min,7.7,2011,16 October 2013 (France),Documentary
tt1232207,Capitalism: A Love Story,Michael Moore,Michael Moore,127 min,7.4,2009,2 October 2009 (USA),Documentary
tt0497116,An Inconvenient Truth,Davis Guggenheim,,96 min,7.5,2006,30 June 2006 (USA),Documentary
tt0850669,Slacker Uprising,Michael Moore,Michael Moore,102 min,5.4,2007,23 September 2008 (USA),Documentary
tt0124295,The Big One,Michael Moore,Michael Moore,91 min,7.1,1997,10 April 1998 (USA),"Documentary,Comedy,Crime"
tt0098213,Roger & Me,Michael Moore,Michael Moore,91 min,7.5,1989,20 December 1989 (USA),Documentary
tt0815241,Religulous,Larry Charles,,101 min,7.7,2008,3 October 2008 (USA),"Documentary,Comedy"
tt1790834,Simon Killer,Antonio Campos,"Antonio Campos,Antonio Campos",101 min,6.2,2012,12 April 2013 (USA),Drama
tt2347569,Frances Ha,Noah Baumbach,"Noah Baumbach,Greta Gerwig",86 min,7.4,2012,20 June 2013 (Netherlands),"Comedy,Drama"
tt0077362,Coming Home,Hal Ashby,"Waldo Salt,Robert C. Jones",127 min,7.3,1978,15 February 1978 (USA),"Drama,Romance,War"
tt0077355,Coma,Michael Crichton,"Michael Crichton,Robin Cook",113 min,6.8,1978,6 January 1978 (USA),"Drama,Mystery,Thriller"
tt0086312,Silkwood,Mike Nichols,"Nora Ephron,Alice Arlen",131 min,7.2,1983,27 January 1984 (USA),"Biography,Drama,Thriller"
tt1227378,"Fat, Sick & Nearly Dead","Joe Cross,Kurt Engfehr","Joe Cross,Kurt Engfehr",97 min,7.7,2010,1 September 2014 (Netherlands),Documentary
tt0032553,The Great Dictator,Charles Chaplin,Charles Chaplin,125 min,8.5,1940,7 March 1941 (USA),"Comedy,Drama,War"
tt0032181,Abe Lincoln in Illinois,John Cromwell,"Robert E. Sherwood,Robert E. Sherwood",110 min,7.4,1940,19 April 1940 (USA),"Biography,Drama,History"
tt0080040,Tourist Trap,David Schmoeller,"David Schmoeller,J. Larry Carroll",90 min,6.2,1979,16 March 1979 (USA),Horror
tt0082846,On Golden Pond,Mark Rydell,"Ernest Thompson,Ernest Thompson",109 min,7.7,1981,12 February 1982 (USA),Drama
tt0111127,Serial Mom,John Waters,John Waters,95 min,6.7,1994,13 April 1994 (USA),"Comedy,Crime,Horror"
tt0070300,Lemora: A Child's Tale of the Supernatural,Richard Blackburn,"Richard Blackburn,Robert Fern",80 min,6.5,1973,May 1975 (USA),Horror
tt0064729,Nightmare in Wax,Bud Townsend,Rex Carlton,96 min,3.3,1969,14 May 1969 (USA),"Horror,Mystery,Sci-Fi"
tt0080648,Don't Open the Door!,S.F. Brownrigg,"Frank Schaefer,Kerry Newcomb",90 min,5.4,1974,3 May 1974 (USA),"Horror,Thriller"
tt0076665,Satan's Cheerleaders,Greydon Clark,"Greydon Clark,Alvin L. Fast",92 min,3.6,1977,June 1977 (USA),"Comedy,Horror"
