ID,title,authors,cover,pages,publisher,language,ISBN-10,ISBN13,price
B1818,Information Visualization: An Introduction,"Robert Spence,",paperback,321," Springer; 3rd ed. 2014 edition (November 4, 2014)", English,3319073400,9783319073408,$40.17
B1819,Learn Personal Oracle 8.0 With Power Objects 2.0,,paperback,433, Wordware (June 1998), English,1556225466,9781556225468,
B1820,"Rough Sets and Knowledge Technology: 9th International Conference, RSKT 2014, Shanghai, China, October 24-26, 2014, Proceedings (Lecture Notes in ... / Lecture Notes in Artificial Intelligence)",,paperback,867," Springer; 2014 edition (September 26, 2014)", English,3319117394,9783319117393,$143.00
B1821,Learning SQL: A Step-By-Step Guide Using Oracle,,paperback,368," Addison Wesley; 1St Edition edition (May 25, 2002)", English,201773635,9780201773637,$25.21
B1822,SQL Short Course (Database Programming),,paperback,268," Questing Vole Press (September 8, 2014)", English,1937842339,9781937842338,
B1823,Talend Open Studio Cookbook,,paperback,270," Packt Publishing (October 25, 2013)", English,1782167269,9781782167266,
B1824,Exploring: Integrated Case Studies (Grauer Exploring Office 2003 Series),"Robert T. Grauer,",paperback,72," Prentice Hall (February 24, 2004)", English,131435000,9780131435001,$5.50
B1825,Programming Microsoft® ADO.NET 4,"David Sceppa,",paperback,770," Microsoft Press; 1 edition (September 25, 2013)", English,735648018,9780735648012,
B1826,"NoSQL with MongoDB in 24 Hours, Sams Teach Yourself","Brad Dayley,",paperback,544," Sams Publishing; 1 edition (September 18, 2014)", English,672337134,9780672337130,$21.49
B1827,RFID Essentials (Theory in Practice (O'Reilly)),"Bill Glover,",paperback,278," O'Reilly Media; 1 edition (January 29, 2006)", English,596009445,9780596009441,$38.75
B1828,IBM Cognos Business Intelligence 10: The Official Guide,"Dan Volitich,",paperback,802," McGraw-Hill Education; 1 edition (April 20, 2012)", English,71775935,9780071775939,$46.72
B1829,Programming Microsoft® Visual Basic® .NET for Microsoft Access Databases (Developer Reference),"Rick Dobson,",paperback,656," Microsoft Press; 1 edition (January 16, 2003)", English,735618194,9780735618190,$16.50
B1830,Writing for Computer Science,"Justin Zobel,",paperback,280," Springer; 2nd edition (April 27, 2004)", English,1852338024,9781852338022,$32.95
B1831,FileMaker Pro 6 for the Mac Fast & Easy (Fast & Easy (Premier Press)),,paperback,384," Course Technology PTR; 1 edition (April 11, 2003)", English,1592000703,9781592000708,$19.99
B1832,Getting Started with Oracle Hyperion Planning 11,"Reddy Enti Sandeep,",paperback,620," Packt Publishing (September 23, 2011)", English,1849681384,9781849681384,
B1833,"Foundations of Intelligent Systems: 21st International Symposium, ISMIS 2014, Roskilde, Denmark, June 25-27, 2014. Proceedings (Lecture Notes in Computer Science)",,paperback,568," Springer; 2014 edition (May 31, 2014)", English,3319083252,9783319083254,$6.27
B1834,"Four Software Tools With Lotus 1-2-3, Wordperfect, and dBASE Iii+ (Wadsworth series in computer information systems)","Tim Duffy,",paperback,110, Wadsworth Pub Co (February 1988), English,534092101,9780534092108,
B1835,Interview Questions and Answers for DB2 10.1,"Robert Wingate,",paperback,72," CreateSpace Independent Publishing Platform (August 17, 2012)", English,1478380411,9781478380412,
B1836,"Advances in Digital Forensics VIII: 8th IFIP WG 11.9 International Conference on Digital Forensics, Pretoria, South Africa, January 3-5, 2012, Revised ... in Information and Communication Technology)",,paperback,334," Springer; 2012 edition (October 15, 2014)", English,3642428436,9783642428432,$140.00
B1837,"Relational Database Design Clearly Explained, Second Edition (The Morgan Kaufmann Series in Data Management Systems)","Jan L. Harrington,",paperback,416," Morgan Kaufmann; 2 edition (April 30, 2002)", English,1558608206,9781558608207,$51.32
B1838,"Learning Dos, Wordperfect 4.2, Lotus 1-2-3/Twin, and dBASE III Plus","Don Cassel,",paperback,150, Prentice Hall College Div (April 1990), English,139461876,9780139461873,
B1839,PowerBuilder 9: Advanced Client/Server Development,,paperback,840," Sams Publishing; 1 edition (August 4, 2003)", English,672325004,9780672325007,$47.65
B1840,10 Minute Guide to Access for Windows 95,"Faithe Wempen,",paperback,178, Que Pub; 1st edition (October 1995), English,789705559,9780789705556,
B1841,"Relational Methods in Computer Science: 6th International Conference, RelMiCS 2001 and 1st Workshop of COST Action 274 TARSKI Oisterwijk, The ... Papers (Lecture Notes in Computer Science)",,paperback,325," Springer; 2002 edition (February 12, 2003)", English,3540003150,9783540003151,
B1842,Programming Microsoft  SQL Server 2005,,paperback,950," Microsoft Press (June 28, 2006)", English,9780735619234,9780735619234,$49.99
B1843,"Data Science: Learn the What, Where, and How of Data Science","Sandya Mannarswamy,",paperback,300," Apress; 2015 edition (June 24, 2015)", English,1430261188,9781430261186,
B1844,"SAS/Warehouse Administrator(TM) Metadata API Reference, Release 1.3,",,paperback,108," Sas Inst (May 20, 1998)", English,1580251919,9781580251914,
B1845,Easy Access 2000,,paperback,256," Que; 1 edition (January 1, 1999)", English,789719029,9780789719027,$0.30
B1846,"SQL Server MVP Deep Dives, Volume 2","Louis Davidson,Greg Low,",paperback,688," Manning Publications; 1 edition (October 24, 2011)", English,1617290475,9781617290473,$36.65
B1847,Data Mining & Statistical Analysis Using SQL,,paperback,250," Apress; 1 edition (September 17, 2001)", English,1893115542,9781893115545,
B1848,SQL: Practical Guide for Developers (The Practical Guides),"Michael J. Donahoo,",paperback,272," Morgan Kaufmann; 1 edition (August 15, 2005)", English,122205316,9780122205316,$28.36
B1849,Systems: Theory and Practice (Advances in Computing Sciences),,paperback,314," Springer; Softcover reprint of the original 1st ed. 1998 edition (September 18, 1998)", English,3211832068,9783211832066,
B1850,NeuroDynamix: Computer Models for Neurophysiology (Computational Neuroscience S),"W. Otto Friesen,",paperback,224," Oxford University Press; Pap/Dskt edition (October 20, 1994)", English,195082826,9780195082821,$0.01
B1851,Mining Your Own Business in Retail Using DB2 Intelligent Miner for Data,,paperback,208, Ibm (August 2001), English,738422940,9780738422947,
B1852,Managing Multidimensional Data Marts With Visual Warehouse and DB2 Olap Server,,paperback,380, Ibm (September 1999), English,738412414,9780738412412,
B1853,dBASE IV 2.0 Inside & Out,"Edward Jones,",paperback,752, Mcgraw-Hill Osborne Media (February 1993), English, 007881944X,9780078819445,
B1854,"Using Flume: Flexible, Scalable, and Reliable Data Streaming","Hari Shreedharan,",paperback,238," O'Reilly Media; 1 edition (June 12, 2014)", English,1449368301,9781449368302,$36.36
B1855,DBASE 5.0 for Windows Handbook (Borland Press),,paperback,768," Random House Information Group (December 27, 1994)", English,679791310,9780679791317,
B1856,"The Integrated Data Hub, The Next Generation Data Warehouse: The Smartest Way To Deal With The Data Integration Challenges","Dario Mangano,",paperback,286," CreateSpace Independent Publishing Platform; 1.0 edition (October 22, 2013)", English,1481061402,9781481061407,
B1857,Informix Dynamic Server with Universal Data Option : Best Practices 1/e,"Informix Press,Angela Sanchez,",paperback,432, Prentice Hall PTR (September 1998), English,139110747,9780139110740,
B1858,Oracle8 DBA: Database Administration Exam Cram (Exam: 1Z0-013),"Paul Collins,",paperback,404," Coriolis Group Books; illustrated edition edition (April 19, 2000)", English,1576106039,9781576106037,
B1859,Powering Up: Learning to Teach Well with Technology,"Eileen M. Coppola,",paperback,189," Teachers College Press (October 1, 2004)", English,807744980,9780807744987,$4.25
B1860,SQL Server Interview Questions and Answers,"Pinal Dave,",paperback,210," Joes 2 Pros International LLC (January 1, 2011)", English,985226854,9780985226855,
B1861,Oracle Enterprise Manager 12c Command-Line Interface,"Ray Smith,",paperback,188," Apress; 2014 edition (October 29, 2014)", English,1484202392,9781484202395,$47.20
B1862,Administering Informix Dynamic Server on Windows NT,"Carlton Doe,",paperback,752," Prentice Hall (April 29, 1999)", English,130805335,9780130805331,
B1863,Bases de Datos con MySQL (Spanish Edition),"Ángel Arias,",paperback,150," CreateSpace Independent Publishing Platform (February 8, 2014)", Spanish,1495480089,9781495480089,
B1864,GO! with Microsoft Office 2010 Volume 1 with GO! with Windows 7 Getting Started and myitlab (Access Card),,paperback,829," Prentice Hall; 1 edition (August 21, 2011)", English,132911256,9780132911252,
B1865,Information Modeling of Organizations,"Vaclav Repa,",paperback,110," Tomas Bruckner (October 1, 2012)", English,8090466133,9788090466135,
B1866,Introduction to SQL: Mastering the Relational Database Language (4th Edition),"Rick F. van der Lans,",paperback,1056," Addison-Wesley Professional; 4 edition (October 6, 2006)", English,321305965,9780321305961,$36.85
B1867,Index Structures for Data Warehouses,"Marcus Jürgens,",paperback,142," Springer; 2002 edition (April 8, 2002)", English,3540433686,9783540433682,
B1868,Database Management Using Microsoft Access,"John M. Preston,Robert Ferrett,",paperback,128, William C Brown Pub (February 1994), English,697222837,9780697222831,$5.49
B1869,Data Structures with C++ Using STL (2nd Edition),,paperback,1039," Pearson; 2 edition (July 27, 2001)", English,130858501,9780130858504,$145.21
B1870,Data Preparation for Analytics Using SAS (SAS Press),,paperback,440," SAS Publishing (November 30, 2006)", English,1599940477,9781599940472,$61.86
B1871,Machine Learning in Python: Essential Techniques for Predictive Analysis,"Michael Bowles,",paperback,360," Wiley; 1 edition (April 27, 2015)", English,1118961749,9781118961742,$40.00
B1872,Oracle 8i Guia De Aprendizaje,,paperback,744," Mcgraw-Hill Spanish (January 3, 2000)", Spanish,8448126831,9788448126834,
B1873,"Database and Expert Systems Applications: 25th International Conference, DEXA 2014, Munich, Germany, September 1-4, 2014. Proceedings, Part II ... Applications, incl. Internet/Web, and HCI)",,paperback,483," Springer; 2014 edition (July 24, 2014)", English, 331910084X,9783319100845,$27.57
B1874,Oracle JDeveloper 10g: Empowering J2EE Development (Expert's Voice),"Harshad Oak,",paperback,296," Apress; 1 edition (January 21, 2004)", English,1590591429,9781590591420,
B1875,Coloured Petri Nets: Modelling and Validation of Concurrent Systems,,paperback,384," Springer; 2009 edition (November 1, 2014)", English, 364242581X,9783642425813,
B1876,"Web Services, Service-Oriented Architectures, and Cloud Computing, Second Edition: The Savvy Manager's Guide (The Savvy Manager's Guides)","Douglas K. Barry,",paperback,248," Morgan Kaufmann; 2 edition (January 24, 2013)", English,123983576,9780123983572,$49.95
B1877,SQL For Dummies,"Allen G. Taylor,",paperback,480," For Dummies; 8 edition (September 3, 2013)", English,1118607961,9781118607961,$20.80
B1878,FileMaker Pro 14: The Missing Manual,,paperback,972," O'Reilly Media; 1 edition (May 23, 2015)", English,1491917482,9781491917480,$26.06
B1879,"Excel Tables: A Complete Guide for Creating, Using and Automating Lists and Tables","Zack Barresse,Kevin Jones,",paperback,160," Holy Macro! Books (September 1, 2014)", English, 161547028X,9781615470280,
B1880,Data Structures and Algorithms with JavaScript,"Michael McMillan,",paperback,250," O'Reilly Media; 1 edition (March 24, 2014)", English,1449364934,9781449364939,$32.40
B1881,C Programming Professional Made Easy & MYSQL Programming Professional Made Easy (Volume 24),"Sam Key,",paperback,58," CreateSpace Independent Publishing Platform (April 14, 2015)", English,1511730250,9781511730259,
B1882,Oracle DBA 101: A Beginner's Guide,"Rao R. Uppaluri,",paperback,128," Universal Publishers; 1 edition (January 15, 2000)", English,1581127642,9781581127645,
B1883,Teach Yourself VISUALLY Dreamweaver CS3,,paperback,320," Visual; 1 edition (August 6, 2007)", English,470144750,9780470144756,$3.79
B1884,Building VBA Apps: Using Microsoft Access 2010,,paperback,260," Sycamore Technical Press (February 6, 2014)", English,615927114,9780615927114,
B1885,Advanced Oracle SQL Programming: The Expert Guide to Writing Complex Queries (Oracle In-Focus series) (Volume 28),"Laurent Schneider,",paperback,450," Rampant Techpress; First edition (December 1, 2008)", English,977671585,9780977671588,
B1886,"Discrete Geometry, Combinatorics and Graph Theory: 7th China-Japan Conference, CJCDGCGT 2005, Tianjin, China, November 18-20, 2005, and Xi'an, China, ... Computer Science and General Issues)",,paperback,289," Springer; 2007 edition (March 12, 2007)", English,3540706658,9783540706656,$99.00
B1887,High-Dimensional Indexing: Transformational Approaches to High-Dimensional Range and Similarity Searches (Lecture Notes in Computer Science),"Cui Yu,",paperback,161," Springer; 2002 edition (December 16, 2002)", English,3540441999,9783540441991,$99.00
B1888,"Microsoft Office Access 2003: Complete Concepts and Techniques, CourseCard Edition (Shelly Cashman)","Gary B. Shelly,",paperback,464," Course Technology; 2 edition (March 29, 2005)", English,1418843628,9781418843625,$97.95
B1889,SQL Fundamentals (3rd Edition),"John J. Patrick,",paperback,832," Prentice Hall; 3 edition (September 12, 2008)", English,137126026,9780137126026,$38.72
B1890,The GSEC Prep Guide: Mastering SANS GIAC Security Essentials,"Mike Chapple,",paperback,474," Wiley (June 27, 2003)", English,764539329,9780764539329,$5.78
B1891,Beginning SSRS Joes 2 Pros,"Kathi Kellenberger,",paperback,226," Joes 2 Pros International LLC (July 4, 2013)", English, 193966621X,9781939666215,
B1892,Professional Microsoft SQL Server 2014 Administration,"Adam Jorgensen,Bradley Ball,Steven Wort,",paperback,936," Wrox; 1 edition (September 9, 2014)", English,1118859138,9781118859131,$32.74
B1893,"Machine Learning and Data Mining in Pattern Recognition: 4th International Conference, MLDM 2005, Leipzig, Germany, July 9-11, 2005, Proceedings (Lecture Notes in Computer Science)",,paperback,698," Springer; 2005 edition (August 22, 2005)", English,3540269231,9783540269236,$179.00
B1894,Gellish: A Generic Extensible Ontological Language - Design and Application of a Universal Data Structure (Stand Alone Dup),,paperback,238," IOS Press/Delft University Press (January 1, 2005)", English,9040725977,9789040725975,$75.00
