ID_A,ID_B,Title_A,Title_B,Authors_A,Authors_B
2445,7457,Light Field Reconstruction Using Deep Convolutional Network on EPI,DeepGestalt - Identifying Rare Genetic Syndromes Using Deep Learning,"Wu, Gaochang and Zhao, Mandan and Wang, Liangyong and Dai, Qionghai and Chai, Tianyou and Liu, Yebin","Yaron Gurovich, Yair Hanani, Omri Bar, Nicole Fleischer, Dekel Gelbman, Lina Basel-Salmon, Peter Krawitz, Susanne B Kamphausen, Martin Zenker, Lynne M. Bird, Karen W. Gripp"
1731,2668,Situation Recognition: Visual Semantic Role Labeling for Image Understanding ,"Iris Recognition Under Biologically Troublesome Conditions - Effects of Aging, Diseases and Post-mortem Changes","Yatskar, Mark and Zettlemoyer, Luke and Farhadi, Ali","Mateusz Trokielewicz, Adam Czajka, Piotr Maciejewicz"
2192,2219,Learning Multifunctional Binary Codes for Both Category and Attribute Oriented Retrieval Tasks,RPNet: an End-to-End Network for Relative Camera Pose Estimation,"Liu, Haomiao and Wang, Ruiping and Shan, Shiguang and Chen, Xilin","Sovann En, Alexis Lechervy, Frdric Jurie"
1407,9759,DCAN: Deep Contour-Aware Networks for Accurate Gland Segmentation,Group-level Emotion Recognition using Transfer Learning from Face Identification,"Chen, Hao and Qi, Xiaojuan and Yu, Lequan and Heng, Pheng-Ann","Alexandr G. Rassadin, Alexey S. Gruzdev, Andrey V. Savchenko"
1585,9930,Multi-Oriented Text Detection With Fully Convolutional Networks,3D Object Reconstruction from a Single Depth View with Adversarial Learning,"Zhang, Zheng and Zhang, Chengquan and Shen, Wei and Yao, Cong and Liu, Wenyu and Bai, Xiang","Bo Yang, Hongkai Wen, Sen Wang, Ronald Clark, Andrew Markham, Niki Trigoni"
3116,7538,Learning Latent Super-Events to Detect Multiple Activities in Videos,Semi-supervised FusedGAN for Conditional Image Generation,"Piergiovanni, AJ and Ryoo, Michael S.","Navaneeth Bodla, Gang Hua, Rama Chellappa"
566,9138,Combination Features and Models for Human Detection,Filmy Cloud Removal on Satellite Imagery with Multispectral Conditional Generative Adversarial Nets,"Jiang, Yunsheng and Ma, Jinwen","Kenji Enomoto, Ken Sakurada, Weimin Wang, Hiroshi Fukui, Masashi Matsuoka, Ryosuke Nakamura, Nobuo Kawaguchi"
941,1712,Fine-Grained Visual Categorization via Multi-Stage Metric Learning,Saliency guided deep network for weakly-supervised image segmentation,"Qian, Qi and Jin, Rong and Zhu, Shenghuo and Lin, Yuanqing","Fengdong Sun, Wenhui Li"
1480,3369,Large-Scale Semantic 3D Reconstruction: An Adaptive Multi-Resolution Model for Multi-Class Volumetric Labeling,LiDAR and Camera Detection Fusion in a Real Time Industrial Multi-Sensor Collision Avoidance System,"Blaha, Maros and Vogel, Christoph and Richard, Audrey and Wegner, Jan D. and Pock, Thomas and Schindler, Konrad","Pan Wei, Lucas Cagle, Tasmia Reza, John Ball, James Gafford"
1570,7143,Coordinating Multiple Disparity Proposals for Stereo Computation,On-device Scalable Image-based Localization via Prioritized Cascade Search and Fast One-Many RANSAC,"Li, Ang and Chen, Dapeng and Liu, Yuanliu and Yuan, Zejian","Ngoc-Trung Tran, Dang-Khoa Le Tan, Anh-Dzung Doan, Thanh-Toan Do, Tuan-Anh Bui, Mengxuan Tan, Ngai-Man Cheung"
2848,3397,Partial Transfer Learning With Selective Adversarial Networks,Semantically Meaningful View Selection,"Cao, Zhangjie and Long, Mingsheng and Wang, Jianmin and Jordan, Michael I.","Joris Gurin, Olivier Gibaru, Eric Nyiri, Stphane Thiery, Byron Boots"
2827,2591,Dynamic Scene Deblurring Using Spatially Variant Recurrent Neural Networks,An Efficient Approach for Polyps Detection in Endoscopic Videos Based on Faster R-CNN,"Zhang, Jiawei and Pan, Jinshan and Ren, Jimmy and Song, Yibing and Bao, Linchao and Lau, Rynson W.H. and Yang, Ming-Hsuan","Xi Mo, Ke Tao, Quan Wang, Guanghui Wang"
2013,5733,Unsupervised Visual-Linguistic Reference Resolution in Instructional Videos,Binary Matrix Factorization via Dictionary Learning,"Huang, De-An and Lim, Joseph J. and Fei-Fei, Li and Carlos Niebles, Juan",Ignacio Ramirez
2786,6506,Attention-Aware Compositional Network for Person Re-Identification,The ApolloScape Open Dataset for Autonomous Driving and its Application,"Xu, Jing and Zhao, Rui and Zhu, Feng and Wang, Huaming and Ouyang, Wanli","Xinyu Huang, Peng Wang, Xinjing Cheng, Dingfu Zhou, Qichuan Geng, Ruigang Yang"
2839,5844,Depth-Based 3D Hand Pose Estimation: From Current Achievements to Future Goals,Projection image-to-image translation in hybrid X-ray/MR imaging,"Yuan, Shanxin and Garcia-Hernando, Guillermo and Stenger, Bjrn and Moon, Gyeongsik and Yong Chang, Ju and Mu Lee, Kyoung and Molchanov, Pavlo and Kautz, Jan and Honari, Sina and Ge, Liuhao and Yuan, Junsong and Chen, Xinghao and Wang, Guijin and Yang, Fan and Akiyama, Kai and Wu, Yang and Wan, Qingfu and Madadi, Meysam and Escalera, Sergio and Li, Shile and Lee, Dongheui and Oikonomidis, Iason and Argyros, Antonis and Kim, Tae-Kyun","Bernhard Stimpel, Christopher Syben, Tobias Wrfl, Katharina Breininger, Katrin Mentl, Jonathan Lommen, Arnd Drfler, Andreas Maier"
1016,9836,Fusing Subcategory Probabilities for Texture Classification,Weighted Low-rank Tensor Recovery for Hyperspectral Image Restoration,"Song, Yang and Cai, Weidong and Li, Qing and Zhang, Fan and Dagan Feng, David and Huang, Heng","Yi Chang, Luxin Yan, Houzhang Fang, Sheng Zhong, Zhijun Zhang"
1604,46,Virtual Worlds as Proxy for Multi-Object Tracking Analysis,Learning from past scans: Tomographic reconstruction to detect new structures,"Gaidon, Adrien and Wang, Qiao and Cabon, Yohann and Vig, Eleonora","Preeti Gopal, Sharat Chandran, Imants Svalbe, Ajit Rajwade"
1156,9895,Joint Probabilistic Matching Using m-Best Solutions,Semantic Texture for Robust Dense Tracking,"Hamid Rezatofighi, Seyed and Milan, Anton and Zhang, Zhen and Shi, Qinfeng and Dick, Anthony and Reid, Ian","Jan Czarnowski, Stefan Leutenegger, Andrew Davison"
1478,9651,ScribbleSup: Scribble-Supervised Convolutional Networks for Semantic Segmentation,Deep Generative Filter for Motion Deblurring,"Lin, Di and Dai, Jifeng and Jia, Jiaya and He, Kaiming and Sun, Jian","Sainandan Ramakrishnan, Shubham Pachori. Aalok Gangopadhyay, Shanmuganathan Raman"
3353,2573,Preserving Semantic Relations for Zero-Shot Learning,Deep Bilevel Learning,"Annadani, Yashas and Biswas, Soma","Simon Jenni, Paolo Favaro"
2214,8402,Discriminative Optimization: Theory and Applications to Point Cloud Registration,Improving the Adversarial Robustness and Interpretability of Deep Neural Networks by Regularizing their Input Gradients,"Vongkulbhisal, Jayakorn and De la Torre, Fernando and Costeira, Joao P.","Andrew Slavin Ross, Finale Doshi-Velez"
1343,7125,Going Deeper into First-Person Activity Recognition,Deep feature compression for collaborative object detection,"Ma, Minghuang and Fan, Haoqi and Kitani, Kris M.","Hyomin Choi, Ivan V. Bajic"
377,6531,Investigating Haze-relevant Features in A Learning Framework for Image Dehazing,Vision-Aided Absolute Trajectory Estimation Using an Unsupervised Deep Network with Online Error Correction,"Tang, Ketan and Yang, Jianchao and Wang, Jue","E. Jared Shamwell, Sarah Leung, William D. Nothwang"
908,9859,DEEP-CARVING: Discovering Visual Attributes by Carving Deep Neural Nets,Video Summarization with Attention-Based Encoder-Decoder Networks,"Shankar, Sukrit and Garg, Vikas K. and Cipolla, Roberto","Zhong Ji, Kailin Xiong, Yanwei Pang, Xuelong Li"
2731,1954,MorphNet: Fast & Simple Resource-Constrained Structure Learning of Deep Networks,Exposition and Interpretation of the Topology of Neural Networks,"Gordon, Ariel and Eban, Elad and Nachum, Ofir and Chen, Bo and Wu, Hao and Yang, Tien-Ju and Choi, Edward","Rickard Brel Gabrielsson, Gunnar Carlsson"
14,366,Human vs. Computer in Scene and Object Recognition,Face-Focused Cross-Stream Network for Deception Detection in Videos,"Borji, Ali and Itti, Laurent","Mingyu Ding, An Zhao, Zhiwu Lu, Tao Xiang, Ji-Rong Wen"
3279,7585,Improving Object Localization With Fitness NMS and Bounded IoU Loss,Deep saliency: What is learnt by a deep network about saliency?,"Tychsen-Smith, Lachlan and Petersson, Lars","Sen He, Nicolas Pugeault"
1619,1533,Improving the Robustness of Deep Neural Networks via Stability Training,An Augmented Linear Mixing Model to Address Spectral Variability for Hyperspectral Unmixing,"Zheng, Stephan and Song, Yang and Leung, Thomas and Goodfellow, Ian","Danfeng Hong, Naoto Yokoya, Jocelyn Chanussot, Xiao Xiang Zhu"
717,9135,A Linear Least-Squares Solution to Elastic Shape-From-Template,RADNET: Radiologist Level Accuracy using Deep Learning for HEMORRHAGE detection in CT Scans,"Malti, Abed and Bartoli, Adrien and Hartley, Richard","Monika Grewal, Muktabh Mayank Srivastava, Pulkit Kumar, Srikrishna Varadarajan"
3024,3082,The Lovsz-Softmax Loss: A Tractable Surrogate for the Optimization of the Intersection-Over-Union Measure in Neural Networks,MatchBench: An Evaluation of Feature Matchers,"Berman, Maxim and Rannen Triki, Amal and Blaschko, Matthew B.","JiaWang Bian, Ruihan Yang, Yun Liu, Le Zhang, Ming-Ming Cheng, Ian Reid, WenHai Wu"
2696,1175,Multi-Scale Location-Aware Kernel Representation for Object Detection,LinkNet: Relational Embedding for Scene Graph,"Wang, Hao and Wang, Qilong and Gao, Mingqi and Li, Peihua and Zuo, Wangmeng","Sanghyun Woo, Dahun Kim, Donghyeon Cho, In So Kweon"
1647,6521,WELDON: Weakly Supervised Learning of Deep Convolutional Neural Networks,A picture is worth a thousand words but how to organize thousands of pictures?,"Durand, Thibaut and Thome, Nicolas and Cord, Matthieu","Stefan Lonn, Petia Radeva, Mariella Dimiccoli"
2349,6324,Scribbler: Controlling Deep Image Synthesis With Sketch and Color,Pose-Driven Deep Models for Person Re-Identification,"Sangkloy, Patsorn and Lu, Jingwan and Fang, Chen and Yu, Fisher and Hays, James",Andreas Eberle
938,9407,Small Instance Detection by Integer Programming on Object Density Maps,3D Camouflaging Object using RGB-D Sensors,"Ma, Zheng and Yu, Lei and Chan, Antoni B.","Ahmed M. Siddek, Mohsen A. Rashwan, Islam A. Eshrah"
3527,6176,CNN Driven Sparse Multi-Level B-Spline Image Registration,Asymmetric Loss Functions and Deep Densely Connected Networks for Highly Imbalanced Medical Image Segmentation: Application to Multiple Sclerosis Lesion Detection,"Jiang, Pingge and Shackleford, James A.","Seyed Raein Hashemi, Seyed Sadegh Mohseni Salehi, Deniz Erdogmus, Sanjay P. Prabhu, Simon K. Warfield, Ali Gholipour"
2760,5883,Kernelized Subspace Pooling for Deep Local Descriptors,Learning an Optimizer for Image Deconvolution,"Wei, Xing and Zhang, Yue and Gong, Yihong and Zheng, Nanning","Dong Gong, Zhen Zhang, Qinfeng Shi, Anton van den Hengel, Chunhua Shen, Yanning Zhang"
3465,5318,Context Embedding Networks,Unsupervised learning for concept detection in medical images: a comparative analysis,"Ho Kim, Kun and Mac Aodha, Oisin and Perona, Pietro","Eduardo Pinho, Carlos Costa"
1036,545,Efficient Label Collection for Unlabeled Image Datasets,From biological vision to unsupervised hierarchical sparse coding,"Wigness, Maggie and Draper, Bruce A. and Ross Beveridge, J.","Victor Boutin, Angelo Franciosini, Franck Ruffier, Laurent. U Perrinet"
1823,7318,Low-Rank Bilinear Pooling for Fine-Grained Classification,Deep-Temporal LSTM for Daily Living Action Recognition,"Kong, Shu and Fowlkes, Charless","Srijan Das, Michal Koperski, Francois Bremond, Gianpiero Francesca"
2220,8725,Optical Flow Estimation Using a Spatial Pyramid Network,Spatio-Temporal Data Mining: A Survey of Problems and Methods,"Ranjan, Anurag and Black, Michael J.","Gowtham Atluri, Anuj Karpatne, Vipin Kumar"
1757,1029,Saliency Unified: A Deep Architecture for Simultaneous Eye Fixation Prediction and Salient Object Segmentation,ChainGAN: A sequential approach to GANs,"Kruthiventi, Srinivas S. S. and Gudisa, Vennela and Dholakiya, Jaley H. and Venkatesh Babu, R.","Safwan Hossain, Kiarash Jamali, Yuchen Li, Frank Rudzicz"
554,3476,Learning Multiple Visual Tasks While Discovering Their Structure,3DFeat-Net: Weakly Supervised Local 3D Features for Point Cloud Registration,"Ciliberto, Carlo and Rosasco, Lorenzo and Villa, Silvia","Zi Jian Yew, Gim Hee Lee"
1216,2314,Primary Object Segmentation in Videos via Alternate Convex Optimization of Foreground and Background Distributions,"Investigation of Multimodal Features, Classifiers and Fusion Methods for Emotion Recognition","Jang, Won-Dong and Lee, Chulwoo and Kim, Chang-Su","Zheng Lian, Ya Li, Jianhua Tao, Jian Huang"
216,4164,Learning and Transferring Mid-Level Image Representations using Convolutional Neural Networks,Inferring Routing Preferences of Bicyclists from Sparse Sets of Trajectories,"Oquab, Maxime and Bottou, Leon and Laptev, Ivan and Sivic, Josef","J. Oehrlein, A. Frster, D. Schunck, Y. Dehbi, R. Roscher, J. -H. Haunert"
1356,7247,Supervised Quantization for Similarity Search ,Multispectral Compressive Imaging Strategies using Fabry-Prot Filtered Sensors,"Wang, Xiaojuan and Zhang, Ting and Qi, Guo-Jun and Tang, Jinhui and Wang, Jingdong","Kvin Degraux, Valerio Cambareri, Bert Geelen, Laurent Jacques, Gauthier Lafruit"
3176,7796,Logo Synthesis and Manipulation With Clustered Generative Adversarial Networks,Automatic Image Cropping for Visual Aesthetic Enhancement Using Deep Neural Networks and Cascaded Regression,"Sage, Alexander and Agustsson, Eirikur and Timofte, Radu and Van Gool, Luc","Guanjun Guo, Hanzi Wang, Chunhua Shen, Yan Yan, Hong-Yuan Mark Liao"
457,2726,Predicting User Annoyance Using Visual Attributes,On Learning 3D Face Morphable Model from In-the-wild Images,"Christie, Gordon and Parkash, Amar and Krothapalli, Ujwal and Parikh, Devi","Luan Tran, Xiaoming Liu"
827,4323,Direct Structure Estimation for 3D Reconstruction,Deep Spatiotemporal Representation of the Face for Automatic Pain Intensity Estimation,"Jiang, Nianjuan and Lin, Daniel and Do, Minh N. and Lu, Jiangbo","Mohammad Tavakolian, Abdenour Hadid"
2058,4294,Cognitive Mapping and Planning for Visual Navigation,A Graph Transduction Game for Multi-target Tracking,"Gupta, Saurabh and Davidson, James and Levine, Sergey and Sukthankar, Rahul and Malik, Jitendra","Tewodros Mulugeta Dagnew, Dalia Coppi, Marcello Pelillo, Rita Cucchiara"
2429,2709,Deep Affordance-Grounded Sensorimotor Object Recognition,Semi-Metrification of the Dynamic Time Warping Distance,"Thermos, Spyridon and Papadopoulos, Georgios Th. and Daras, Petros and Potamianos, Gerasimos",Brijnesh J. Jain
3480,6985,Interpretable Convolutional Neural Networks,Load Balanced GANs for Multi-view Face Image Synthesis,"Zhang, Quanshi and Nian Wu, Ying and Zhu, Song-Chun","Jie Cao, Yibo Hu, Bing Yu, Ran He, Zhenan Sun"
3432,3343,Detecting and Recognizing Human-Object Interactions,Learning associations between clinical information and motion-based descriptors using a large scale MR-derived cardiac motion atlas,"Gkioxari, Georgia and Girshick, Ross and Dollr, Piotr and He, Kaiming","Esther Puyol-Anton, Bram Ruijsink, Helene Langet, Mathieu De Craene, Paolo Piro, Julia A. Schnabel, Andrew P. King"
2623,8092,A Prior-Less Method for Multi-Face Tracking in Unconstrained Videos,Tomographic Reconstruction using Global Statistical Prior,"Lin, Chung-Ching and Hung, Ying","Preeti Gopal, Ritwick Chaudhry, Sharat Chandran, Imants Svalbe, Ajit Rajwade"
2714,185,Cube Padding for Weakly-Supervised Saliency Prediction in 360 Videos,Dynamic Programming Approach to Template-based OCR,"Cheng, Hsien-Tzu and Chao, Chun-Hung and Dong, Jin-Dong and Wen, Hao-Kai and Liu, Tyng-Luh and Sun, Min","M. A. Povolotskiy, D. V. Tropin"
854,9352,Unsupervised Visual Alignment With Similarity Graphs,Drought Stress Classification using 3D Plant Models,"Shokrollahi Yancheshmeh, Fatemeh and Chen, Ke and Kamarainen, Joni-Kristian","Siddharth Srivastava, Swati Bhugra, Brejesh Lall, Santanu Chaudhury"
3216,7585,Inferring Light Fields From Shadows,Deep saliency: What is learnt by a deep network about saliency?,"Baradad, Manel and Ye, Vickie and Yedidia, Adam B. and Durand, Frdo and Freeman, William T. and Wornell, Gregory W. and Torralba, Antonio","Sen He, Nicolas Pugeault"
3465,4080,Context Embedding Networks,Grassmannian Discriminant Maps (GDM) for Manifold Dimensionality Reduction with Application to Image Set Classification,"Ho Kim, Kun and Mac Aodha, Oisin and Perona, Pietro","Rui Wang, Xiao-Jun Wu, Kai-Xuan Chen, Josef Kittler"
283,3429,Backscatter Compensated Photometric Stereo with 3 Sources,Person Re-identification with Deep Similarity-Guided Graph Neural Network,"Tsiotsios, Chourmouzios and Angelopoulou, Maria E. and Kim, Tae-Kyun and Davison, Andrew J.","Yantao Shen, Hongsheng Li, Shuai Yi, Dapeng Chen, Xiaogang Wang"
418,9945,Low-Cost Compressive Sensing for Color Video and Depth,Evaluation of Deep Learning on an Abstract Image Classification Dataset,"Yuan, Xin and Llull, Patrick and Liao, Xuejun and Yang, Jianbo and Brady, David J. and Sapiro, Guillermo and Carin, Lawrence","Sebastian Stabinger, Antonio Rodriguez-Sanchez"
141,7937,MAP Visibility Estimation for Large-Scale Dynamic 3D Reconstruction,"The exploding gradient problem demystified - definition, prevalence, impact, origin, tradeoffs, and solutions","Joo, Hanbyul and Soo Park, Hyun and Sheikh, Yaser","George Philipp, Dawn Song, Jaime G. Carbonell"
518,6194,Quality-based Multimodal Classification using Tree-Structured Sparsity,Deep Learning Object Detection Methods for Ecological Camera Trap Data,"Bahrampour, Soheil and Ray, Asok and Nasrabadi, Nasser M. and Jenkins, Kenneth W.","Stefan Schneider, Graham W. Taylor, Stefan C. Kremer"
563,1628,A Geodesic-Preserving Method for Image Warping,Background Subtraction using Compressed Low-resolution Images,"Li, Dongping and He, Kaiming and Sun, Jian and Zhou, Kun","Min Chen, Andy Song, Shivanthan A. C. Yhanandan, Jing Zhang"
462,2684,Discriminative Ferns Ensemble for Hand Pose Recognition,MobiBits: Multimodal Mobile Biometric Database,"Krupka, Eyal and Vinnikov, Alon and Klein, Ben and Bar Hillel, Aharon and Freedman, Daniel and Stachniak, Simon","Ewelina Bartuzi, Katarzyna Roszczewska, Mateusz Trokielewicz, Radosaw Biaobrzeski"
