ID_A,ID_B,Flag,Title_A,Title_B,Authors_A,Authors_B
3154,7077,,Unsupervised Learning of Depth and Ego-Motion From Monocular Video Using 3D Geometric Constraints,Unsupervised Learning of Depth and Ego-Motion from Monocular Video Using 3D Geometric Constraints,"Mahjourian, Reza and Wicke, Martin and Angelova, Anelia","Reza Mahjourian, Martin Wicke, Anelia Angelova"
3155,7672,,FOTS: Fast Oriented Text Spotting With a Unified Network,FOTS: Fast Oriented Text Spotting with a Unified Network,"Liu, Xuebo and Liang, Ding and Yan, Shi and Chen, Dagui and Qiao, Yu and Yan, Junjie","Xuebo Liu, Ding Liang, Shi Yan, Dagui Chen, Yu Qiao, Junjie Yan"
3156,8636,,Mobile Video Object Detection With Temporally-Aware Feature Maps,Mobile Video Object Detection with Temporally-Aware Feature Maps,"Liu, Mason and Zhu, Menglong","Mason Liu, Menglong Zhu"
3158,6154,,Revisiting Oxford and Paris: Large-Scale Image Retrieval Benchmarking,Revisiting Oxford and Paris: Large-Scale Image Retrieval Benchmarking,"Radenovi, Filip and Iscen, Ahmet and Tolias, Giorgos and Avrithis, Yannis and Chum, Ondej","Filip Radenovi, Ahmet Iscen, Giorgos Tolias, Yannis Avrithis, Ondej Chum"
3159,4514,,Cross-Dataset Adaptation for Visual Question Answering,Cross-Dataset Adaptation for Visual Question Answering,"Chao, Wei-Lun and Hu, Hexiang and Sha, Fei","Wei-Lun Chao, Hexiang Hu, Fei Sha"
3163,6165,,Two Can Play This Game: Visual Dialog With Discriminative Question Generation and Answering,Two can play this Game: Visual Dialog with Discriminative Question Generation and Answering,"Jain, Unnat and Lazebnik, Svetlana and Schwing, Alexander G.","Unnat Jain, Svetlana Lazebnik, Alexander Schwing"
3165,4161,,A Deeper Look at Power Normalizations,A Deeper Look at Power Normalizations,"Koniusz, Piotr and Zhang, Hongguang and Porikli, Fatih","Piotr Koniusz, Hongguang Zhang, Fatih Porikli"
3166,5938,,Dimensionality's Blessing: Clustering Images by Underlying Distribution,Dimensionality's Blessing: Clustering Images by Underlying Distribution,"Lin, Wen-Yan and Liu, Siying and Lai, Jian-Huang and Matsushita, Yasuyuki","Wen-Yan Lin, Siying Liu, Jian-Huang Lai, Yasuyuki Matsushita"
3168,4337,,Learning to Evaluate Image Captioning,Learning to Evaluate Image Captioning,"Cui, Yin and Yang, Guandao and Veit, Andreas and Huang, Xun and Belongie, Serge","Yin Cui, Guandao Yang, Andreas Veit, Xun Huang, Serge Belongie"
3168,4912,0,Learning to Evaluate Image Captioning,Image Captioning,"Cui, Yin and Yang, Guandao and Veit, Andreas and Huang, Xun and Belongie, Serge","Vikram Mullachery, Vishal Motwani"
3169,8233,,Single-Shot Object Detection With Enriched Semantics,Single-Shot Object Detection with Enriched Semantics,"Zhang, Zhishuai and Qiao, Siyuan and Xie, Cihang and Shen, Wei and Wang, Bo and Yuille, Alan L.","Zhishuai Zhang, Siyuan Qiao, Cihang Xie, Wei Shen, Bo Wang, Alan L. Yuille"
3170,7874,,Low-Shot Learning With Imprinted Weights,Low-Shot Learning with Imprinted Weights,"Qi, Hang and Brown, Matthew and Lowe, David G.","Hang Qi, Matthew Brown, David G. Lowe"
3171,8602,,Neural Motifs: Scene Graph Parsing With Global Context,Neural Motifs: Scene Graph Parsing with Global Context,"Zellers, Rowan and Yatskar, Mark and Thomson, Sam and Choi, Yejin","Rowan Zellers, Mark Yatskar, Sam Thomson, Yejin Choi"
3174,5165,,DeLS-3D: Deep Localization and Segmentation With a 3D Semantic Map,DeLS-3D: Deep Localization and Segmentation with a 3D Semantic Map,"Wang, Peng and Yang, Ruigang and Cao, Binbin and Xu, Wei and Lin, Yuanqing","Peng Wang, Ruigang Yang, Binbin Cao, Wei Xu, Yuanqing Lin"
3176,7985,,Logo Synthesis and Manipulation With Clustered Generative Adversarial Networks,Logo Synthesis and Manipulation with Clustered Generative Adversarial Networks,"Sage, Alexander and Agustsson, Eirikur and Timofte, Radu and Van Gool, Luc","Alexander Sage, Eirikur Agustsson, Radu Timofte, Luc Van Gool"
3177,6751,,Egocentric Basketball Motion Planning From a Single First-Person Image,Egocentric Basketball Motion Planning from a Single First-Person Image,"Bertasius, Gedas and Chan, Aaron and Shi, Jianbo","Gedas Bertasius, Aaron Chan, Jianbo Shi"
3178,2778,,Human-Centric Indoor Scene Synthesis Using Stochastic Grammar,Human-centric Indoor Scene Synthesis Using Stochastic Grammar,"Qi, Siyuan and Zhu, Yixin and Huang, Siyuan and Jiang, Chenfanfu and Zhu, Song-Chun","Siyuan Qi, Yixin Zhu, Siyuan Huang, Chenfanfu Jiang, Song-Chun Zhu"
3179,6571,,Rotation-Sensitive Regression for Oriented Scene Text Detection,Rotation-Sensitive Regression for Oriented Scene Text Detection,"Liao, Minghui and Zhu, Zhen and Shi, Baoguang and Xia, Gui-song and Bai, Xiang","Minghui Liao, Zhen Zhu, Baoguang Shi, Gui-song Xia, Xiang Bai"
3180,8374,,Separating Self-Expression and Visual Content in Hashtag Supervision,Separating Self-Expression and Visual Content in Hashtag Supervision,"Veit, Andreas and Nickel, Maximilian and Belongie, Serge and van der Maaten, Laurens","Andreas Veit, Maximilian Nickel, Serge Belongie, Laurens van der Maaten"
3181,5804,,Distort-and-Recover: Color Enhancement Using Deep Reinforcement Learning,Distort-and-Recover: Color Enhancement using Deep Reinforcement Learning,"Park, Jongchan and Lee, Joon-Young and Yoo, Donggeun and So Kweon, In","Jongchan Park, Joon-Young Lee, Donggeun Yoo, In So Kweon"
3182,7994,,Im2Flow: Motion Hallucination From Static Images for Action Recognition,Im2Flow: Motion Hallucination from Static Images for Action Recognition,"Gao, Ruohan and Xiong, Bo and Grauman, Kristen","Ruohan Gao, Bo Xiong, Kristen Grauman"
3184,6415,,Actor and Action Video Segmentation From a Sentence,Actor and Action Video Segmentation from a Sentence,"Gavrilyuk, Kirill and Ghodrati, Amir and Li, Zhenyang and Snoek, Cees G. M.","Kirill Gavrilyuk, Amir Ghodrati, Zhenyang Li, Cees G. M. Snoek"
3186,6273,,CNN in MRF: Video Object Segmentation via Inference in a CNN-Based Higher-Order Spatio-Temporal MRF,CNN in MRF: Video Object Segmentation via Inference in A CNN-Based Higher-Order Spatio-Temporal MRF,"Bao, Linchao and Wu, Baoyuan and Liu, Wei","Linchao Bao, Baoyuan Wu, Wei Liu"
3188,6097,,Low-Latency Video Semantic Segmentation,Low-Latency Video Semantic Segmentation,"Li, Yule and Shi, Jianping and Lin, Dahua","Yule Li, Jianping Shi, Dahua Lin"
3190,6093,,End-to-End Learning of Motion Representation for Video Understanding,End-to-End Learning of Motion Representation for Video Understanding,"Fan, Lijie and Huang, Wenbing and Gan, Chuang and Ermon, Stefano and Gong, Boqing and Huang, Junzhou","Lijie Fan, Wenbing Huang, Chuang Gan, Stefano Ermon, Boqing Gong, Junzhou Huang"
3191,8219,,Compressed Video Action Recognition,Compressed Video Action Recognition,"Wu, Chao-Yuan and Zaheer, Manzil and Hu, Hexiang and Manmatha, R. and Smola, Alexander J. and Kr_henb_hl, Philipp","Chao-Yuan Wu, Manzil Zaheer, Hexiang Hu, R. Manmatha, Alexander J. Smola, Philipp Krhenbhl"
3192,6192,,Features for Multi-Target Multi-Camera Tracking and Re-Identification,Features for Multi-Target Multi-Camera Tracking and Re-Identification,"Ristani, Ergys and Tomasi, Carlo","Ergys Ristani, Carlo Tomasi"
3195,5365,,MX-LSTM: Mixing Tracklets and Vislets to Jointly Forecast Trajectories and Head Poses,MX-LSTM: mixing tracklets and vislets to jointly forecast trajectories and head poses,"Hasan, Irtiza and Setti, Francesco and Tsesmelis, Theodore and Del Bue, Alessio and Galasso, Fabio and Cristani, Marco","Irtiza Hasan, Francesco Setti, Theodore Tsesmelis, Alessio Del Bue, Fabio Galasso, Marco Cristani"
3196,4912,0,Bottom-Up and Top-Down Attention for Image Captioning and Visual Question Answering,Image Captioning,"Anderson, Peter and He, Xiaodong and Buehler, Chris and Teney, Damien and Johnson, Mark and Gould, Stephen and Zhang, Lei","Vikram Mullachery, Vishal Motwani"
3197,6055,,Improved Fusion of Visual and Language Representations by Dense Symmetric Co-Attention for Visual Question Answering,Improved Fusion of Visual and Language Representations by Dense Symmetric Co-Attention for Visual Question Answering,"Nguyen, Duy-Kien and Okatani, Takayuki","Duy-Kien Nguyen, Takayuki Okatani"
3198,7128,,FlipDial: A Generative Model for Two-Way Visual Dialogue,FlipDial: A Generative Model for Two-Way Visual Dialogue,"Massiceti, Daniela and Siddharth, N. and Dokania, Puneet K. and Torr, Philip H.S.","Daniela Massiceti, N. Siddharth, Puneet K. Dokania, Philip H. S. Torr"
3199,8537,,Are You Talking to Me? Reasoned Visual Dialog Generation Through Adversarial Learning,Are You Talking to Me? Reasoned Visual Dialog Generation through Adversarial Learning,"Wu, Qi and Wang, Peng and Shen, Chunhua and Reid, Ian and van den Hengel, Anton","Qi Wu, Peng Wang, Chunhua Shen, Ian Reid, Anton van den Hengel"
3200,9465,,Visual Question Generation as Dual Task of Visual Question Answering,Visual Question Generation as Dual Task of Visual Question Answering,"Li, Yikang and Duan, Nan and Zhou, Bolei and Chu, Xiao and Ouyang, Wanli and Wang, Xiaogang and Zhou, Ming","Yikang Li, Nan Duan, Bolei Zhou, Xiao Chu, Wanli Ouyang, Xiaogang Wang"
3201,6166,,Unsupervised Textual Grounding: Linking Words to Image Concepts,Unsupervised Textual Grounding: Linking Words to Image Concepts,"Yeh, Raymond A. and Do, Minh N. and Schwing, Alexander G.","Raymond A. Yeh, Minh N. Do, Alexander G. Schwing"
3202,4616,,Focal Visual-Text Attention for Visual Question Answering,Focal Visual-Text Attention for Visual Question Answering,"Liang, Junwei and Jiang, Lu and Cao, Liangliang and Li, Li-Jia and Hauptmann, Alexander G.","Junwei Liang, Lu Jiang, Liangliang Cao, Li-Jia Li, Alexander Hauptmann"
3204,8210,,Cascade R-CNN: Delving Into High Quality Object Detection,Cascade R-CNN: Delving into High Quality Object Detection,"Cai, Zhaowei and Vasconcelos, Nuno","Zhaowei Cai, Nuno Vasconcelos"
3205,8111,,Learning Semantic Concepts and Order for Image and Sentence Matching,Learning Semantic Concepts and Order for Image and Sentence Matching,"Huang, Yan and Wu, Qi and Song, Chunfeng and Wang, Liang","Yan Huang, Qi Wu, Liang Wang"
3206,8518,,Functional Map of the World,Functional Map of the World,"Christie, Gordon and Fendley, Neil and Wilson, James and Mukherjee, Ryan","Gordon Christie, Neil Fendley, James Wilson, Ryan Mukherjee"
3207,8562,,MegDet: A Large Mini-Batch Object Detector,MegDet: A Large Mini-Batch Object Detector,"Peng, Chao and Xiao, Tete and Li, Zeming and Jiang, Yuning and Zhang, Xiangyu and Jia, Kai and Yu, Gang and Sun, Jian","Chao Peng, Tete Xiao, Zeming Li, Yuning Jiang, Xiangyu Zhang, Kai Jia, Gang Yu, Jian Sun"
3209,6891,,Photographic Text-to-Image Synthesis With a Hierarchically-Nested Adversarial Network,Photographic Text-to-Image Synthesis with a Hierarchically-nested Adversarial Network,"Zhang, Zizhao and Xie, Yuanpu and Yang, Lin","Zizhao Zhang, Yuanpu Xie, Lin Yang"
3212,8653,,The Perception-Distortion Tradeoff,The Perception-Distortion Tradeoff,"Blau, Yochai and Michaeli, Tomer","Yochai Blau, Tomer Michaeli"
3218,6213,,Robust Video Content Alignment and Compensation for Rain Removal in a CNN Framework,Robust Video Content Alignment and Compensation for Rain Removal in a CNN Framework,"Chen, Jie and Tan, Cheen-Hau and Hou, Junhui and Chau, Lap-Pui and Li, He","Jie Chen, Cheen-Hau Tan, Junhui Hou, Lap-Pui Chau, He Li"
3221,7708,,LIME: Live Intrinsic Material Estimation,LIME: Live Intrinsic Material Estimation,"Meka, Abhimitra and Maximov, Maxim and Zollhfer, Michael and Chatterjee, Avishek and Seidel, Hans-Peter and Richardt, Christian and Theobalt, Christian","Abhimitra Meka, Maxim Maximov, Michael Zollhoefer, Avishek Chatterjee, Hans-Peter Seidel, Christian Richardt, Christian Theobalt"
3223,5839,,Learning to Extract a Video Sequence From a Single Motion-Blurred Image,Learning to Extract a Video Sequence from a Single Motion-Blurred Image,"Jin, Meiguang and Meishvili, Givi and Favaro, Paolo","Meiguang Jin, Givi Meishvili, Paolo Favaro"
3224,8344,,Lose the Views: Limited Angle CT Reconstruction via Implicit Sinogram Completion,Lose The Views: Limited Angle CT Reconstruction via Implicit Sinogram Completion,"Anirudh, Rushil and Kim, Hyojin and Thiagarajan, Jayaraman J. and Aditya Mohan, K. and Champley, Kyle and Bremer, Timo","Rushil Anirudh, Hyojin Kim, Jayaraman J. Thiagarajan, K. Aditya Mohan, Kyle Champley, Timo Bremer"
3226,5902,,AMNet: Memorability Estimation With Attention,AMNet: Memorability Estimation with Attention,"Fajtl, Jiri and Argyriou, Vasileios and Monekosso, Dorothy and Remagnino, Paolo","Jiri Fajtl, Vasileios Argyriou, Dorothy Monekosso, Paolo Remagnino"
3229,8515,,Aperture Supervision for Monocular Depth Estimation,Aperture Supervision for Monocular Depth Estimation,"Srinivasan, Pratul P. and Garg, Rahul and Wadhwa, Neal and Ng, Ren and Barron, Jonathan T.","Pratul P. Srinivasan, Rahul Garg, Neal Wadhwa, Ren Ng, Jonathan T. Barron"
3235,8287,,A Closer Look at Spatiotemporal Convolutions for Action Recognition,A Closer Look at Spatiotemporal Convolutions for Action Recognition,"Tran, Du and Wang, Heng and Torresani, Lorenzo and Ray, Jamie and LeCun, Yann and Paluri, Manohar","Du Tran, Heng Wang, Lorenzo Torresani, Jamie Ray, Yann LeCun, Manohar Paluri"
3240,7283,,Efficient Video Object Segmentation via Network Modulation,Efficient Video Object Segmentation via Network Modulation,"Yang, Linjie and Wang, Yanran and Xiong, Xuehan and Yang, Jianchao and Katsaggelos, Aggelos K.","Linjie Yang, Yanran Wang, Xuehan Xiong, Jianchao Yang, Aggelos K. Katsaggelos"
3241,6200,,Weakly-Supervised Action Segmentation With Iterative Soft Boundary Assignment,Weakly-Supervised Action Segmentation with Iterative Soft Boundary Assignment,"Ding, Li and Xu, Chenliang","Li Ding, Chenliang Xu"
3243,7714,,Instance Embedding Transfer to Unsupervised Video Object Segmentation,Instance Embedding Transfer to Unsupervised Video Object Segmentation,"Li, Siyang and Seybold, Bryan and Vorobyov, Alexey and Fathi, Alireza and Huang, Qin and Jay Kuo, C.-C.","Siyang Li, Bryan Seybold, Alexey Vorobyov, Alireza Fathi, Qin Huang, C. -C. Jay Kuo"
3244,7767,,Future Frame Prediction for Anomaly Detection A New Baseline,Future Frame Prediction for Anomaly Detection -- A New Baseline,"Liu, Wen and Luo, Weixin and Lian, Dongze and Gao, Shenghua","Wen Liu, Weixin Luo, Dongze Lian, Shenghua Gao"
3245,8384,,Can Spatiotemporal 3D CNNs Retrace the History of 2D CNNs and ImageNet?,Can Spatiotemporal 3D CNNs Retrace the History of 2D CNNs and ImageNet?,"Hara, Kensho and Kataoka, Hirokatsu and Satoh, Yutaka","Kensho Hara, Hirokatsu Kataoka, Yutaka Satoh"
3246,6040,,Dynamic Video Segmentation Network,Dynamic Video Segmentation Network,"Xu, Yu-Syuan and Fu, Tsu-Jui and Yang, Hsuan-Kung and Lee, Chun-Yi","Yu-Syuan Xu, Tsu-Jui Fu, Hsuan-Kung Yang, Chun-Yi Lee"
3248,6185,,Motion-Appearance Co-Memory Networks for Video Question Answering,Motion-Appearance Co-Memory Networks for Video Question Answering,"Gao, Jiyang and Ge, Runzhou and Chen, Kan and Nevatia, Ram","Jiyang Gao, Runzhou Ge, Kan Chen, Ram Nevatia"
3251,4833,,Generative Adversarial Image Synthesis With Decision Tree Latent Controller,Generative Adversarial Image Synthesis with Decision Tree Latent Controller,"Kaneko, Takuhiro and Hiramatsu, Kaoru and Kashino, Kunio","Takuhiro Kaneko, Kaoru Hiramatsu, Kunio Kashino"
3252,6661,,Learning a Discriminative Prior for Blind Image Deblurring,Learning a Discriminative Prior for Blind Image Deblurring,"Li, Lerenhan and Pan, Jinshan and Lai, Wei-Sheng and Gao, Changxin and Sang, Nong and Yang, Ming-Hsuan","Lerenhan Li, Jinshan Pan, Wei-Sheng Lai, Changxin Gao, Nong Sang, Ming-Hsuan Yang"
3253,7575,,Frame-Recurrent Video Super-Resolution,Frame-Recurrent Video Super-Resolution,"Sajjadi, Mehdi S. M. and Vemulapalli, Raviteja and Brown, Matthew","Mehdi S. M. Sajjadi, Raviteja Vemulapalli, Matthew Brown"
3256,6829,,Stereoscopic Neural Style Transfer,Stereoscopic Neural Style Transfer,"Chen, Dongdong and Yuan, Lu and Liao, Jing and Yu, Nenghai and Hua, Gang","Dongdong Chen, Lu Yuan, Jing Liao, Nenghai Yu, Gang Hua"
3256,6859,0,Stereoscopic Neural Style Transfer,Neural Stereoscopic Image Style Transfer,"Chen, Dongdong and Yuan, Lu and Liao, Jing and Yu, Nenghai and Hua, Gang","Xinyu Gong, Haozhi Huang, Lin Ma, Fumin Shen, Wei Liu, Tong Zhang"
3257,6603,,Multi-Frame Quality Enhancement for Compressed Video,Multi-Frame Quality Enhancement for Compressed Video,"Yang, Ren and Xu, Mai and Wang, Zulin and Li, Tianyi","Ren Yang, Mai Xu, Zulin Wang, Tianyi Li"
3258,8189,,CNN Based Learning Using Reflection and Retinex Models for Intrinsic Image Decomposition,CNN based Learning using Reflection and Retinex Models for Intrinsic Image Decomposition,"Baslamisli, Anil S. and Le, Hoang-An and Gevers, Theo","Anil S. Baslamisli, Hoang-An Le, Theo Gevers"
3259,4916,,Image Restoration by Estimating Frequency Distribution of Local Patches,Image Restoration by Estimating Frequency Distribution of Local Patches,"Yoo, Jaeyoung and Lee, Sang-ho and Kwak, Nojun","Jaeyoung Yoo, Sang-ho Lee, Nojun Kwak"
3260,7002,,Latent RANSAC,Latent RANSAC,"Korman, Simon and Litman, Roee","Simon Korman, Roee Litman"
3262,6167,,Towards Open-Set Identity Preserving Face Synthesis,Towards Open-Set Identity Preserving Face Synthesis,"Bao, Jianmin and Chen, Dong and Wen, Fang and Li, Houqiang and Hua, Gang","Jianmin Bao, Dong Chen, Fang Wen, Houqiang Li, Gang Hua"
3266,7953,,Weakly Supervised Action Localization by Sparse Temporal Pooling Network,Weakly Supervised Action Localization by Sparse Temporal Pooling Network,"Nguyen, Phuc and Liu, Ting and Prasad, Gautam and Han, Bohyung","Phuc Nguyen, Ting Liu, Gautam Prasad, Bohyung Han"
3268,5267,,FFNet: Video Fast-Forwarding via Reinforcement Learning,FFNet: Video Fast-Forwarding via Reinforcement Learning,"Lan, Shuyue and Panda, Rameswar and Zhu, Qi and Roy-Chowdhury, Amit K.","Shuyue Lan, Rameswar Panda, Qi Zhu, Amit K. Roy-Chowdhury"
3269,7869,,Multi-Shot Pedestrian Re-Identification via Sequential Decision Making,Multi-shot Pedestrian Re-identification via Sequential Decision Making,"Zhang, Jianfu and Wang, Naiyan and Zhang, Liqing","Jianfu Zhang, Naiyan Wang, Liqing Zhang"
3270,8639,,Attend and Interact: Higher-Order Object Interactions for Video Understanding,Attend and Interact: Higher-Order Object Interactions for Video Understanding,"Ma, Chih-Yao and Kadav, Asim and Melvin, Iain and Kira, Zsolt and AlRegib, Ghassan and Peter Graf, Hans","Chih-Yao Ma, Asim Kadav, Iain Melvin, Zsolt Kira, Ghassan AlRegib, Hans Peter Graf"
