ID,Title,Author,Price,ISBN13,Publisher,Publication_Date,Pages,Dimensions
HC0696,I Know What You Did Last Summer,Lois Duncan,,9780440228448,Laurel Leaf Library,"Apr. 30th, 1999",208,4.20 x 7.04 x 0.56 inches
HC0697,The Underdogs,Mike Lupica,$7.86,9780142421390,Puffin Books,"May. 15th, 2012",280,5.53 x 8.27 x 0.81 inches
HC0698,Crossing the Wire,Will Hobbs,$8.56,9780060741402,HarperTrophy,"Apr. 10th, 2007",216,5.22 x 7.67 x 0.51 inches
HC0699,Good Masters! Sweet Ladies!,Laura Amy Schlitz,$8.44,9780763650940,Candlewick Press (MA),"Sep. 13th, 2011",95,6.32 x 9.06 x 0.33 inches
HC0700,The Witch of Blackbird Pond,Elizabeth George Speare,,9780440995777,Laurel Leaf Library,"May. 31st, 1978",224,4.10 x 7.09 x 0.70 inches
HC0701,Breathing Underwater,Alex Flinn,$10.57,9780064472579,Harper Teen,"Oct. 15th, 2002",304,5.30 x 8.00 x 0.80 inches
HC0702,Scorpia(Alex Rider Adventures (Paperback)),Anthony Horowitz,$10.16,9780142405789,Puffin Books,"Feb. 16th, 2006",388,5.26 x 7.70 x 1.26 inches
HC0703,Girls Think of Everything,Catherine Thimmesh,$9.27,9780618195633,Houghton Mifflin Harcourt (HMH),"Mar. 11th, 2002",64,7.96 x 9.02 x 0.20 inches
HC0704,Evermore(Immortal Brotherhood),Alyson Noel,$10.64,9780312532758,St. Martin's Griffin,"Feb. 3rd, 2009",306,5.45 x 8.28 x 0.85 inches
HC0705,Passion(Fallen (Quality) (Delacourte)),Lauren Kate,$11.92,9780385739177,Delacorte Press Books for Young Readers,"May. 8th, 2012",420,5.54 x 8.32 x 1.02 inches
HC0706,"Slam Dunk, Volume 1 [With Sticker](Slam Dunk (Viz))",Takehiko Inoue,$8.26,9781421506791,Viz Media,"Sep. 1st, 2008",208,5.30 x 7.48 x 0.73 inches
HC0707,The Apothecary,Maile Meloy,$6.90,9780142422069,Puffin Books,"Feb. 12th, 2013",384,
HC0708,Heist Society(Heist Society (Quality)),Ally Carter,$10.73,9781423116615,Hyperion Books,"May. 17th, 2011",287,5.56 x 8.27 x 0.65 inches
HC0709,The Fury and Dark Reunion(Vampire Diaries),L. J. Smith,$10.97,9780061140983,Harper Teen,"Dec. 26th, 2007",528,6.04 x 7.41 x 1.29 inches
HC0710,Bluford #17(Bluford (Quality)),Peggy Kern,$112.16,9780545395526,Scholastic Paperbacks,"Feb. 1st, 2013",144,
HC0711,Harry Potter and the Prisoner of Azkaban(Harry Potter),J. K. Rowling,$169.52,9780439655484,Scholastic Paperbacks,Unknown,547,4.04 x 6.88 x 1.50 inches
HC0712,Take Me to the River,Will Hobbs,$9.06,9780060741464,HarperCollins,"May. 15th, 2012",184,5.16 x 7.59 x 0.49 inches
HC0713,The Black Pearl,Scott O'Dell,$5.79,9780440411468,Yearling Books,"Feb. 28th, 1996",96,5.18 x 7.70 x 0.29 inches
HC0714,Tempted(House of Night Novels (Paperback)),P. C. Cast,$10.61,9780312609382,St. Martin's Griffin,"May. 10th, 2011",319,5.54 x 8.29 x 0.88 inches
HC0715,Deathwatch,Robb White,$8.43,9780440917403,Laurel Leaf Library,"Oct. 15th, 1973",224,4.22 x 6.78 x 0.40 inches
HC0716,My Anxious Mind,Michael A. Tompkins,$14.12,9781433804502,Magination Press,"Jul. 1st, 2009",196,5.56 x 8.36 x 0.43 inches
HC0717,Leaving Paradise,Simone Elkeles,$10.25,9780738710181,Flux,"Apr. 8th, 2007",303,5.18 x 8.02 x 0.75 inches
HC0718,Looking for Alibrandi,Melina Marchetta,$9.92,9780375836947,Alfred A. Knopf Books for Young Readers,"May. 9th, 2006",313,5.10 x 7.90 x 0.80 inches
HC0719,Behemoth(Leviathan (Numbered)),Scott Westerfeld,$12.62,9781416971764,Simon Pulse,"Aug. 9th, 2011",485,5.58 x 8.20 x 1.24 inches
HC0720,The Power of One,Bryce Courtenay,$8.45,9780440239130,Laurel Leaf Library,"Jul. 10th, 2007",384,4.14 x 6.97 x 1.05 inches
HC0721,The Neverending Story,Michael Ende,$9.29,9780140386332,Puffin Books,"Jan. 1st, 1993",448,4.40 x 7.14 x 1.02 inches
HC0722,The Chronicles of Narnia (Adult)(Narnia(r) Narnia(r)),C. S. Lewis,$20.02,9780066238500,HarperCollins,"Oct. 2nd, 2001",768,5.90 x 9.00 x 2.00 inches
HC0723,Surviving the Angel of Death,Eva Mozes Kor,$9.52,9781933718576,Tanglewood Press,"Mar. 13th, 2012",141,5.40 x 8.30 x 0.50 inches
HC0724,"Spice & Wolf, Volume 1(Spice and Wolf)",Isuna Hasekura,$12.70,9780759531048,Yen Press,"Dec. 1st, 2009",234,6.62 x 8.24 x 0.66 inches
HC0725,Crocodile Tears(Alex Rider Adventures (Paperback)),Anthony Horowitz,$10.17,9780142417195,Puffin Books,"Nov. 16th, 2010",388,5.20 x 7.70 x 1.10 inches
HC0726,Snakehead(Alex Rider Adventures (Paperback)),Anthony Horowitz,$10.25,9780142412121,Speak,"Sep. 4th, 2008",388,5.44 x 7.30 x 1.13 inches
HC0727,Winning Team(Go-For-Gold Gymnasts),Dominique Moceanu,$6.88,9781423136330,Hyperion Books,"Apr. 17th, 2012",233,5.10 x 7.50 x 0.60 inches
HC0728,The Sight(Warriors: Power of Three (Paperback)),Erin Hunter,,9780060892043,HarperTrophy,"Mar. 11th, 2008",363,5.18 x 7.56 x 0.90 inches
HC0729,Untamed(House of Night Novels (Paperback)),P. C. Cast,$10.61,9780312379834,St. Martin's Griffin,"Sep. 23rd, 2008",338,5.26 x 8.52 x 0.92 inches
HC0730,Dreamland,Sarah Dessen,$10.00,9780142401750,Speak,"May. 11th, 2004",250,5.52 x 8.42 x 0.67 inches
HC0731,Nail Art [With 6 Bottles of Nail Paint],Sherri Haab,$122.94,9781591746683,Klutz,"Dec. 1st, 2009",58,9.30 x 8.08 x 1.05 inches
HC0732,Bluford #16(Bluford (Quality)),Karyn Langhorne Folan,$6.89,9780545395519,Scholastic Paperbacks,"Dec. 1st, 2012",160,
HC0733,After Ever After,Jordan Sonnenblick,$13.89,9780439837088,Scholastic Press,"Apr. 1st, 2011",272,5.17 x 7.00 x 0.56 inches
HC0734,An Inconvenient Truth,"Albert, Jr. Gore",$17.45,9780670062720,Viking Children's Books,"Apr. 10th, 2007",192,7.50 x 8.96 x 0.52 inches
HC0735,From Colonies to Country(History of US (Paperback)),Joy Hakim,$15.09,9780195327175,"Oxford University Press, USA","Jan. 1st, 2007",215,7.50 x 9.12 x 0.42 inches
HC0736,Deep and Dark and Dangerous,Mary Downing Hahn,$8.45,9780547076454,Houghton Mifflin Harcourt (HMH),"Aug. 4th, 2008",187,5.22 x 7.60 x 0.54 inches
HC0737,Priceless Inspirations,"Antonia ""Toya"" Carter",$14.13,9780982702765,Hcio012,"Apr. 15th, 2011",226,5.60 x 8.49 x 0.58 inches
HC0738,We'll Always Have Summer(Summer Novels),Jenny Han,$5.79,9781416995593,Simon & Schuster Books for Young Readers,"Apr. 24th, 2012",291,5.50 x 8.20 x 0.90 inches
HC0739,Dear Bully,Megan Kelley Hall,$10.60,9780062060976,Harper Teen,"Sep. 6th, 2011",369,5.32 x 8.10 x 0.92 inches
HC0740,Sunrise Over Fallujah,Walter Dean Myers,$9.04,9780439916257,Scholastic Inc.,"Apr. 1st, 2009",290,5.06 x 7.08 x 0.68 inches
HC0741,The 6 Most Important Decisions You'll Ever Make Personal Workbook,Sean Covey,$14.12,9780743265058,Fireside Books,"Dec. 30th, 2008",182,6.13 x 9.14 x 0.37 inches
HC0742,Entertainment Weekly the Twilight Journey,,$10.07,9781603201698,Time Home Entertainment,"Oct. 9th, 2012",112,
HC0743,Best of Archie Comics Book 2,Archie Superstars,$9.80,9781936975204,Archie Comic Publications,"Sep. 4th, 2012",416,
HC0744,Firegirl,Tony Abbott,$8.44,9780316011709,"Little, Brown Young Readers","Jun. 1st, 2007",149,5.50 x 7.64 x 0.44 inches
HC0745,After Tupac and D Foster,Jacqueline Woodson,$8.71,9780142413999,Puffin Books,"Jan. 7th, 2010",153,5.40 x 8.10 x 0.50 inches
HC0746,Chosen(House of Night Novels (Paperback)),P. C. Cast,$10.72,9780312360306,St. Martin's Griffin,"Mar. 4th, 2008",307,5.80 x 8.20 x 0.80 inches
HC0747,The Time Paradox(Artemis Fowl (Quality)),Eoin Colfer,$9.99,9781423108375,Hyperion Books,"Aug. 1st, 2009",391,5.18 x 7.56 x 1.14 inches
HC0748,Warriors: Skyclan and the Stranger #3(Warriors: Skyclan and the Stranger),Erin Hunter,$9.06,9780062008381,HarperCollins,"Apr. 3rd, 2012",112,5.00 x 7.30 x 0.50 inches
HC0749,The Bar Code Tattoo,Suzanne Weyn,$12.08,9780545470544,Scholastic Paperbacks,"Oct. 1st, 2012",112,
HC0750,The Golden Compass(His Dark Materials (Paperback)),Philip Pullman,$9.28,9780440418320,Yearling Books,"May. 22nd, 2001",416,5.25 x 7.73 x 0.97 inches
HC0751,Eon,Alison Goodman,$10.95,9780142417119,Firebird,"Aug. 31st, 2010",531,6.58 x 8.22 x 1.42 inches
HC0752,Lockdown,Walter Dean Myers,$10.57,9780061214820,Amistad Press,"Dec. 27th, 2011",272,5.00 x 7.00 x 0.70 inches
HC0753,So B. It,Sarah Weeks,$8.45,9780064410472,HarperTrophy,"Oct. 4th, 2005",245,5.10 x 7.50 x 0.80 inches
HC0754,Revolver,Marcus Sedgwick,$10.59,9780312547974,Square Fish,"Sep. 27th, 2011",204,5.59 x 8.22 x 0.62 inches
HC0755,Sleeping Freshmen Never Lie,David Lubar,$9.89,9780142407806,Puffin Books,"Apr. 1st, 2007",279,5.51 x 8.23 x 0.77 inches
HC0756,Stupid Fast,Geoff Herbach,$10.59,9781402256301,Sourcebooks Fire,"Jun. 1st, 2011",311,5.58 x 8.26 x 0.84 inches
HC0757,Lizzie Bright and the Buckminster Boy,Gary D. Schmidt,$6.89,9780553494952,Yearling Books,"Apr. 25th, 2006",219,5.26 x 7.62 x 0.55 inches
HC0758,Bang!,Sharon G. Flake,$9.92,9780786849550,Jump at the Sun,"Aug. 1st, 2007",298,5.66 x 8.24 x 0.63 inches
HC0759,Shipwreck at the Bottom of the World,Jennifer Armstrong,$11.06,9780375810497,Crown Books for Young Readers,"Sep. 12th, 2000",144,7.66 x 9.20 x 0.37 inches
HC0760,Pure(Covenant),Jennifer L. Armentrout,$12.28,9780983157229,Spencer Hill Press,"Apr. 3rd, 2012",329,6.00 x 8.90 x 1.00 inches
HC0761,The Adventures of Tom Sawyer(Penguin Classics),Mark Twain,$116.50,9780143039563,Penguin Books,"Feb. 1st, 2006",231,5.20 x 7.70 x 0.49 inches
HC0762,The Eleventh Plague,Jeff Hirsch,$9.10,9780545290159,Scholastic Paperbacks,"Sep. 1st, 2012",288,
HC0763,The Body Book for Boys,Jonathan Mar,$9.88,9780545237512,Scholastic Paperbacks,"Sep. 1st, 2010",128,7.08 x 9.10 x 0.30 inches
HC0764,The Disreputable History of Frankie Landau-Banks,E. Lockhart,$10.99,9780786838196,Hyperion Books,"Aug. 1st, 2009",352,5.34 x 8.44 x 0.74 inches
HC0765,Treasure Hunters(Bone Reissue Graphic Novels (Paperback)),Jeff Smith,$12.69,9780439706339,Graphix,"Aug. 1st, 2008",136,5.90 x 9.13 x 0.36 inches
HC0766,Wayside School Gets a Little Stranger(Wayside School (Paperback)),Louis Sachar,$8.42,9780380731497,HarperTrophy,"Jun. 1st, 1998",160,4.20 x 6.90 x 0.42 inches
HC0767,Hunted(House of Night Novels (Paperback)),P. C. Cast,$10.71,9780312577995,St. Martin's Griffin,"Mar. 16th, 2010",336,5.62 x 8.16 x 0.89 inches
HC0768,If You Come Softly,Jacqueline Woodson,$8.60,9780142415221,Speak,"Jan. 7th, 2010",181,5.40 x 8.10 x 0.60 inches
HC0769,Messenger,Lois Lowry,$9.97,9780385732536,Delacorte Press Books for Young Readers,"Aug. 22nd, 2006",169,5.26 x 8.02 x 0.53 inches
HC0770,Jacob Have I Loved,Katherine Paterson,$8.45,9780064403689,HarperTrophy,"Feb. 2nd, 1990",272,5.18 x 7.70 x 0.63 inches
HC0771,The Surge(Storm Runners - Trilogy (Paperback)),Roland Smith,$12.28,9780545081788,Scholastic Paperbacks,"Apr. 1st, 2012",133,5.20 x 7.30 x 0.50 inches
HC0772,Under the Never Sky,Veronica Rossi,$10.86,9780062072047,HarperCollins,"Jan. 8th, 2013",400,
HC0773,The Midwife's Apprentice,Karen Cushman,,9780064406307,HarperTrophy,"Aug. 16th, 1996",128,5.10 x 7.40 x 0.40 inches
HC0774,The Lottery Rose the Lottery Rose,Irene Hunt,$8.44,9780425182796,Berkley,"Jan. 8th, 2002",192,5.20 x 7.86 x 0.53 inches
HC0775,The Wolves of Willoughby Chase(Wolves Chronicles (Paperback)),Joan Aiken,$8.44,9780440496038,Yearling Books,"Oct. 1st, 1987",181,5.10 x 7.60 x 0.60 inches
HC0776,Firefly(Phantom Stallion),Terri Farley,$127.04,9780060758462,Avon Books,"Nov. 30th, 2005",214,5.22 x 7.58 x 0.48 inches
HC0777,Blood Red Road(Dust Lands Trilogy (Quality)),Moira Young,$10.99,9781442429994,Margaret K. McElderry Books,"Jan. 3rd, 2012",459,5.40 x 8.10 x 1.30 inches
HC0778,The Merchant of Death(Pendragon (Quality)),D. J. MacHale,$10.59,9780743437318,Aladdin Paperbacks,"Sep. 1st, 2002",384,5.11 x 7.58 x 1.08 inches
HC0779,Tweak,Nic Sheff,$12.74,9781416972198,Atheneum Books,"Jan. 6th, 2009",337,5.40 x 8.10 x 1.00 inches
HC0780,Entwined,Heather Dixon,$10.86,9780062001047,Greenwillow Books,"Mar. 27th, 2012",472,5.33 x 7.97 x 1.19 inches
HC0781,Chu Ju's House,Gloria Whelan,$9.15,9780060507268,HarperTrophy,"Oct. 25th, 2005",227,5.22 x 7.62 x 0.58 inches
HC0782,Bound,Donna Jo Napoli,$8.68,9780689861789,Simon Pulse,"Aug. 1st, 2006",186,4.20 x 6.90 x 0.60 inches
HC0783,Pretty Little Liars(Pretty Little Liars),Sara Shepard,$7.98,9780062125927,Harper Teen,"Jan. 2nd, 2013",480,
HC0784,The Glory Field,Walter Dean Myers,$10.33,9780545055758,Scholastic Paperbacks,"May. 1st, 2008",375,5.01 x 7.12 x 0.78 inches
HC0785,The Enemy,Charlie Higson,$8.89,9781423133124,Hyperion Books,"May. 10th, 2011",440,5.50 x 8.20 x 0.90 inches
HC0786,Eyes of the Emperor,Graham Salisbury,$5.79,9780440229568,Laurel Leaf Library,"Feb. 1st, 2007",229,4.34 x 6.92 x 0.72 inches
HC0787,Bluford #15(Bluford (Quality)),Paul Langan,$153.41,9780545395502,Scholastic Paperbacks,"Oct. 1st, 2012",229,
HC0788,Stolen,Lucy Christopher,$12.08,9780545170949,Chicken House,"Apr. 1st, 2012",299,5.20 x 7.90 x 0.70 inches
HC0789,Beauty,Robin McKinley,$8.45,9780064404778,HarperCollins s,"Jun. 30th, 1993",247,5.14 x 7.58 x 0.56 inches
HC0790,Beautiful Music for Ugly Children,Kirstin Cronn-Mills,$9.14,9780738732510,Flux,"Oct. 8th, 2012",288,
HC0791,The Girl of Fire and Thorns(Girl of Fire and Thorns (Quality - Trilogy)),Rae Carson,$10.86,9780062026507,Greenwillow Books,"Aug. 21st, 2012",448,5.42 x 8.00 x 1.02 inches
HC0792,The Realm of Possibility,David Levithan,$9.89,9780375836572,Alfred A. Knopf Books for Young Readers,"May. 9th, 2006",210,5.22 x 8.02 x 0.50 inches
HC0793,Legend,Marie Lu,$10.46,9780142422076,Speak,"Jan. 29th, 2013",336,
HC0794,Death Cloud(Sherlock Holmes: The Legend Begins (Paperback)),Andy Lane,$11.43,9780312563714,Square Fish,"Oct. 25th, 2011",311,5.58 x 8.23 x 0.94 inches
HC0795,No Boyz Allowed,Ni-Ni Simone,$11.25,9780758241931,K-Teen/Dafina,"Aug. 1st, 2012",244,5.50 x 8.20 x 1.00 inches
HC0796,Silverwing(Silverwing (Paperback)),Kenneth Oppel,$9.15,9781416949985,Aladdin Paperbacks,"Sep. 1st, 2007",216,5.30 x 7.64 x 0.63 inches
HC0797,El Principito (Spanish)(Harvest Book),Antoine de Saint-Exupery,$11.29,9780156013925,Mariner Books,"Sep. 4th, 2001",96,5.30 x 8.00 x 0.20 inches
HC0798,Whodunit?,Philip Pullman,$10.01,9780753461426,Kingfisher,"Nov. 15th, 2007",270,5.18 x 7.52 x 0.71 inches
HC0799,Alanna(Song of the Lioness (Paperback)),Tamora Pierce,$7.82,9780689878558,Simon Pulse,"Jan. 6th, 2005",274,4.20 x 7.02 x 0.82 inches
HC0800,"The Magic Thief, Book One(Magic Thief (Paper))",Sarah Prineas,$9.28,9780061375903,HarperTrophy,"Apr. 21st, 2009",419,5.66 x 7.15 x 0.97 inches
HC0801,The Killing(Cherub),Robert Muchamore,$120.05,9781416924593,Simon Pulse,Unknown,325,6.72 x 6.98 x 0.90 inches
HC0802,The Anger Workbook for Teens(Instant Help Book for Teens),Raychelle Cassada Lohmann,$14.78,9781572246997,Instant Help Books,"Dec. 1st, 2009",129,7.90 x 9.90 x 0.30 inches
HC0803,Revolution Is Not a Dinner Party,Ying Chang Compestine,$10.58,9780312581497,Square Fish,"Sep. 29th, 2009",248,5.32 x 7.54 x 0.73 inches
HC0804,House of Many Ways,Diana Wynne Jones,$9.91,9780061477973,Greenwillow Books,"May. 26th, 2009",404,5.10 x 7.40 x 1.20 inches
HC0805,The What's Happening to My Body Book for Boys,Lynda Madaras,$14.15,9781557047656,Newmarket Press,"Jun. 1st, 2007",233,6.10 x 9.10 x 0.70 inches
HC0806,"Uglies, the Collector's Set",Scott Westerfeld,$43.97,9781416971207,Simon Pulse,"Oct. 31st, 2009",1680,5.10 x 7.15 x 4.50 inches
HC0807,The Clique: Charmed and Dangerous(Clique (Quality)),Lisi Harrison,$8.32,9780316055369,Poppy Books,"Dec. 4th, 2012",208,
HC0808,Woodsong,Gary Paulsen,$9.29,9781416939399,Aladdin Paperbacks,"May. 1st, 2007",132,5.10 x 7.50 x 0.50 inches
HC0809,Behind Rebel Lines(Great Episodes (Paperback)),Seymour Reit,$8.48,9780152164270,Graphia Books,"Aug. 1st, 2001",144,4.50 x 7.14 x 0.36 inches
HC0810,Someone Like You,Sarah Dessen,$10.01,9780142401774,Speak,"May. 11th, 2004",281,5.99 x 8.41 x 0.81 inches
HC0811,Gossamer,Lois Lowry,$8.44,9780385734165,Yearling Books,"Jan. 8th, 2008",154,5.30 x 7.60 x 0.45 inches
HC0812,Miracle's Boys,Jacqueline Woodson,$8.59,9780142415535,Speak,"Jan. 7th, 2010",133,5.40 x 8.10 x 0.60 inches
HC0813,Fated(Soul Seekers (Quality)),Alyson Noel,$11.29,9780312575656,St. Martin's Griffin,"Nov. 13th, 2012",384,
HC0814,"War, Terrible War, 1855-1865(History of US (Paperback))",Joy Hakim,$14.14,9780195327205,"Oxford University Press, USA","Feb. 6th, 2007",167,7.40 x 9.10 x 0.40 inches
HC0815,Something Upstairs,Avi,,9780380708536,HarperTrophy,"Oct. 31st, 1990",128,4.20 x 6.85 x 0.35 inches
HC0816,Timothy of the Cay,Theodore Taylor,$8.45,9780152063207,Harcourt Paperbacks,"Apr. 1st, 2007",161,5.04 x 7.52 x 0.42 inches
HC0817,Going Bovine,Libba Bray,$10.88,9780385733984,Delacorte Press Books for Young Readers,"Sep. 28th, 2010",480,5.25 x 8.06 x 1.08 inches
HC0818,Petty Crimes,Gary Soto,$9.52,9780152054373,Harcourt Paperbacks,"May. 1st, 2006",157,5.16 x 7.64 x 0.47 inches
HC0819,Curses! Foiled Again,Jane Yolen,$12.03,9781596436190,First Second,"Jan. 8th, 2013",176,
HC0820,A Step from Heaven(Now in Speak!),An Na,,9780142500279,Speak,"Jan. 13th, 2003",160,5.37 x 8.55 x 0.44 inches
HC0821,Moonrise(Warriors: The New Prophecy (Paperback)),Erin Hunter,,9780060744540,HarperTrophy,"Jul. 25th, 2006",287,5.30 x 7.56 x 0.71 inches
HC0822,Touching Spirit Bear (Rack),Ben Mikaelsen,$9.94,9780060734008,Harper Teen,"Jan. 4th, 2005",320,4.26 x 6.80 x 0.87 inches
HC0823,Peanut,Ayun Halliday,$6.62,9780375865909,Schwartz & Wade Books,"Jan. 22nd, 2013",216,
HC0824,Eclipse(Warriors: Power of Three (Paperback)),Erin Hunter,$8.53,9780060892135,HarperCollins,"Aug. 1st, 2009",318,5.10 x 7.50 x 1.00 inches
HC0825,The First Part Last,Angela Johnson,$8.69,9780689849237,Simon Pulse,"Dec. 28th, 2004",144,4.16 x 7.06 x 0.41 inches
HC0826,The Dealer(Cherub),Robert Muchamore,,9780689877803,Simon Pulse,"Aug. 31st, 2005",309,4.26 x 6.92 x 0.86 inches
HC0827,Technology(Basher Science),Dan Green,$9.39,9780753468203,Kingfisher,"Jul. 17th, 2012",128,6.90 x 6.90 x 0.50 inches
HC0828,Monsters of Men(Chaos Walking Trilogy (Paper)),Patrick Ness,$14.68,9780763656652,Candlewick Press (MA),"Sep. 13th, 2011",603,5.30 x 8.50 x 1.60 inches
HC0829,Sunrise(Warriors: Power of Three (Paperback)),Erin Hunter,$13.48,9780060892197,HarperCollins,"Mar. 9th, 2010",318,5.10 x 7.50 x 0.90 inches
HC0830,Vampire Academy(Vampire Academy (Paperback)),Richelle Mead,$9.92,9781595141743,Razorbill,"Aug. 16th, 2007",332,5.67 x 8.04 x 0.92 inches
HC0831,Flygirl,Sherri L. Smith,$8.39,9780142417256,Speak,"Sep. 16th, 2010",288,6.54 x 8.22 x 0.75 inches
HC0832,Stotan!,Chris Crutcher,$10.57,9780060094928,HarperTempest,"Apr. 1st, 2003",272,5.06 x 7.08 x 0.62 inches
HC0833,Just Another Hero,Sharon M. Draper,$8.71,9781416907015,Simon Pulse,"Jul. 6th, 2010",330,4.38 x 8.18 x 0.90 inches
HC0834,Scorpions,Walter Dean Myers,$9.98,9780064406239,HarperTrophy,"Dec. 8th, 1995",224,5.20 x 7.50 x 0.50 inches
HC0835,100 Most Awesome Things on the Planet,Anna Claybourne,$9.26,9780545268486,Scholastic Paperbacks,"Jan. 1st, 2011",112,5.32 x 9.17 x 0.34 inches
HC0836,"Fast Sam, Cool Clyde, and Stuff",Walter Dean Myers,$7.53,9780140326130,Puffin Books,"Apr. 1st, 1988",192,5.16 x 7.76 x 0.50 inches
HC0837,Hot Stuff to Help Kids Chill Out,Jerry Wilde,$9.81,9780965761000,LGR Publishing,"May. 1st, 1997",58,6.03 x 9.06 x 0.16 inches
HC0838,The Vampire's Assistant(Cirque Du Freak: Saga of Darren Shan (Paperback)),Darren Shan,$9.97,9780316606844,"Little, Brown Young Readers","Oct. 1st, 2002",256,5.51 x 8.19 x 0.77 inches
HC0839,"George Washington, Spymaster",Thomas B. Allen,$8.56,9781426300417,National Geographic Society,"Jan. 9th, 2007",184,5.04 x 6.88 x 0.50 inches
HC0840,Crunch,Leslie Connor,$9.06,9780061692345,Katherine Tegen Books,"Mar. 27th, 2012",330,5.27 x 7.56 x 0.72 inches
HC0841,Anya's Ghost,Vera Brosgol,$14.98,9781596435520,First Second,"Jun. 7th, 2011",221,6.31 x 8.46 x 0.63 inches
HC0842,The Trap,John Smelcer,$11.19,9780312377557,Square Fish,"Dec. 26th, 2007",172,5.60 x 8.26 x 0.47 inches
HC0843,The Other Side of Truth,Beverley Naidoo,$8.56,9780064410021,HarperTrophy,"Dec. 24th, 2002",272,5.13 x 7.60 x 0.67 inches
HC0844,Waiting for Normal,Leslie Connor,$8.57,9780060890902,Katherine Tegen Books,"Feb. 1st, 2010",290,5.20 x 7.60 x 0.74 inches
HC0845,Bearstone,Will Hobbs,$8.44,9780689870712,Aladdin Paperbacks,"Aug. 24th, 2004",154,5.26 x 7.84 x 0.45 inches
HC0846,A Great and Terrible Beauty(Readers Circle (Delacorte)),Libba Bray,$10.19,9780385732314,Delacorte Press Books for Young Readers,"Mar. 22nd, 2005",403,5.26 x 8.06 x 0.98 inches
HC0847,Joey Pigza Loses Control(Joey Pigza),Jack Gantos,$13.54,9780312661014,Square Fish,"Jul. 5th, 2011",224,5.25 x 7.62 x 0.60 inches
HC0848,The Transall Saga,Gary Paulsen,,9780440219767,Laurel Leaf Library,"Oct. 31st, 1999",248,4.22 x 6.92 x 0.70 inches
HC0849,Get Out of Your Mind and Into Your Life for Teens,Joseph Ciarrochi,$17.12,9781608821938,Instant Help Books,"Jun. 1st, 2012",152,7.90 x 9.90 x 0.40 inches
HC0850,Small Steps,Louis Sachar,$8.91,9780385733151,Delacorte Press Books for Young Readers,"Jan. 8th, 2008",257,5.25 x 8.03 x 0.63 inches
HC0851,Long Shadows(Warriors: Power of Three (Paperback)),Erin Hunter,$12.95,9780060892166,HarperCollins,"Dec. 22nd, 2009",316,5.22 x 7.56 x 0.78 inches
HC0852,My Name Is Not Angelica,Scott O'Dell,$9.56,9780440403791,Yearling Books,"Sep. 30th, 1990",144,5.09 x 7.61 x 0.41 inches
HC0853,That Summer,Sarah Dessen,$9.88,9780142401729,Speak,"May. 11th, 2004",198,5.40 x 8.63 x 0.57 inches
HC0854,National Geographic Kids Everything Rocks & Minerals(National Geographic Kids Everything (Hardcover)),Steve Tomecek,$11.92,9781426307683,National Geographic Society,"Oct. 11th, 2011",64,8.90 x 10.70 x 0.50 inches
HC0855,The Tale of Troy(Puffin Classics (Paperback)),Roger Lancelyn Green,$8.04,9780141341965,Puffin Books,"May. 10th, 2012",207,5.00 x 6.90 x 0.80 inches
HC0856,"Girl, Stolen",April Henry,$10.32,9780312674755,Square Fish,"Mar. 13th, 2012",232,5.51 x 8.27 x 0.68 inches
HC0857,Balancing Act(Go-For-Gold Gymnasts),Dominique Moceanu,$129.36,9781423136323,Hyperion Books,"Apr. 17th, 2012",240,5.24 x 7.60 x 0.63 inches
HC0858,Feathers,Jacqueline Woodson,$8.59,9780142415504,Speak,"Jan. 7th, 2010",118,5.40 x 8.10 x 0.50 inches
HC0859,When My Name Was Keoko,Linda Sue Park,,9780440419440,Dell Yearling,"Jan. 13th, 2004",199,5.38 x 7.56 x 0.53 inches
HC0860,DK Biography(DK Biography (Paperback)),Amy Pastan,$7.96,9780756603427,DK Publishing (Dorling Kindersley),"Aug. 23rd, 2004",128,5.16 x 7.98 x 0.39 inches
